global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
583.0846361487709	0.8420092170481439	0.7089795215940283	339987.69291274453	595.3641062862469	3.92907315380171	354458.4190540214	15.437615847925317	537.9530516323978	1.6281649654858938	289393.4857606092	2.650921154835682	567.5619552087388	468.0745827630275	1.263645	21.596117	0.3145758530188336	0.1543676965254439	0.0508898868	-0.0048587135	0.1833965681	0.012415722	0.0213869806	0.004908093	0.0552591594	0.0108170422	-0.0124814718	0.0137602563	0.03947156	0.1845341367	0.0145160974	-0.0674600125	-0.1341372848	-0.1011880495	-0.0069407557	-0.0343658934	0.0035064304	-0.0557926885	-0.0147910667	0.0334529009	-0.0202019221	0.1860356865	-0.0539919425	-0.1719551356	-0.1170012986	-0.0021095408	0.197702784	-0.0741087273	0.1031201327	0.0673031032	0.028222067	0.0893991524	-0.0937784526	-0.0274595799	-0.0625627183	0.0990831268	-0.1175466801	0.0226593713	-0.2546342341	0.1552599735	-0.0962710649	0.0958292005	0.1105037722	-0.0338582471	-0.0825030889	-0.0432187464	-0.0615595722	-0.0504950976	0.0520247441	-0.0225796469	-0.1343220577	-0.0454514548	0.0309278007	0.0374423426	0.0920098593	0.1793626343	-0.0834927848	-0.0143958988	-0.0487603964	0.1174250263	0.1176245807	0.0802780056	-0.1392206638	0.112610067	-0.039867193	-0.2769162133	-0.0789868892	0.0163469791	-0.1802519924	0.0292650018	0.2222566284	0.0483991957	0.015455584	-0.1499029617	-0.0933615487	-0.0623733338	-0.2675918197	0.2581213783	-0.1376778127	0.0641453547	-0.0753460207	-0.1244010188	0.0946508182	-0.0937391844	0.1893769593	0.0320614609	-0.105535149	0.3035692056	-0.0395546957	0.0966207188	-0.0987533774	-0.0372162135	-0.0593906739	-0.0239635288	-0.1212768632	0.0591896362	0.0048841247	-0.1154450938	-0.0146176544	0.0	-0.0896427424350605	-0.0176086124215402	0.000310063231412	0.0080358212712785	0.0701639670076872	0.0947038256348804	0.0049229822662558	0.0089688145898818	0.0325370389359847	-0.024843283301223	0.0006171887251848	0.0010586589027217	0.0011612409210784	0.0010052522158693	1.3484804767870107e-06	1.0105320175101376e-06	-0.0021569094208091	-0.0020508927953973	4.206161258212551e-06	4.652258249575047e-06	-0.0007052493200566	-0.0004922576219572	4.973766034402966e-07	2.4231756637495764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584.9039318715384	1.8192957227674924	3.3098369268800925	342112.6095187852	595.0703154869799	-0.2937907992669579	354108.6803737738	0.0863130337339179	538.3912930423267	0.438241409928878	289865.18442378845	0.1920555333764509	567.8862878837903	475.5133258019817	1.295771	22.145159	0.2833309750844568	0.1453786725431498	-0.0211608186	-0.0109650916	0.1247093984	0.0576832859	0.0625364473	0.0426881796	-0.0150809462	-0.0272361848	-0.0281313932	-0.0357078967	0.2065884049	0.016499541	-0.200895006	-0.0503405636	0.038159584	0.0379032357	0.0935457567	0.0959774961	0.0314032017	0.1168622596	-0.1069684325	0.1165511295	0.1293148467	-0.1119258244	0.0338183009	0.0444345087	0.0333901342	0.0465220793	0.1341296895	-0.1006140334	0.1166529	0.0238368383	0.0320931101	-0.0104210625	-0.0770247146	-0.1036489634	-0.0025935315	-0.0152541679	0.1331860242	-0.0950022643	-0.0563291052	-0.1232497161	0.1441388454	0.0722648264	0.0127917725	0.0717106214	0.0251111229	-0.0815751697	-0.0235283838	0.0393957019	-0.0786176927	-0.0320073848	-0.0702167001	0.1256230382	-0.08604361	-0.0145304739	0.0295801996	-0.1514769193	-0.2258682072	0.0011823355	0.1048137359	0.10413256	0.1690166842	0.0507283409	0.1054810846	0.0184823207	0.027317051	-0.0968935385	-0.0739586487	-0.0712982842	0.0932187216	0.0585069421	-0.0819087175	0.0364117407	-0.0421139921	-0.0612160263	-0.017805851	-0.0219776578	-0.1426958619	0.0018112029	0.0998384015	-0.0595570878	-0.1148015013	0.0453221804	-0.0148210301	0.117390184	0.1921535716	0.0590031536	0.0328994269	-0.0246093866	0.0421131736	-0.0234869558	-0.0487042834	-0.0614511503	0.1278254153	-0.0639110716	0.1208829833	-0.0923060974	0.0024426053	-0.1157538946	-0.0073234729	0.0	-0.0595246444446075	0.030118097990453	0.0009070998265625	0.0035431832962569	-0.0430485861296858	-0.113212553137373	0.0018531807677649	0.0128170821878825	0.0922007823945207	0.059663743458536	0.0035597622834859	0.0085009842741617	-1.1343538802196305e-05	-0.0011725844598805	1.2867587255693314e-10	1.3749543155534697e-06	-0.0021009993614682	5.5910059340899976e-05	3.1259347355029567e-09	4.414198316889785e-06	-0.0003270122293162	0.0003782370907403	1.0693699812235096e-07	1.4306329681176157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.598497889561	0.6945660180226696	0.4824219533918674	342925.6007305102	596.8203098189156	1.7499943319356817	356194.4822123464	3.0624801618070125	538.5320061670591	0.1407131247324287	290016.7216663174	0.019800183471964	568.6877687664643	482.8676346394811	1.107519	18.927874	0.2012425467603885	0.1118734631211583	-0.1101693162	0.0606346671	0.0201213324	0.0293999504	0.0454787942	0.1282632294	-0.0190412058	0.0425840438	-0.117085089	-0.046383398	0.0750056296	-0.0060509063	0.0014989602	-0.0400971298	0.0935053005	-0.0523299625	0.1242662292	0.0650111271	0.0564273697	0.0155818776	-0.0029139559	0.0519355235	0.0607499601	0.0175433315	-0.0427581851	-0.1959256908	0.069849008	-0.0094981519	0.0846194194	0.0571023456	0.0095348319	-0.182541982	0.1006526734	0.0759955012	0.0458680861	-0.0133264482	-0.0463949735	0.2403724216	-0.0368014182	0.0080549018	-0.0148426847	-0.0976721868	0.1254572986	-0.0249386983	-0.0364948205	-0.0537140075	0.0359515788	-0.1456302341	-0.0191834907	0.0119514884	-0.0587090495	-0.1149586641	0.0122064236	-0.0086443502	0.0603755463	-0.0448236639	0.135348901	0.0530744067	-0.021354076	0.1206784085	-0.0665403076	-0.0879418695	0.1984864181	0.0538655691	0.0944389824	-0.035160993	0.0091902661	-0.0540830636	-0.0358391019	0.0195104224	-0.003598992	-0.0646661532	0.0687906862	-0.126235658	-0.1267313486	-0.0028714925	0.0351877007	-0.0720047275	-0.103016191	0.0180536363	-0.1242269373	-0.1696103312	0.1004342622	0.0945431838	-0.0926513807	0.0357987277	0.104664406	0.109344668	-0.0069044686	-0.0873417497	-0.0305662104	-0.0214082083	0.0345497933	0.0888896824	-0.0401170322	0.0744157032	0.0854325771	0.1365279271	0.0	-0.1158568893	-0.0	0.0	-0.0459343739562285	0.0135902704883789	0.0001846954519473	0.0021099667107506	0.0271113978877082	0.070159984017394	0.0007350278954256	0.0049224233573209	0.1103676374135176	0.0181668550189968	0.0003300346212812	0.0121810153882416	-0.0014339494696168	-0.0014226059308146	2.056211081414302e-06	2.023807634388885e-06	-0.0022920340972312	-0.000191034735763	3.6494270268039264e-08	5.253420302870443e-06	4.5855848818568304e-05	0.0003728680781347	2.102758870871392e-09	1.3903060369191568e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.4139876967881	-0.1845101927729047	0.0340440112370944	342709.5369910552	596.4655544083073	-0.3547554106082771	355771.1575956094	0.1258514013558472	538.7778665202937	0.2458603532346615	290281.5894521595	0.0604473132926725	569.2493587416969	483.71252855096645	0.959568	16.399338	0.1459788161227435	0.0908765060678311	-0.0660174803	0.0659944873	0.0507926787	-0.0156042266	0.0265608588	0.0486646097	0.0458798513	0.0427724565	-0.0691593723	-0.013852997	0.0709270543	0.0618164845	0.0252516855	0.003483697	0.0551733355	-0.0361597121	0.117064882	0.1023355373	0.0252074213	-0.0503908377	-0.1075178286	0.027899493	0.017631636	-0.1362089611	-0.0781628103	-0.0478684205	-0.024343381	0.0089104854	0.0141039428	-0.0670249312	-0.0189362669	0.0107134399	0.1126381728	-0.0382371145	0.0801631989	-0.0338686195	-0.0494383458	-0.1504860595	0.0376784596	-0.0766809561	0.0259480855	-0.0202951139	0.0018619803	-0.0494112837	-0.0579751269	-0.1329366013	-0.0584053443	-0.1005389934	-0.0105571172	-0.0464016408	-0.0122806918	-0.112026693	-0.0391621048	-0.0490653218	-0.0244435116	0.0076154533	-0.0724564612	-0.0965128451	-0.0336891573	0.0295605699	-0.050785884	-0.0799570996	0.0067327491	-0.001357071	0.0155764651	-0.0336492961	0.1367407924	-0.0586097103	0.063765579	-0.0404814975	0.0983853774	0.0655908857	-0.1846917855	-0.0997355556	-0.0945690058	-0.0518205112	0.0489620042	-0.0167724358	-0.0154346551	-0.0060003789	-0.0157163454	-0.0430147999	-0.086574848	0.0841432921	-0.1044234925	0.1594938035	0.1117285895	0.0975908187	0.0375795194	-0.024872717	-0.0290099316	0.0100160504	-0.036260003	0.0178718949	0.0426386236	0.0394230975	0.0084525203	-0.0668716702	-0.0024426053	-0.1157538946	0.0073234729	0.0	-0.0493880454363875	-0.003453671480159	1.1927846692863666e-05	0.0024391790320266	-0.052378644996736	-0.0794900428844442	0.002743522451694	0.0063186669177707	0.0926586013163088	-0.0177090360972087	0.0003136099594922	0.0085856163978946	-0.0008196817471379	0.0006142677224789	6.718781665910402e-07	3.773248348794149e-07	-0.0023591110689764	-6.707697174519961e-05	4.499320138506307e-09	5.565405035766972e-06	0.0002710324678131	0.0002251766189945	7.345859860885908e-08	5.0704509741808495e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584.8637172128767	-0.5502704839113903	0.3027976054640757	342065.56771206384	596.0939258179575	-0.3716285903498146	355327.9683970646	0.1381078091653903	538.653266384177	-0.1246001361167827	290147.3413863431	0.0155251939203207	568.4410464014164	482.4631699753383	0.932613	15.938665	0.1445144652413006	0.0779559222083246	-0.1098117154	0.0523366686	-0.0176816476	-0.0102036203	0.0099718051	0.0946845003	0.0570629672	0.0476965276	-0.0746714697	-0.0188782917	0.0470911875	-0.0799338082	0.056267405	-0.1730547209	0.1263857828	-0.1225855905	0.1428486081	0.0375292486	0.0420510687	0.0138444765	-0.0021132819	-0.0208399537	0.0267090043	0.1708607184	-0.0564595401	-0.1365935016	0.0070070771	-0.1030901749	-0.0163899227	-0.0478673727	-0.0012652706	0.1816987183	0.0573725585	-0.0335756702	0.036887887	-0.0931921485	0.0037667956	-0.0346937569	-0.0840851007	-0.115017448	-0.0630516352	0.0017307361	0.0880584638	-0.0996111766	0.0713899793	0.1066779445	0.0727722698	-0.1483222021	-0.026847728	0.0069703203	0.0678765868	-0.0619685152	0.0092040914	-0.0197941167	0.0807601225	0.059126985	0.0337559915	0.0432631682	-0.0091544839	0.075276343	-0.0023981307	-0.0834308951	-0.0335225069	0.206676146	-0.0141784234	0.0744211593	-0.0283087936	-0.047275675	0.2380141737	-0.0178157628	0.0532630099	-0.001441782	0.1356980116	-0.1925072757	-0.1122640072	0.0192826684	0.0409971434	-0.0245919596	-0.0785982921	0.0187082392	-0.1416746843	-0.0319098776	0.048427315	0.0628859904	-0.1160279884	0.1327150909	0.0973781448	0.0467150303	0.0012302222	-0.0550075504	0.0253281001	-0.0508163852	0.042935609	0.0632672146	-0.0859408532	0.1389801466	-0.0051445994	-0.0037154018	-0.0048841247	-0.1154450938	0.0146176544	0.0	-0.0473660114439553	0.0020220339924321	4.088621466551296e-06	0.0022435390401089	-0.0007522447462235	0.0516264002505125	5.658721582208579e-07	0.0026652852028261	0.104417730735733	0.0117591294194241	0.0001382771247027	0.010903062492	-0.0017269949885772	-0.0009073132414393	2.9825116905707635e-06	8.232173180910897e-07	-0.0019520048721288	0.0004071061968475	1.657354555117167e-07	3.8103230208145728e-06	3.313874521365819e-06	-0.0002677185932917	1.0981764343357536e-11	7.167324519410497e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.3951383798681	0.531421166991322	0.2824084567264185	342687.46803878486	597.295888630849	1.2019628128915656	356762.37857531564	1.444714603574205	538.2109207362345	-0.4423456479424885	289670.9951997453	0.19566967225366	568.7712164140115	477.0131609788667	1.156394	19.763168	0.0693091129902088	0.047593594667218	-0.0552046691	0.076506325	0.0274318553	0.0882512166	-0.0439425152	0.0828159467	0.0946379993	0.0121319619	-0.0409283733	0.0333035827	0.0780139506	0.056846032	0.0124156371	-0.1045032805	0.0330792954	-0.1072864027	0.1093571776	0.0487099308	-0.0026484216	-0.0722861241	-0.1994398422	-0.1014779788	-0.0612163984	0.0007142871	0.1031621944	-0.0781863945	0.0432511854	-0.0241340495	-0.0815154176	-0.0860158873	0.1218841912	-0.0493440702	-0.0125687135	0.0877271553	0.1180846533	0.0046041842	0.0364457538	-0.1390692788	0.0112193993	-0.0036122393	-0.0315152678	0.1155490173	-0.0028521041	0.144146733	-0.0263217171	-0.1141492626	-0.011766436	-0.1023004751	-0.0180609092	-0.0237380282	0.0635625073	-0.1059400485	-0.0337586308	0.0204702829	-0.0642576987	-0.033466172	-0.1036419385	-0.1166215856	0.0572536923	0.0559192951	-0.0005491389	-0.0176701298	0.0670198006	0.1211425189	-0.061804003	-0.0308480575	0.1301347842	-0.050865977	0.1441936297	-0.0209018709	0.1301390588	0.0087735384	0.0585309519	0.2001595069	-0.0701190649	-0.030873204	-0.0049569746	-0.0061041463	-0.230034871	0.1387646865	-0.0482714657	0.2502944914	-0.1467704828	-0.0185314131	0.0337414493	0.174746884	0.1188205127	0.0560823296	0.0699379647	0.0837948653	0.0950060723	0.0611546866	-0.0739056665	-0.0768978154	0.0848394809	0.1177374524	-0.1831228736	-0.1757890771	-0.0073234729	-0.1149310357	0.0218533699	0.0	-0.0515725656650687	-0.0042065542211134	1.7695098415166962e-05	0.0026597295292778	0.0018948442009474	0.0026470889471709	3.5904345458639904e-06	7.007079894234344e-06	0.0953645690794218	-0.0090531616563112	8.195973597530343e-05	0.0090944010357038	-0.0008611736636671	0.0008658213249101	7.416200789938155e-07	7.49646566669081e-07	-0.0019319257474732	2.0079124655599965e-05	4.031712469351224e-10	3.7323370937498825e-06	-0.0001788318392252	-0.0001821457137465	3.1980826720667786e-08	3.31770610362459e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.4753607108122	0.0802223309441387	0.0064356223821109	342781.3979994556	599.6869171070603	2.391028476211204	359624.3985493702	5.717017174052873	538.8682921109134	0.6573713746789736	290379.0362425327	0.4321371242473234	570.4539190181492	480.6730092913137	1.106872	18.916822	0.1474590786728452	0.0797144634630971	-0.0645100421	0.0819918221	-0.0498577929	0.0079385102	-0.175029896	0.0700676971	0.0564617279	0.1073102903	0.0809518129	0.0099018952	0.0356387056	0.1179991674	0.1112822351	0.0571782593	0.0414774163	0.0710029408	0.0678967029	-0.0321732832	-0.1128821895	-0.0952601313	0.1493281228	0.0209563408	0.1024800347	0.2235816882	-0.0595199854	-0.0067757771	0.1209002884	0.0338114873	0.0667427615	-0.0634590793	0.0733481189	0.118527839	-0.0600184648	0.0930760454	-0.0358019477	-0.0982707148	-0.232485318	-0.1252157504	0.0217843342	-0.0371662155	0.1671994781	-0.1199465865	-0.2032830561	0.1073929637	-0.0383873672	0.0611689076	-0.0599737376	-0.0456970201	0.130318376	0.0980842224	0.1308283852	-0.0136336729	-0.0161057553	-0.1399732361	-0.0269943829	0.1803157797	0.1438582587	0.1571017546	-0.1073027625	0.062302988	0.0887122294	0.049193355	-0.0841465207	0.1678827258	0.1642865213	0.0773358953	0.0736002139	0.066045551	0.0793352212	-0.0628859435	-0.1926685219	0.113513579	0.0733343074	0.1790933474	-0.0786592743	0.0351701583	-0.0643908591	-0.0126460919	-0.1437828491	0.1364895071	-0.0736824225	0.1657920898	0.1118092994	0.0096002337	0.0225232118	0.0438770651	0.0409269742	0.1340595882	-0.0049153515	-0.0253383863	0.1406719123	0.0002810048	0.0601721887	-0.0213354469	-0.0324249273	-0.0227400427	0.0069045095	0.0371792461	-0.0097595656	-0.1142126345	0.029001679	0.0	-0.0823626881515906	-0.0307901224865219	0.000948031642735	0.0067836123995561	0.0624540391978456	0.0605591949968982	0.003900507012126	0.0036674160986723	0.1321359159387469	0.0367713468593251	0.0013521319498487	0.0174599002809715	-0.001041315774785	-0.0001801421111178	1.0843385428160849e-06	3.2451180198013805e-08	-0.0020033411920354	-7.141544456219979e-05	5.100165722016631e-09	4.013375931705817e-06	-0.0003140425701471	-0.0001352107309219	9.862273586459623e-08	1.828194175643444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.9120968038476	0.4367360930353925	0.190738414959819	343292.9851810813	598.1490165962363	-1.537900510823988	357782.2460550445	2.365137981192684	539.5136576613335	0.6453655504200242	291074.9868031105	0.4164966936689407	569.7508947478777	481.5942077780561	1.110838	18.984602	0.1567735702958131	0.0912345938889382	-0.0949458751	0.0890925201	-0.0110405366	-0.0010833985	-0.0717424435	0.0115443395	-0.1033874911	0.06184056	0.0424898317	0.0959894193	0.0024795494	0.0232736996	0.1293582189	-0.1020480678	-0.043979516	0.1684895979	0.1447981833	0.0337404237	0.0269781463	0.000965827	0.0961706308	0.0364888215	0.122341431	0.0557503966	-0.0706658282	0.028299678	-0.0983902809	-0.139902906	-0.0283879053	0.1686822126	0.0359001607	0.0521775377	-0.0470316403	0.1967022374	0.0718952851	-0.0918225733	-0.0273785221	-0.0770452469	-0.2038929656	0.0939395342	0.0585804977	-0.0269654421	-0.0386616152	-0.1145311425	0.159657547	-0.0787658242	0.0205845065	-0.0542274887	0.1925345045	0.0683888215	0.0096423445	0.0102008888	-0.0548695097	0.0818552542	-0.0014254343	0.0896974436	-0.011545219	0.1039104219	0.0406771668	0.0255136917	-0.0952543146	0.0399559698	-0.0586232675	0.0926777572	0.0689968457	-0.0194908349	0.0860475415	0.0746656932	0.0623817721	-0.0279081004	-0.0324516819	0.2511359668	-0.0299463275	-0.315786153	-0.106542377	-0.0008032927	-0.0084485215	0.0009801389	-0.0174000536	0.0243389564	0.0343677781	0.0616535458	0.1669879256	0.0788404637	-0.0230462903	0.1006167898	0.0861099538	0.1407578359	0.0439487119	-0.0394210992	0.0344817145	0.1534289654	0.0517240347	0.1059856631	-0.0321741346	-0.0757948151	0.0080087414	-0.0887910898	-0.0121913197	-0.1132911674	0.0360339907	0.0	-0.0612219040069845	0.0211407841446061	0.0004469327542488	0.0037481215302404	-0.0222916496814633	-0.0847456888793088	0.000496917645521	0.0071818317836286	0.1133836111119421	-0.0187523048268048	0.0003516489363174	0.0128558432687841	-0.0012849420425265	-0.0002436262677415	1.6510760526521736e-06	5.935375833365305e-08	-0.0019790426947752	2.4298497260199885e-05	5.904169691039413e-10	3.916609987743085e-06	6.072851375306734e-05	0.0003747710839001	3.6879523826564894e-09	1.404533653277063e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
586.2200326969369	0.3079358930892795	0.0948245142526921	343653.9267351977	598.1532529704975	0.0042363742612678	357787.31403918803	1.7946866881533005e-05	539.207001526715	-0.3066561346184926	290744.1904954308	0.094037984899155	569.5835202399239	487.4503166981232	1.063667	18.178429	0.0589879902256006	0.0285639123426357	-0.0215729666	0.099603837	0.0061234655	0.1157129277	-0.0476227067	-0.0114168796	-0.1285384838	-0.0360222402	0.0285423696	0.1114698281	0.0018750361	-0.0158776239	-0.101722797	0.0104276362	0.0450116597	0.1345327186	0.1073656704	0.0093005182	-0.0358797924	0.0041168553	-0.022098606	0.0155107232	-0.0619830444	-0.0380097324	0.0690044343	-0.1686513536	0.052667245	-0.06895763	0.0176220315	0.053414406	-0.0932766671	0.0270103291	-0.0190941002	0.0045713394	-0.0019263175	-0.1280849083	-0.0589738256	-0.0607805408	0.0722327121	0.0034168562	-0.1292390982	-0.0049939785	0.0133320283	0.1269158705	-0.0352014827	-0.1389119423	-0.0307822614	-0.0107709165	0.1332958787	0.0782811015	-0.0435114468	-0.0117454949	0.0073552309	0.0999117621	-0.0527881102	-0.1105560234	0.0857127631	-0.112064005	0.0003848848	0.0901547787	0.0021198612	-0.0985318656	0.0468645793	0.0264575538	0.0403300993	0.1411574066	-0.0892577697	-0.0395501695	0.0651648247	0.1021269714	-0.0088275047	0.0412907502	-0.0158972757	0.099735085	-0.0628354271	-0.0165130561	-0.0275234537	0.035457027	-0.070018565	-0.0952740493	0.0735283519	-0.0068647733	0.058888163	0.0644233288	0.0412498242	0.122645119	0.1622193506	0.0970376821	-0.0710455408	-0.1152503304	0.0599213858	-0.0537591114	0.0634722995	-0.0889426747	-0.075417938	-0.0015418223	-0.0301065454	-0.1297834711	-0.0146176544	-0.1121682727	0.0429221782	0.0	-0.0680154967448771	-0.0067935927378926	4.615290228834711e-05	0.0046261077974523	-0.037787634907545	-0.0154959852260816	0.0014279053519059	0.0002401255581269	0.1098619932113891	-0.0035216179005529	1.2401792637495306e-05	0.0120696575523793	-0.0009706749730036	0.0003142670695228	9.422099032155396e-07	9.876379098651123e-08	-0.0018764132309496	0.0001026294638255	1.05328068451301e-08	3.520926613282717e-06	-0.0001859108401199	-0.0002466393538729	3.4562840474087026e-08	6.083097087887483e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584.8719319828984	-1.3481007140384236	1.817375535190908	342075.1768214082	598.9173374086056	0.7640844381080569	358701.97704861354	0.5838250285589051	537.8523220114512	-1.354679515263797	289285.1202931098	1.835156589075356	568.7982215564588	484.1972242760982	1.047471	17.901642	0.147069481112621	0.0754734925862505	-0.0908240318	0.0577999203	0.01519251	0.0947111944	0.0342101024	0.0705097942	-0.1599772454	0.0857088692	-0.1537857448	0.012094061	-0.0408761195	0.0654570545	0.1009344511	0.0138266897	0.0506589194	0.0281185591	0.028102468	0.0467059041	0.125347248	0.0948693214	-0.1136921438	0.1088998109	0.0442348549	0.1552770939	0.0094965464	-0.0187291828	0.0686366472	0.0313659199	0.0341839682	0.0974249222	-0.1322749436	-0.0478184374	0.0015257412	0.0712860622	0.0092106066	-0.0257322505	-0.0002986404	-0.0635574538	0.014658664	-0.0902836626	0.0281972318	-0.1414935313	-0.0902762573	-0.0421938734	0.0141392124	0.0392450367	-0.0359751112	-0.1032512079	0.0491840185	0.013509344	-0.1503925416	-0.0754704206	-0.005313537	-0.0746617676	-0.0066858101	-0.0112148786	0.1324222046	0.0308435295	0.0973580673	0.0335014863	0.0219251639	0.0907249938	-0.0349023309	0.0052331991	0.135814239	-0.1268651465	0.0001319954	0.0766936043	-0.0162657006	-0.0630104385	-0.0802127186	-0.0267897327	-0.0900923771	-0.0797557005	-0.1066928582	0.0128596053	-0.0217872386	0.0257517004	-0.1005946435	0.0473890479	-0.0124710947	-0.1532470132	0.0970943302	0.1141010002	-0.08296147	0.07111176	0.0352565319	0.0166204268	0.0183384139	-0.0946501621	0.0192580746	0.0445794355	0.027499862	0.0061971177	-0.0561482569	0.0076926774	-0.0265689371	0.0046423487	-0.0170374908	-0.110845947	0.0496386907	0.0	-0.0566284151051803	0.0113870816396967	0.0001296656282691	0.0032067773973246	0.0095712795521194	0.0473589144596644	9.160939226481896e-05	0.0022428667787978	0.1320429707622921	0.0221809775509029	0.0004919957651136	0.0174353461277315	-0.0018270208178614	-0.0008563458448578	3.3380050688989398e-06	7.333282060052194e-07	-0.0021729912401087	-0.000296578009159	8.795851551677505e-08	4.721890929589145e-06	-1.5984544889662716e-05	0.0001699262952302	2.5550567532964243e-10	2.8874945810673768e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
