global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
539.9490852697767	1.1776058986698672	291545.01468366856	1.3867556525820657	735.2966176254489	1.804227964572988	3.255238548147186	540661.1158914256	549.9321037831933	1.4694366455078125	2.1592440551612526	302425.31877140887	576.7846116165981	469.8741835114224	1.005738	17.379591	0.0279462264728753	0.0160906057487972	-0.1056312265	-0.0226655067	0.0433135151	-0.0404993943	-0.1265782945	-0.02269742	-0.1041372706	0.0060649807	0.0242085074	0.1178472992	0.0907618038	0.0983783174	0.0303356169	-0.0424493253	-0.0397386025	-0.1102864951	0.01594076	-0.071648004	-0.0287486749	0.0240139754	0.0632503897	-0.0290442162	0.0893425782	-0.0488486809	0.0006771121	-0.022009539	0.0653340736	-0.1204763788	-0.1454338657	-0.0427059284	0.0220499753	-0.0347066221	-0.0051425028	-0.0060510054	-0.0605528095	0.021671373	-0.0162968053	-0.0237455136	0.0354466255	0.100979945	-0.0469931048	0.0522644817	0.0474841613	-0.088242997	0.1350666198	0.0106252651	-0.0483900518	-0.0356346679	0.1011249949	0.0693465352	-0.0523614625	-0.0485471829	0.0404545702	0.0738516804	0.0343116215	0.0079957375	0.0002979864	0.0349320708	-0.082225086	0.1391327619	-0.0341246713	-0.0541186395	-0.1274515872	0.0711429265	0.0484642886	0.0726119512	0.0759311991	-0.005444668	-0.0310740882	0.0479038294	-0.0563146466	0.1056897268	-0.127303207	-0.0458311517	-0.0951278577	-0.0583078456	-0.0260032388	0.105336988	-0.04436969	-0.0696538226	-0.0158142375	0.0365713754	-0.0426686262	0.0607693813	-0.0011826214	-0.0108535595	-0.005540892	0.0180226265	-0.0532218771	0.079396096	0.0222856101	0.0158870828	-0.04731583	-0.0569910034	0.0596942566	0.0362932262	-0.0852543717	0.050193852	0.029243866	-0.029244654	0.0180634961	-0.1098185471	-0.0524223074	-0.0344998389032724	-0.0051674011030512	0.0011902388843517	2.6702034159815777e-05	0.0310672734810992	8.76182238580131e-06	7.676953152032896e-11	0.0009651754815494	0.1015130586731629	0.0117616850421882	0.010304901081181	0.0001383372350316	-0.002081022483351	-5.600868032319987e-05	4.3306545762123625e-06	3.136972271546396e-09	-0.0001877091626691	1.016395111040001e-05	3.523472974993464e-08	1.033059021746016e-10	-0.0002791952708204	-0.0001539949386714	2.371444113640825e-08	7.79499992484765e-08	0.0	0.0	0.0
540.2219785455184	0.2728932757416942	291839.7861036345	0.0744707399450323	737.8468549827829	2.5502373573340265	6.503710578742039	544417.9814079839	549.2773898808643	-0.6547139023289219	0.4286502939027651	301705.6510343351	577.9405678296231	475.6792394569497	0.972172	16.799559	0.0557446904465667	0.0362673399461533	-0.0883428326	-0.0319808873	0.0773985966	0.031691164	-0.0469845702	-0.0337431374	0.0484754841	-0.0205868469	0.0453636232	-0.011687663	0.1333815699	0.0091082704	0.0046749887	0.0662799956	0.1018650157	0.0179760489	0.0401531588	-0.051509618	-0.045664443	-0.0257625558	0.0296008247	-0.0790190639	-0.098056237	0.0310671262	-0.0854967997	0.0658686194	-0.0156453317	0.0232660132	-0.0139514313	0.0389028178	-0.0834193792	-0.09949983	0.1340146017	0.00212657	-0.0194137193	-0.0586220153	-0.0206741259	-0.0243410935	-0.16064475	0.0602808851	-0.1855550041	-0.0016909619	-0.0462862434	-0.1880162829	0.0410103442	0.1286974638	0.0227389795	-0.0665089157	0.0495756561	-0.0843362305	-0.0002728926	0.0256659923	-0.0264071467	0.0296323237	0.0628558116	-0.006715835	0.0524500893	0.0577819001	0.0283329755	0.0900341351	-0.0308316353	-0.1313706231	0.0299038053	0.0433879955	0.1127549755	-0.0117407442	-0.0966571195	0.0466415962	-0.01943943	-0.0030789112	-0.0618480263	0.093158124	0.0638207415	-0.0099976586	0.1264266401	0.0348293508	-0.0410092387	0.0843929003	-0.0175273625	0.0025145417	-0.0257499308	-0.0619545017	-0.0998681482	-0.0165412581	0.043497805	-0.0065561875	0.0389901565	0.0248571718	-0.0394882007	-0.0310218328	0.0838076622	0.0139050667	-0.0568114832	0.0054611413	0.0396588109	0.0253761293	-0.1597700401	-0.0928107121	-0.0481939468	-0.0037134394	0.0156710845	-0.1112164334	-0.0458586883	-0.035327403026713	-0.0008275641234406	0.0012480254046118	6.848623784060101e-07	0.0535443226656298	0.0224770491845305	0.0005052177400438	0.002866994489721	0.1060625067151335	0.0045494480419705	0.0112492553306977	2.0697477486590047e-05	-0.0025500414450907	-0.0004690189617396	6.502711371680264e-06	2.199787864713861e-07	-0.0002701528703146	-8.244370764550003e-05	7.298257333921709e-08	6.79696493033668e-09	-0.0002728453582731	6.349912547299989e-06	4.032138935835784e-11	7.44445895311763e-08	0.0	0.0	0.0
539.6825647211557	-0.5394138243626685	291257.27066400443	0.2909672739135597	735.8176905555183	-2.029164427264618	4.117508272876146	541427.6737344565	548.919435489539	-0.3579543913253928	0.1281313462691325	301312.5466581541	576.9509414516751	473.4988053577398	0.93998	16.243269	0.0536617321293534	0.0362591975420392	-0.0898628744	-0.016545945	0.0669605649	-0.0280016729	-0.0159942993	0.1168677712	-0.0131443818	-0.0724883568	0.0205477697	-0.023720264	0.048416974	0.0518120023	-0.0231157657	-0.0457070985	0.079884638	-0.0136456362	0.1055006167	0.0164504288	0.0320441693	-0.0535941443	-0.1434324415	-0.0702340233	-0.0646694175	0.0769086114	0.0129467544	0.098951901	0.0241038381	0.027675733	0.0084131263	-0.0529485746	-0.0492105051	-0.2264091293	-0.1315256245	-0.0188373868	-0.1321601627	0.0343016179	-0.0802336766	0.0400443537	0.1392073201	0.0377831224	0.0174185885	0.087493146	-0.1059441453	-0.0019775816	0.0264410501	-0.0559340216	0.0925165789	-0.061577243	0.0492398464	0.061503357	0.0927606375	-0.0393950097	-0.0499610958	-0.0560331034	0.0083621132	-0.0950838393	-0.0012048803	0.0289694607	0.0356224015	-0.0169047408	-0.0308461426	-0.0358610751	0.0281117426	0.0261248698	-0.0726714251	-0.0173773612	-0.0125375097	0.0322863551	-0.0255009434	-0.0044750301	-0.2180119049	-0.0942173873	0.0099963758	-0.0104113617	0.0282591168	0.0530939213	-0.0181066137	0.0594232813	-0.0572125869	-0.0805906387	0.0187006598	-0.0901836216	0.0546418767	-0.0041489408	-0.0198711347	-0.0308346303	-0.0602552034	0.0585485558	-0.0350225774	0.0706463514	0.0174959079	0.009486718	-0.0454245059	-0.0355670924	-0.0620239766	-0.0248553964	-0.1635806778	-0.0608188116	-0.0303855714	0.0206661427	0.013271799	-0.1124192083	-0.0391140859	-0.0401715388727268	-0.0048441358460138	0.001613752535403	2.3465652094635837e-05	0.030975484225479	-0.0225688384401508	0.0005093524685376	0.0009594806230028	0.1041448633216646	-0.0019176433934688	0.0108461525562882	3.677356184514891e-06	-0.0020730394615485	0.0004770019835421	4.297492609137294e-06	2.275308923031931e-07	-0.0002797175995257	-9.56472921109997e-06	7.82419354844199e-08	9.148404488166904e-11	-0.000272789782032	5.5576241100028286e-08	3.0887185748084733e-15	7.441426518106608e-08	0.0	0.0	0.0
540.7487472171655	1.0661824960097874	292409.2076169339	1.1367451147976604	737.7286797112198	1.9109891557014864	3.651879553208679	544243.6048684595	550.7323429300327	1.8129074404937453	3.2866333877975835	303306.11354920315	577.950217537258	475.3647760129442	1.065357	18.409836	0.1460161848079124	0.0828997463411405	-0.0812579631	-0.0943078211	0.0223506803	0.0266584224	-0.1456523476	-0.0104008317	-0.1077727438	-0.1171552788	-0.0512235623	0.0252213015	-0.046854871	0.161998866	0.0283819205	0.0161048924	0.0187391331	-0.1318301112	-0.0212199548	-0.0625981041	-0.1662290531	0.0005416	0.075412303	-0.0073153019	-0.0665948138	0.0368316254	0.0550110286	-0.0211997905	0.0878239355	-0.0491885969	0.016267835	-0.0868117957	0.0163455913	-0.0032608897	-0.0707010656	0.0404800376	0.1670724031	-0.0852477025	0.1765841736	0.0988769698	-0.1005047651	0.0073525259	-0.0089937467	0.0282664214	-0.0969375217	-0.0742985135	0.0370066291	-0.0878846244	-0.0059446828	-0.0018196922	0.1472974349	0.007394945	-0.0331681869	-0.0556619295	0.1396808904	0.1480096998	0.1486801952	-0.0636169648	-0.0717333236	0.0189056899	-0.10823376	0.0319300872	-0.0950156234	-0.084358817	-0.04273837	0.0277129102	-0.0060082193	-0.0775697787	-0.0188788197	-0.0927878083	0.0673053047	0.1100423897	0.0370893172	-0.0776061421	-0.0290519491	0.0293302729	-0.0949411161	-0.0108515486	-0.0926770815	0.1168044804	-0.0219043742	0.0186601939	-0.0106682116	0.0693164976	-0.0371894649	0.1680928716	-0.0508761587	0.0380996059	0.0681807616	0.0077794429	-0.1021264493	-0.03616959	0.1842417596	-0.0035634117	0.0765171359	-0.0596956573	0.059409103	0.1816427403	-0.0473278567	-0.0259941492	-0.1616002345	-0.0374523677	0.010866692	-0.1134247617	-0.032215118	-0.0488360523921045	-0.0086645135193777	0.0023849600132443	7.507379452747893e-05	0.0755779245274652	0.0446024403019862	0.0019893776808922	0.0057120226758792	0.1270056964978181	0.0228608331761534	0.0161304469428958	0.0005226176935079	-0.003122102729883	-0.0010490632683344	9.74752545594288e-06	1.1005337409686627e-06	-0.0003576532338502	-7.79356343245e-05	1.2791583568350585e-07	6.073963097562181e-09	-0.0005435588355809	-0.0002707690535489	7.33158803597671e-08	2.954562077380639e-07	0.0	0.0	0.0
540.5418969398255	-0.2068502773399814	292185.54234730493	0.0427870372356272	738.3584118160592	0.6297321048393769	0.396562523865432	545173.1442995332	549.6244475393585	-1.10789539067423	1.2274321966772046	302087.033332945	578.4592009964705	479.0165496713975	1.029897	17.797075	0.1033074819757504	0.0549138981155978	-0.0648346392	-0.0415176358	0.0634032787	0.0179939692	-0.0435371549	-0.0724868243	0.092725325	-0.0355476919	0.0064961038	-0.031425727	-0.0025000422	0.0012847408	0.0833664127	0.0868257065	0.0534181833	0.0722483146	-0.007640648	-0.0485618673	-0.0405548908	-0.1270899701	0.0326071196	0.0107188229	0.0110135103	-0.0266038789	0.0671464758	0.1876031777	0.1023762227	0.0390419808	-0.0792097562	-0.0057179019	0.151731248	-0.1144590974	-0.0578705334	0.0325698351	0.0261131729	0.0487046951	0.017431234	-0.057224025	-0.115694359	0.1385075647	0.0131190471	0.0041436634	-0.0578436743	-0.0897623953	-0.0599018987	-0.0302301303	-0.0295858867	-0.039019569	0.0555196832	-0.1071294803	-0.0432333073	0.0428467107	-0.0667733877	0.0313132477	0.0911238765	0.0130821674	0.0646808526	0.0073187385	-0.0074237361	0.0284803006	0.0010326182	-0.0498889754	-0.0063547014	0.0727663322	0.1257135159	0.0319146161	-0.0444798536	-0.0426034848	-0.0083837143	0.0944720363	-0.1063485973	-0.1859427933	-0.0875988941	-0.1768684935	0.0588370168	-0.079086116	-0.0481175947	0.0486855703	-0.0411837441	-0.0287436057	-0.0224373836	-0.0464599332	-0.0841836974	-0.0473095477	0.0933330046	-0.0183019876	0.0308919571	0.0146247778	-0.0744173971	-0.1163591212	0.1393501448	0.0029317667	-0.0356340022	0.0118826669	-0.0234736202	0.0473427443	-0.1129346034	-0.0523388682	-0.0178317967	0.0018575466	0.0084568186	-0.1142313295	-0.0251890118	-0.0405211249649539	0.0083149274271506	0.0016419615684254	6.913801811878128e-05	0.0396027513965009	-0.0359751731309643	0.0012942130818028	0.001568377918173	0.1021556295006576	-0.0248500669971604	0.0104357726386756	0.0006175258297633	-0.0027040564432697	0.0004180462866133	7.311921248388379e-06	1.7476269775116939e-07	-0.0002850261498401	7.26270840101e-05	8.123990609267114e-08	5.274693331810124e-09	-0.0003508859177948	0.0001926729177861	3.712285324820925e-08	1.2312092730669918e-07	0.0	0.0	0.0
540.5303568066652	-0.0115401331603379	292173.0666295408	0.0001331746733583	737.1609208527334	-1.1974909633257766	1.4339846072468965	543406.2232324498	548.4351121690538	-1.1893353703046614	1.414518623057726	300781.07225988264	577.2819544084033	481.3321394608691	0.97707	16.884199	0.0623533101523158	0.0350661018030028	-0.037154823	-0.038283305	0.0225197755	0.0033476942	-0.0403549909	0.1288468045	2.19853e-05	-0.0820057569	-0.0163626371	-0.0117761975	0.0562733275	0.0222316763	0.0277712925	-0.0262312609	0.0441432897	0.0359295222	0.0949735477	0.0601483545	0.0187645393	-0.0357031691	-0.0015693572	-0.0148211411	0.1169485581	-0.0294667906	-0.0192898574	0.0317157845	-0.0781847912	-0.005869191	0.0949179089	-0.0416152805	0.0611586237	0.0628987609	0.1617872409	0.0799624011	0.0486935642	-0.0511862683	-0.0955068042	0.1431325723	0.0301289993	0.0392289091	0.2555040608	-0.0208503523	-0.0376323294	0.0729511882	0.1570498114	0.1312639913	-0.0560332854	0.0007794755	0.0450347648	0.0483781789	0.0655854905	-0.0044530287	-0.056003836	-0.0898121741	-0.0601968943	-0.0869241096	-0.0086535794	0.049506842	-0.0550164807	0.0414821135	0.0597616227	0.0496505395	-0.0252243977	-0.0457221888	-0.0406014528	-0.041834688	0.0214201963	0.1090756987	0.0336098583	0.1147980399	-0.0163638734	0.011341199	-0.0169013258	0.0012842956	-0.0505745859	-0.1115860655	-0.0366197747	0.0260196455	-0.0462097675	-0.0689492414	0.0187690368	-0.0684330328	0.0526995848	-0.0299426457	-0.0249488968	-0.0263203833	-0.0691623306	0.0428816086	-0.0215161594	0.0649891035	0.0150116506	-0.0397644826	-0.023010073	-0.0625037798	-0.0091115862	0.0206568386	-0.2076457722	0.0546570509	-0.0885381531	0.0070390006	0.0060432357	-0.1148374968	-0.0180634961	-0.0334444373878142	0.0070766875771397	0.0011185303921874	5.007950706444339e-05	0.015597817869704	-0.0240049335267969	0.0005762368336259	0.0002432919222964	0.1096156379704069	0.0074600084697492	0.0120155880876593	5.565172636873128e-05	-0.0023060394199087	0.0003980170233609	5.317817806172854e-06	1.584175508851507e-07	-0.0002851859729771	-1.5982313700003145e-07	8.133103918289523e-08	2.5543435120530822e-14	-0.0002728291527202	7.805676507459999e-05	6.0928585739112925e-09	7.443574657402223e-08	0.0	0.0	0.0
541.0403890481034	0.510032241438239	292724.7025813231	0.2601328873065141	736.131935951269	-1.028984901464355	1.0588099274416083	541890.2271273633	550.1509275802458	1.7158154111920112	2.9440225252840104	302666.04311740486	577.7345886490635	482.6991959179149	1.004058	17.350565	0.1418750974290715	0.0858265744451025	-0.0381192764	-0.0972605373	-0.0228274297	0.0140971892	-0.1432701202	-0.0293637712	-0.0666159307	-0.0454416349	0.0099785475	-0.0048386478	0.0274577378	0.11643788	0.0659641487	-0.0372829569	-0.0135563422	-0.0775078533	-0.0991035008	-0.0207761912	-0.0704581038	0.0501659197	0.1310881722	-0.0487115827	0.0771347558	0.0166548135	0.088669323	-0.1389065413	0.0974099462	0.0589461678	0.1504978446	0.035496243	0.0396352753	-0.0436590021	-0.0434167446	0.0325195502	0.0830292384	-0.0640794754	-0.0269862545	0.0380242273	0.1431102	0.0192549033	0.0159186586	0.1275669961	0.0840308755	0.0729642962	-0.1511852436	0.0787758331	-0.1199548867	0.0283829888	0.1258723132	0.0476009277	-0.0153676918	-0.006810976	0.1128848402	0.0934974781	0.0490720915	0.0642667674	-0.0629319202	0.0414892016	-0.0092746448	0.0484185292	0.0488233436	-0.0052522803	-0.0071994154	-0.0072890142	-0.0783014852	-0.0206273308	0.1649451607	0.0665370166	0.0008091702	0.0422147248	0.1593882381	-0.0145920801	0.0805990642	-0.0162216443	0.0294350459	-0.0255187329	-0.1010670021	0.074525605	-0.0130765064	0.011760836	-0.0091339869	0.0710735808	0.0034146203	0.1365598478	-0.032513093	0.0401444233	0.0610912316	0.0181193369	-0.083041821	-0.0368850235	0.1537603905	-0.0438711346	0.0455796136	-0.0983937611	0.0163254886	0.1619851093	-0.0668192211	0.0722701868	-0.0707763852	-0.0355517907	0.003627002	-0.1152422001	-0.010866692	-0.048933484869039	-0.0154890474812248	0.0023944859414284	0.0002399105918756	0.0810709784541927	0.0654731605844887	0.0042867347569222	0.0065725035475201	0.1227019696965499	0.013086331726143	0.015055773367413	0.0001712520780466	-0.0030745694622995	-0.0007685300423908	9.452977378504636e-06	5.906384260572049e-07	-0.0002842941591496	8.918138275000077e-07	8.08231689265781e-08	7.953319029202135e-13	-0.0004599384492462	-0.0001871092965259	3.500988884645458e-08	2.115433770949993e-07	0.0	0.0	0.0
540.5116040998673	-0.5287849482360798	292152.79416661174	0.2796135214810336	736.7415178488781	0.6095818976090186	0.371590089892612	542788.0641222687	548.3381273674242	-1.8128002128215712	3.286244611605934	300674.7019248136	577.0769091359795	481.7504642274645	1.004212	17.353216	0.1698951293958702	0.0923954215440343	-0.0354564109	-0.0271637221	0.0233412288	0.0116296474	-0.0922865022	-0.0844281373	0.0831894361	0.0621913044	0.0169071926	0.0373677675	-0.0309106311	-0.108855313	0.1436797134	0.0156106029	-0.0461710887	-0.0629371269	0.0450583964	-0.0300808357	0.056074259	-0.0087681327	-0.1053510204	-0.05804874	0.0490129509	-0.1180290362	0.046297529	0.0352274301	0.10618614	-0.0981501832	0.0889005046	0.0221637716	-0.0018303047	0.0928483208	0.05748778	-0.0799757281	0.0055256053	-0.0443752391	0.0295842276	0.0108131763	-0.1148409939	0.0212376399	0.0284671986	0.0737567643	0.1038991341	-0.0803630817	0.0220198727	0.0998951401	0.0311503973	-0.0068595126	0.05849198	-0.0267482961	-0.1263791733	0.0720918685	-0.087726352	-0.0556749916	-0.0242764426	-0.0248005738	-0.0523444088	-0.0404335425	0.0538888114	0.0341799718	0.1084843556	0.0517780165	-0.0701992849	0.029617343	-0.0136141522	0.1638929792	0.0399666297	0.0319194809	0.0804922357	0.0554524225	0.0407235648	-0.0056441334	-0.0011518542	-0.0252447111	0.0428240635	-0.0699088698	-0.0272837974	0.0027966187	-0.0259312625	-0.0720211587	-0.033103678	-0.0125478234	-0.0854849748	-0.0534941769	0.096067669	-0.0052931608	0.0566975307	0.0113668945	-0.0588271935	-0.0346031056	0.0317591817	0.021581393	-0.0148405167	-0.0030972447	-0.0130015211	-0.0631933051	-0.026150258	0.0366743917	-0.016474044	0.0576227295	0.0012091775	-0.1154447293	-0.003627002	-0.0300992361423482	0.0188342487266908	0.0009059640163528	0.0003547289250988	0.0281477433143635	-0.0529232351398292	0.0028008688176656	0.0007922954536912	0.0771033205387397	-0.0455986491578102	0.0059449220380996	0.002079236805017	-0.0022360361334239	0.0008385333288756	4.9998575899773045e-06	7.031381436351955e-07	-0.0002591956434918	2.5098515657800025e-05	6.718238160512827e-08	6.29935488224833e-10	-0.0002727903663488	0.0001871480828973	3.502440493217209e-08	7.441458397271252e-08	0.0	0.0	0.0
541.8847911172461	1.3731870173787684	293639.12684418145	1.885642584697598	738.3853714206207	1.6438535717426248	2.702254565330985	545212.956727968	549.3360887623796	0.9979613949553824	0.9959269458212924	301770.138416749	578.7352509624615	488.2729988004647	1.010441	17.460865	0.1394925973843932	0.0748355428449012	-0.0072781783	-0.0732353618	0.0221003744	0.0324953231	-0.0817625571	0.044753095	0.0859995858	0.0083386026	-0.0366190758	0.0178168442	0.107323114	-0.010650871	0.0611812433	0.0323712229	0.061363498	0.0674012572	-0.0229080069	0.0704241134	0.0289149119	-0.041449256	0.011391356	-0.0692593788	-0.0622280708	-0.0567945593	0.0001092794	-0.082416588	-0.0427771219	0.0367502606	0.1596680559	0.202095629	-0.0499244526	-0.0308878985	0.1082962558	-0.0789108763	0.0968821389	0.0439987152	0.101306039	-0.0362752827	0.0195203173	0.1562142842	0.1329555409	0.0250836017	0.1047594049	-0.0362106846	-0.0329965077	-0.1649127794	0.2387934844	0.0251989667	0.0458477546	-0.0601092159	0.0747104512	0.0852020742	-0.0105664353	-0.059605094	-0.0494471802	-0.0356846983	-0.0253928533	0.0124895852	-0.0404488227	0.0338980643	0.0395765284	-0.0070638016	0.0139786136	-0.1145529358	-0.0980560079	0.0779222434	-0.0417438025	0.0236244418	0.0318532855	-0.0059951806	0.0659135936	-0.0481560164	0.0368858509	-0.0067690135	-0.0837528215	-0.0848878556	-0.0827854129	0.0215186985	-0.0131922669	0.0513345772	0.0293563042	-0.0888007041	0.0051470903	-0.0518789276	-0.0055719668	-0.0242480107	-0.0475399779	0.0635963006	-0.0828731863	0.0516540771	0.1729385502	-0.0405413481	0.0489902253	0.0073811326	0.0356307877	0.0816174969	0.0126639256	0.0797325363	-0.1258942802	-0.0612006587	-0.0012091775	-0.1154447293	0.003627002	-0.048529303273284	-0.0184300671309358	0.0023550932761903	0.0003396673744508	0.0766145647607459	0.0484668214463824	0.0023490327811155	0.0058697915334785	0.1192879531125754	0.0421846325738357	0.0142296157577879	0.0017795432253895	-0.0026610119992632	-0.0004249758658393	7.080984860222733e-06	1.806044865458629e-07	-7.61380551597135e-05	0.000183057588332	5.797003443503576e-09	3.3510080645959647e-08	-0.0002726022958554	1.880704933999956e-07	3.5370510487717793e-14	7.431201170563503e-08	0.0	0.0	0.0
541.7314782339697	-0.153312883276385	293472.994509562	0.0235048401785184	735.8020657001514	-2.5833057204692977	6.673468445409397	541404.6798886099	549.5633005932124	0.2272118308327435	0.0516252160703672	302019.8213589055	577.6754832158003	492.29965170692	0.99542	17.201294	0.1576441022768094	0.0913337522232488	0.0250917433	-0.049570685	-0.0488691453	-0.0092431397	-0.0795653786	0.0861013021	-0.040190783	0.0057577895	0.0365586097	0.0738001352	-0.0157590989	0.1021250413	-0.0129344339	-0.0937042988	-0.0445267828	0.0292260515	0.0076975655	0.0135345993	0.1159373023	0.0912086174	-0.0923354122	0.006970376	0.0084766487	0.0731728666	-0.0871531873	-0.1364034621	-0.1060218945	-0.0034500664	0.0351817236	0.0572085304	0.0935512349	-0.0137651871	0.0683899554	-0.0226060236	-0.0225456918	0.0536963361	0.1532200883	0.0147883954	0.0057833223	0.0514548976	0.0390391248	-0.0038828908	-0.0943277846	-0.1293131521	0.0025697154	0.0324796191	0.0292189089	0.0432790818	0.0385635506	0.0871454903	0.0734682925	-0.0662656797	-0.0191048186	0.0018656103	-0.0981254684	0.0569422899	-0.0161533862	0.0327166976	0.1466397275	-0.0338991978	0.0546360874	-0.0410312449	0.0778705291	0.0602478393	-0.002552068	0.0494448693	-0.0104007139	-0.054841121	0.0446634786	-0.1259393895	0.085735168	0.0795006837	-0.0475618107	-0.014131501	-0.0361893986	0.0129907063	-0.0470283031	-0.022267177	-0.0079151426	-0.0776136817	0.0379164956	-0.0224064457	0.0886953998	0.058394373	0.015226748	-0.0401039446	0.0808910736	0.0448971258	-0.0317641684	0.0168261864	0.0008579425	-0.0466304175	0.0300898874	0.0350431388	0.0119364605	-0.0997292115	-0.0795313883	-0.0680583562	-0.139982984	0.0606518153	-0.003627002	-0.1152422001	0.010866692	-0.0392121039060526	0.0093171993672314	0.001537589092739	8.681020404873726e-05	0.0028613739755769	-0.073753190785169	0.0054395331509935	8.187461028108754e-06	0.0795091623147357	-0.0397787907978396	0.0063217068919909	0.0015823521973382	-0.0023240621228298	0.0003369498764333	5.4012647507721575e-06	1.1353521922848341e-07	-0.000434683697472	-0.0003585456423122	1.8894991684792926e-07	1.285549776211301e-07	-0.0002730052036411	-4.029077857000047e-07	1.6233468377768094e-13	7.453184121511848e-08	0.0	0.0	0.0
