global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
542.009678094315	-1.2108747188487996	293774.4911479029	1.4662175847471597	678.4877040936396	0.6683905797126499	0.4467459670486122	460345.5646062583	565.0013904693539	-0.0865087448152053	319226.5712323033	0.0074837629295023	556.2107211651789	425.9939205229372	1.032318	19.884727	0.0626264704698808	0.0328404151129474	-0.2513071327	0.0256082839	0.0321046366	-0.0758558332	-0.117192393	-0.0856764626	0.0016899785	-0.1099478164	-0.080949215	-0.0636246872	0.0527325878	0.0841436132	0.0800307397	-0.0114569856	0.1921145285	0.0550517779	-0.0009446294	-0.1634129597	0.0233529805	0.0849064049	-0.0226837425	-0.1970717771	-0.1299166115	0.0354253551	-0.1774145388	0.012782149	0.0426436456	0.0486833161	0.2504646415	-0.0844476123	-0.0376853094	0.1368438715	0.0630044834	-0.1712895167	0.0399475648	-0.1270569853	0.1073789682	0.0805550657	-0.0437343486	0.006985292	0.0568706764	-0.0394224989	0.0044196227	-0.0398622155	-0.0191762173	-0.0337925468	-0.0310177861	0.0356811371	0.0883559292	-0.221711235	-0.1123990544	-0.1095855999	0.0621682573	0.0837692354	0.1483641759	0.0832779739	0.0282926052	-0.0311437666	-0.0590210991	0.0746977264	0.2031055962	0.1062907709	0.1821578613	-0.0193635616	0.0134077417	0.0251687742	-0.0312262456	-0.0336497093	-0.0743502435	0.0492552909	0.0351433447	0.0508232843	0.0641916768	0.016690285	0.1938132252	-0.0211343693	0.1731223501	0.0285364191	-0.103770007	-0.1144875749	-0.2129952564	0.1215934977	0.062905697	0.0794991145	-0.0135980715	0.0504262765	0.1201904121	0.0707020806	0.0741304294	-0.0990774983	-0.006826666	0.0029112657	0.0281120641	-0.1342909413	-0.1085830859	-0.0287725685	-0.0266606449	-0.0745985608	-0.0893804604	0.0711063263	-0.004741469	-0.0230441521	0.0218032014	-0.0414720559	-0.0228235037	-0.1064475877	0.0649037979	-0.1163268049090788	0.0075415236715343	5.687457928831358e-05	0.0135319255403548	0.0078367808345376	-0.0137779570674609	0.0001898321009527	6.141513384857585e-05	0.1612665650416573	0.0003562569298053	0.026006905000335	1.2691900003436868e-07	-0.0106084493235718	-0.0005595574455548	3.1310453487581306e-07	0.0001125391970507	0.0003450801400946	-7.715728347990004e-05	5.953246393997656e-09	1.1908030308770877e-07	-0.0015212114026448	-0.0001822999269869	2.31408413153656e-06	3.323326337942912e-08
541.1706119066753	-0.8390661876396734	292865.63119144534	0.7040320672401756	676.5056985708384	-1.9820055228012732	3.928345892414749	457659.960198818	564.3572191185534	-0.6441713508004341	318499.0707712269	0.4149567291920559	555.1740955518053	421.0633696319471	1.041693	20.065308	0.111910108820923	0.0636688436729975	-0.1748605879	-0.0633634191	-0.0513508979	-0.0501909196	-0.0330543849	-0.0372550205	-0.0124783845	-0.1250424732	0.0317981087	-0.0948690668	-0.1082210245	0.009666312	0.0317129809	0.0670408067	0.1333895977	-0.0332299158	0.0211513582	-0.1819933571	0.0644566941	-0.0443674838	-0.050929942	-0.1455885957	-0.1262476753	0.1142231876	-0.1206652025	-0.0574828147	0.0434401312	-0.0048737073	-0.0170380661	0.0195151214	-0.1252009931	0.0530386958	-0.0530451307	0.1042200857	-0.1009210057	-0.1007971511	-0.0212746685	-0.1905402572	-0.0871547917	-0.0597530148	-0.04712223	-0.0354731063	0.022214899	0.0318948892	0.0101624616	0.1247367019	0.1228673116	-0.1571581604	0.025978035	0.0400862726	-0.0648829781	-0.1004946002	0.0869412307	0.0937998247	0.0185371237	0.0240442023	0.1448133734	-0.0296980298	0.0251079799	0.1840244239	0.0708483943	0.0634321848	0.1340637737	-0.0934401725	0.0085291549	0.0454012733	-0.0064696708	0.1117383484	0.0412207149	0.0267537724	-0.0778174402	0.0264205757	0.1169600351	0.0631995091	-0.0133575011	-0.0194762988	0.0827151794	-0.1404725202	-0.105875709	0.0260144441	-0.1543374969	0.05971327	-0.0121939399	0.1209283011	-0.0175963162	-0.0827584008	-0.0119774967	0.1017170295	-0.0400752481	-0.0229805876	0.0176114955	-0.1534277684	-0.0526742776	-0.1159703451	0.047171242	0.1276570585	0.1034078285	-0.088105499	-0.0300753935	0.1456739413	-0.0544085793	-0.0178498344	0.0005403939	0.0330885458	-0.0251890118	-0.1044804285	0.0707724105	-0.1130189501793665	0.0033078547297123	1.0941902912880057e-05	0.0127732830996461	-0.0481301392950968	-0.0559669201296344	0.0031322961487968	0.0023165103085654	0.1805469216482436	0.0192803566065863	0.032597190916657	0.0003717321508771	-0.0111290796947615	-0.0005206303711896	2.710559834051247e-07	0.0001238564148523	0.0002069233052206	-0.0001381568348739	1.9087311022401693e-08	4.2817254243417596e-08	-0.0015128990616087	8.312341036100087e-06	2.288863570616485e-06	6.909501350043346e-11
542.4051804513516	1.2345685446763357	294203.3797804633	1.524159491504245	676.6734938743787	0.1677953035402879	0.0281552638901773	457887.0173121588	564.8115013138826	0.4542821953291422	319012.032016442	0.2063723129930649	555.936430886401	424.1468398430768	1.036352	19.962425	0.2734958270066807	0.1640084215834767	-0.0436600128	-0.1087300941	-0.0726779551	-0.0129315627	0.0969100252	-0.0373652955	-0.0172169139	-0.0330592173	-0.094293154	0.0322458514	-0.0482598381	-0.0897192472	-0.0561635412	0.0406899902	0.110635288	0.0789537348	0.1107785439	0.0096202385	0.0538637654	0.0741748313	-0.0485391537	0.0350850275	-0.0822127201	0.1283172245	-0.1259228917	-0.0169536271	-0.0309863465	-0.1741585048	-0.0528372623	-0.0328113311	0.0590828646	0.2128896216	-0.0493152415	0.1387229582	-0.0588060008	0.0865250728	0.2535739076	0.0662134212	-0.1374314328	-0.2029048145	-0.0331209221	0.031798771	0.0810805656	0.1291828308	-0.0032664143	-0.083846892	-0.119237803	-0.0430636793	0.0514146333	0.0064876742	-0.0477963547	-0.0153639297	0.0771091618	0.0972864066	-0.0627411392	-0.1108124553	-0.0042162564	-0.0174055699	0.0263462071	0.0884692503	0.0797361035	-0.0233468011	0.2757128889	-0.0589254171	-0.1912258993	0.0384730724	0.0302186424	0.1395467041	-0.2104567501	0.1502438239	-0.0703754541	0.0224264453	0.1722511181	0.1133987909	0.1720794478	0.0652530317	-0.2016568146	0.1293546446	0.1224957997	0.0896502393	-0.0461635091	-0.0804801754	-0.0637008607	0.0962288344	-0.0886647652	-0.0557019369	0.0564318058	-0.0041350486	0.0472732035	-0.0483754127	0.0370139603	-0.1996025706	-0.029682054	-0.1978231298	-0.0593572369	-0.0032050182	0.0008985761	-0.1508865346	0.1300562282	-0.0496154726	-0.0136489086	-0.0165176423	-0.0101086553	0.013505094	-0.0275434712	-0.102329975	0.0763617167	-0.1273065209516914	-0.0142875707723248	0.0002041346785741	0.0162069502768234	-0.1317606255269225	-0.0836304862318257	0.0069940582273715	0.0173608624392459	0.2119375219799337	0.0313906003316901	0.0449175132229948	0.0009853697891839	-0.0139103291972699	-0.0027812495025084	7.735348795203226e-06	0.0001934972583764	0.0001654543246518	-4.14689805688e-05	1.719676349415512e-09	2.7375133545983238e-08	-0.0015739239719483	-6.102491033959994e-05	2.4772366694735127e-06	3.724039681956212e-09
544.4536402954403	2.048459844088711	296429.7664309567	4.1961877328439465	676.8782847844637	0.2047909100850802	0.0419393168534754	458164.2124127576	565.1300902214132	0.3185889075306249	319372.01887366263	0.1014988920015571	556.0718381023323	429.4855298521292	0.988872	19.047871	0.0448909387665362	0.0229588264884702	-0.0148986268	-0.055643407	-0.089835572	-0.0999160079	0.1026843404	0.0173673761	0.0237792455	0.0284052639	-0.0598997641	0.057011383	-0.1716989818	-0.0732570442	0.0218264205	-0.0434685154	-0.0145812493	0.0503698231	-0.0001091594	0.0917843246	-0.0173726847	-0.0229053527	-0.0419394628	0.0487069931	-0.0093473086	-0.0239260896	0.0620225245	0.0147028755	-0.0164895578	-0.0539597792	-0.1223961706	0.0804725019	0.0272015008	0.167328697	-0.0247108464	0.0985815276	-0.0711876826	-0.0122560876	-0.1032121771	-0.021935252	-0.022663711	0.0265459734	-0.0991820364	-0.1266171107	0.0915643333	0.0888647138	-0.0655635509	0.0461714084	0.0337084408	-0.0599362707	-0.0564111662	-0.0803920784	0.0568274368	0.0124088871	0.0998324875	-0.0421349595	-0.1381268797	-0.0222365263	-0.0575718164	-0.0879762286	-0.01590379	0.0698995318	0.0043433531	-0.0756732361	0.0066521992	0.2028574953	0.0121932913	0.0236426764	-0.0709662525	-0.0081230751	0.0200342557	0.0080289605	-0.2235146224	0.0021492627	0.1382096871	0.0124635947	-0.2320864516	-0.0730521951	0.0642025862	0.0408786439	0.0169618752	-0.0436251623	-0.0423632721	-0.0672845635	-0.0839711036	0.0370561192	-0.081406557	-0.1637931947	-0.0732621553	0.0539541924	0.0100275762	-0.0533450714	0.0062405778	-0.1111426427	-0.0347570313	-0.0961954778	-0.0625555946	0.1764356335	0.0010656588	-0.0622436334	0.2239322755	-0.075075965	-0.007270671	-0.1086444697	-0.0644379772	0.0653329704	-0.0298858491	-0.1	0.0816496581	-0.1128494084582172	0.0144571124934742	0.0002090081016489	0.0127349889893695	-0.1271339673144353	0.0046266582124872	2.140596621517525e-05	0.0161630456451079	0.2115719343510989	-0.0003655876288348	0.0447626834050657	1.3365431435706474e-07	-0.0141028227719939	-0.0001924935747239	3.7053776310023975e-08	0.0001988896101382	0.0001688145482638	3.360223611999978e-06	1.129110272264218e-11	2.8498351705510852e-08	-0.0018869017822471	-0.0003129778102988	3.5603983358472822e-06	9.795510973943175e-08
545.7062683552639	1.2526280598235644	297795.33132222726	1.5690770562573473	677.3470657666525	0.4687809821887185	0.2197556092618196	458799.0475026938	565.3973986985587	0.2673084771455478	319674.218455097	0.0714538219538718	555.986457871927	436.0849783916369	0.8955659999999999	17.250578	0.1922608411775625	0.1015706376179197	0.0112152253	0.0397179051	-0.0037808089	-0.0257800704	0.0899258301	0.0510487619	0.0448327474	0.0833464846	-0.1068842807	0.1076055348	-0.0767314427	-0.0853609525	0.1135343027	0.0341684598	-0.0327767981	0.03337913	0.0354929002	0.1184292781	-0.0434299342	0.1294975676	-0.0730093973	0.0910583567	-0.0755778354	-0.093442504	-0.012662164	-0.0270927655	0.018275579	0.0550735805	-0.0167513598	0.1253414554	0.0627539022	0.0375322616	-0.0830363916	0.0258472765	-0.013660783	-0.0625404519	-0.0934309525	0.0479560852	0.0752871222	-0.0444119124	0.1005114342	0.0073617431	-0.0893401776	0.2201533047	0.0987398566	-0.0313299341	-0.0336954414	-0.0563228905	0.0046930743	-0.0139731639	0.0675753807	0.0383169581	0.1346573393	-0.0989708665	-0.0684247486	-0.0202317601	-0.2042061806	-0.1201340083	0.0573555118	0.0644918859	0.0025556818	-0.0143055018	0.0042052044	0.0750750026	0.0557049584	0.044760168	-0.0681276804	-0.0246998738	0.0171500636	0.060137838	0.012286641	0.0243866748	0.0857661442	-0.0336048721	-0.0364703137	-0.0637762709	-0.0280835788	0.0524211882	0.0938927676	0.070444178	-0.0451382359	-0.0329477349	-0.135810593	-0.0852660581	-0.1008731104	-0.080419996	0.1398648029	-0.1308273689	0.0063952526	-0.0472260202	-0.0187362235	-0.1001822013	0.0902324068	-0.0464493767	-0.040865331	-0.0042238913	-0.0076321816	-0.0561557993	0.0318015416	-0.1387318575	0.0497537187	-0.1061898968	-0.1039572666	-0.091835661	-0.032215118	-0.097494591	0.0866153656	-0.1326048638524639	-0.0197554553942466	0.000390278017834	0.0175840499173304	-0.0918513282676514	0.0352826390467839	0.0012448646181056	0.0084366665045318	0.2666781936777909	0.055106259326692	0.0711172589832493	0.0030366998169806	-0.0153588075626509	-0.0012559847906569	1.5774977943617078e-06	0.0002358929697465	-0.0001594672888727	-0.0003282818371365	1.0776896459371553e-07	2.542981622040915e-08	-0.0018288386618438	5.8063120403300085e-05	3.344650851054621e-06	3.3713259509681232e-09
546.3695550501767	0.6632866949128129	298519.69068572804	0.4399492396483629	677.7960950900347	0.4490293233822058	0.2016273332570815	459407.5465192993	566.3114133725035	0.9140146739447346	320708.6169159625	0.8354228241862994	555.9799238183033	438.0016986242247	0.8547559999999998	16.464491	0.1020237085713995	0.0580704800772602	0.0110797292	0.0716330625	-0.0483236996	-0.032680331	0.093206846	0.0782832273	0.0367508794	0.0112514985	-0.0992963492	-0.0161606065	-0.0224518375	-8.06518e-05	0.1011951298	-0.1372449802	-0.0575929224	-0.1547152487	-0.0525606382	0.0826493991	0.053723527	0.2033163291	-0.1267060122	0.0458415873	2.45656e-05	-0.0002608656	0.0973069752	-0.0085234033	0.0970381151	0.0733883722	-0.1166966075	-0.0360655588	0.0364232909	-0.0439410629	-0.0963469686	-0.0446450508	-0.0410825396	0.0770568955	0.0515588293	0.0384335328	-0.0084029018	-0.1231216802	-0.0518452799	-0.1269800765	-0.079623778	0.0696527943	0.0908813266	0.0262565933	0.0447513375	0.0328825231	-0.0720916043	0.0190078593	0.0804351865	-0.0327623686	0.1184029277	-0.0328528149	-0.0351332324	0.0380430252	-0.0754556283	-0.0829542497	-0.1834426983	-0.1105236263	-0.1359485719	-0.135494946	0.0569112994	-0.1156300085	0.0282437309	0.0315684056	0.022975977	-0.0775894583	0.0898134965	-0.0457511586	-0.0114725058	0.0337499682	0.0369665087	-0.0352741133	-0.0488989913	-0.0327564786	-0.2163136567	-0.0470652718	0.017651525	0.0225073897	-0.0548103132	-0.0487721365	-0.1766527892	-0.1031510468	-0.0900458307	-0.1250162477	0.1238748156	-0.0382997214	-0.1384110497	-0.1104113867	0.0573773249	-0.1039516583	0.0204053627	0.1343018245	0.048023599	0.1490610804	0.0772939154	-0.0342873253	0.0662283919	0.1026508753	0.0580757597	-0.1611694899	-0.1187261516	-0.1126462231	-0.0345302564	-0.0948181434	0.0912392418	-0.1302337461413714	0.0023711177110924	5.622199199856519e-06	0.0169608286340151	-0.1306391289368065	-0.038787800669155	0.0015044934807501	0.0170665820093675	0.2416380972273515	-0.0250400964504393	0.0583889700316549	0.0006270064302473	-0.0148055457234262	0.0005532618392246	3.060986627422972e-07	0.0002192041841684	1.0186994201522026e-06	0.0001604859882928	2.5755752438333498e-08	1.0377485086184338e-12	-0.0018260926145471	2.746047296700062e-06	3.3346142369034638e-06	7.540775755713717e-12
547.4403113497432	1.070756299566483	299690.89449070377	1.146519053061308	677.5545189686311	-0.2415761214035683	0.0583590224323915	459080.1261748131	566.6713448790853	0.3599315065818018	321116.4131070712	0.1295506894302456	556.9860651908355	449.5877596918454	1.044394	20.117348	0.2504442062525958	0.1545674085802027	0.0199445151	0.1203749076	0.0009503253	-0.0584652216	0.0030257862	0.0866766058	0.0088123232	0.0456276004	-0.0823157446	-0.0586174666	0.0033004497	-0.0589178642	0.0873295138	-0.0578530595	-0.0934348187	-0.0089273576	-0.0220053844	0.0667155107	-0.005974697	0.1682372365	-0.1425258679	-0.1533541686	0.0671289495	0.0411903216	0.0690657505	-0.1003555995	0.0983247793	-0.2057927037	0.0296800265	-0.03434698	0.0549419375	-0.0528066708	0.0917531447	-0.057166987	0.020677935	0.0280833782	-0.0131167415	0.0220529553	-0.1923525914	0.0116311448	0.0941511454	0.0036315605	-0.0018411162	-0.0440836522	0.0523134239	-0.0330448191	0.0738347067	-0.0156597208	-0.1008776554	-0.0205403901	0.0821717448	0.0498001516	0.0849994429	-0.0647024145	0.0556466458	-0.0127508283	-0.0043308244	-0.1612724366	-0.0497209121	-0.0854390194	-0.1193199297	0.0596538624	0.1056718038	-0.0312364722	0.056712114	-0.0979999036	-0.0143742763	-0.0225968062	-0.0309880074	0.0859099871	-0.0441288834	-0.1056565836	-0.0290477632	-0.1692421011	0.0630347023	-0.1120534128	0.0546367603	0.1389928434	-0.0211488129	0.0132632185	-0.0682081079	0.0666138509	-0.1942051426	-0.0922993853	-0.0822948326	-0.0858885186	0.1173413411	-0.2018797629	0.0133222907	-0.0586940971	-0.282096037	0.1569529713	0.0484284714	-0.3043907259	-0.0760235205	-0.2435924007	-0.2166605725	-0.0312648102	-0.1530212642	-0.0067158237	0.0292591167	-0.0485001737	-0.0965234561	0.1747715605	-0.0368302486	-0.0919753525	0.0955030384	-0.1220863978708166	0.0081473482705548	6.637928384171228e-05	0.0149050885450713	0.0071040950833918	0.1377432240201982	0.0189731957634785	5.046816695387154e-05	0.2773470861275768	0.0357089889002253	0.0769214061834575	0.0012751318882764	-0.0156616867858309	-0.0008561410624047	7.329775187354496e-07	0.0002452884329774	0.0005137698064117	0.0005127511069915	2.629136977210577e-07	2.639594139803157e-07	-0.001818091882711	8.000731836099945e-06	3.3054580939796286e-06	6.401170991318319e-11
546.7311835728968	-0.7091277768463442	298914.9870910206	0.5028622038950386	674.4429221275525	-3.111596841078608	9.682034901410374	454873.2552079518	566.3865513588065	-0.2847935202787539	320793.725560122	0.081107349192765	556.501542918562	447.7553391420643	0.96469	18.582058	0.1865113346045356	0.1182618882119977	0.0321671341	0.1069146826	-0.0880982935	0.0988084975	-0.0054502355	0.0782361213	-0.0642269581	0.1208281315	0.0100807913	-0.0205493936	-0.0166079892	0.1050584661	0.0866990602	-0.0121032686	-0.0575656534	0.1105563567	-0.0058828924	0.1298118206	0.177127057	0.0718290052	-0.062916811	-0.2126933884	-0.0556054502	-0.015328389	0.0204021032	-0.0983492874	0.0109453903	0.1139137007	0.0295888454	-0.0211654494	0.0350324954	0.0421437969	0.0126146332	-0.1010383717	0.0928854838	0.0968725495	0.0562069674	0.0411076246	-0.1326073064	-0.0828375677	0.0832465256	-0.1362436386	0.0470906107	-0.0295793762	-0.0432237652	-0.0692742048	0.0713024037	0.193124711	-0.0344317949	0.1958469388	0.0605274195	0.1518396884	0.0426513083	-0.0468390106	0.0040830383	0.1876944571	0.0082988127	-0.0803899912	-0.0309885962	-0.1380622954	0.060730301	0.1885512733	0.1534142701	-0.0774492486	0.0561762117	0.0809544408	-0.0851850504	0.0587291512	0.0706089037	0.0536593965	-0.0314016003	0.1246582354	-0.0616140641	-0.0963618781	0.1000656089	-0.1055819346	-0.0222071873	0.1708292361	0.0141581589	0.0092072736	-0.0376675812	-0.037951047	-0.2154539486	-0.0747215314	-0.0548954115	0.0041738838	0.1613424288	-0.063602155	-0.0543261676	-0.1566797676	-0.199272646	0.0824754472	-0.0076710161	-0.1004159005	0.1374816819	-0.1085347182	-0.0933609055	0.1741161322	-0.1992417033	-0.0194432837	-0.1091748926	0.0261221207	0.2851439735	0.0284591967	-0.0391140859	-0.0889712056	0.0993899282	-0.1210299842323792	0.0010564136384373	1.1160097754765297e-06	0.0146482570832899	-0.0911124406907077	-0.0982165357740995	0.0096464878994649	0.0083014768486177	0.2485781218366582	-0.0287689642909186	0.0617910826558404	0.0008276533063721	-0.0147404881954017	0.0009211985904292	8.486068430087484e-07	0.0002172819922387	0.0005499931698893	3.6223363477600064e-05	1.3121320616303302e-09	3.024924869248805e-07	-0.0020300583468258	-0.0002119664641147	4.1211368915171e-06	4.4929781909330724e-08
546.4187131476897	-0.3124704252071524	298573.4100779772	0.0976377666291386	676.3465493764633	1.903627248910766	3.623796702795571	457444.6548534487	566.4261295343005	0.0395781754939434	320838.5602192081	0.0015664319754293	557.1922513791463	446.7623666753237	0.8893339999999998	17.130541	0.2242986843474362	0.1121611485797168	0.0344121626	0.0892346161	-0.051475799	0.1437013386	-0.0191707411	0.0247072285	-0.0293971095	0.1357490571	0.0776287189	-0.0348661842	-0.1077819466	0.0624730837	0.1194642808	-0.0084971656	-0.0578559096	-0.0258925411	-0.0054411729	0.1111325452	0.1478116108	0.0556639574	-0.016563722	-0.0957113233	0.0348875343	-0.0136641627	0.129059856	0.0011740155	0.0821943366	-0.025141779	-0.0111957542	-0.0542320626	-0.0758799984	-0.0425525244	-0.0590314598	-0.0288008692	0.1179289453	0.0502213409	-0.1227233914	-0.1163573058	-0.0185069656	0.0121725375	-0.0734414604	-0.0174871294	-0.1353595563	0.0791512328	0.0349245892	0.0200569199	-0.1387612287	0.0402861538	-0.0713954424	0.1227850105	0.0268563003	0.1412873767	-0.0198058531	-0.0722065746	0.0238232593	0.0621473477	0.0354929162	-0.1806178362	0.0386506273	-0.0255300123	-0.1061194321	0.0188663583	0.113697859	0.0044025704	0.0370369182	0.0751787261	0.0164036357	-0.0627513892	0.0625166506	0.010796917	-0.0107677143	-0.0933172558	-0.0173568561	-0.0885791898	0.0155953811	-0.0197720519	-0.0509164262	-0.0131415982	-0.1871855001	0.0162818579	-0.0035797501	-0.0874873343	-0.1552944792	-0.0992905885	-0.0980044969	-0.0168233136	0.091880996	0.0779456672	-0.1091595984	0.0941453474	-0.0400322078	-0.0438498163	0.0777334453	0.0532821527	0.0633930629	0.0628741386	0.0342297422	0.0529155908	0.1911367535	0.0550274465	-0.0828743478	0.1694473287	-0.0227524606	-0.0705671649	-0.0413807664	-0.085810973	0.1028845713	-0.110127310819891	0.0109026734124882	0.0001188682875393	0.0121280245884208	-0.1725554774637601	-0.0814430367730524	0.0066329682388167	0.0297753928027462	0.2952171991909438	0.0466390773542856	0.0871531946981453	0.002175203536459	-0.0158934698115696	-0.0011529816161679	1.3293666072211438e-06	0.0002526023826512	0.0001957261859861	-0.0003542669839032	1.2550509588387018e-07	3.830873988066541e-08	-0.0022290876829069	-0.0001990293360811	4.968831898087253e-06	3.961267662088358e-08
545.8874727230327	-0.5312404246569713	297993.1328759398	0.2822163887897192	676.849107277699	0.5025579012357184	0.2525644440944501	458124.7140226181	565.488123131205	-0.9380064030954144	319776.8174024529	0.8798560122479973	556.6382793288227	447.0646282155769	0.820808	15.810576	0.1612456068573395	0.0829708549494641	0.0444855295	0.049586447	-0.0617661513	0.1317066632	-0.0239320591	-0.0144893121	-0.0440159106	0.1881868867	0.0427720875	0.0645241546	-0.0325460765	0.1447749449	-0.0293666611	0.0043533631	-0.0029421185	0.067929459	0.0242229896	0.1093990152	0.1160548864	-0.0538962845	0.0685622602	-0.0542610509	0.0383693992	-0.0642170205	0.091376738	0.0569944555	0.0078643816	0.0360116299	-0.0359401748	0.043320401	0.0462208054	0.0942505684	-0.0700879321	-0.1156781478	-0.0328819592	-0.0248000538	0.0049762103	0.0351055536	0.0787644766	-0.0783592878	-0.0270877853	-0.1214678101	0.016284401	0.0458911369	0.0169404266	0.0432372884	-0.0481243901	0.1255072457	-0.0035380331	-0.2215419024	-0.0159536522	0.1604471892	-0.0689219937	-0.0451044715	0.0026251256	0.0856117444	-0.027172841	-0.0816619927	-0.0786876889	0.0191929678	-0.0065906394	-0.0811869492	0.0090158985	0.1443691311	0.0070160151	0.0666171859	-0.000306222	-0.0844688665	0.0972259786	0.0469071682	-0.059249903	0.009861339	-0.0339672603	0.0699688592	0.0852049422	0.0179735291	-0.094602968	-0.0202219018	-0.0002791931	-0.109710694	0.0197159065	-0.1449198078	-0.1104427161	-0.0395861584	-0.1207866697	0.0013529407	0.0088005486	0.1618253126	0.0335995639	-0.0186687974	-0.0817958257	0.0655803757	-0.027517585	-0.0172904195	0.0263664171	-0.0113044096	-0.0425504684	0.0916093185	0.1970606739	0.0304375206	-0.1024110076	0.0904758487	0.1541187824	0.0205345447	-0.043629296	-0.0825001988	0.105973176	-0.1005706876079415	0.0095566232119495	9.132904721517198e-05	0.0101144632059341	-0.2457225266167313	-0.0731670491529712	0.0053534170817533	0.0603795600869102	0.2783773957435898	-0.016839803447354	0.0774939744609831	0.0002835789801455	-0.0167068321652328	-0.0008133623536632	6.615583183565419e-07	0.0002791182409972	-3.843913492529438e-05	-0.0002341653209113	5.483339751753631e-08	1.4775670938049863e-09	-0.0020429727365802	0.0001861149463266	4.173737602409992e-06	3.463877324619041e-08
