global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
574.2398170705399	0.678873231835837	0.4608688649032341	329751.3675092071	660.0532999076096	-0.4246582031249772	0.1803345894813344	435670.3587189248	522.27786549301	1.1217400545533565	1.258300749989367	272774.16878393467	561.8608866168248	481.088628352029	0.995838	16.64958	0.0241045469617806	0.0138831121140316	-0.0111737103	-0.1715847759	0.0160374508	0.0909509427	-0.0702762361	0.060892834	-0.0968063912	-0.0085610405	0.070983085	0.0211579283	-0.0044707935	0.0649928009	-0.1278673044	-0.1165190604	0.0457169224	0.0889917201	0.0794648655	0.0072556085	-0.1332320651	0.0204651861	0.0168769653	0.0195597077	0.0985455363	-0.0631447321	0.1483472382	-0.0312415726	-0.1922345445	0.0262458562	-0.0699546792	0.0518113524	0.0337278025	-0.0603791134	0.0111763884	0.0650081113	0.0107439194	0.0011756867	0.0628422234	-0.0167423746	0.143308001	0.0463272908	-0.0683992464	0.1034471102	0.0753078341	-0.1272098042	0.0155264763	-0.0633385221	0.1268832026	0.0659153692	0.0551696787	0.0725438677	-0.0595091555	-0.1128418761	-0.1363405279	0.0063057792	-0.036581176	-0.0498698706	0.0070996489	-0.1629846166	-0.0407039372	0.0354835296	-0.0938796489	-0.026675286	-0.0557279895	-0.1288373756	0.0879215813	0.0584743889	-0.1343400433	0.0345050575	0.1015871608	0.0190688548	-0.104720547	0.0894229644	-0.0383290138	-0.1592331081	-0.0528660257	0.0435558373	-0.1012824316	-0.0445445142	0.0318012561	-0.0533893037	-0.1065649185	0.1259654124	-0.1181545581	-0.0735300092	-0.1064535758	0.0723051933	0.0055982244	0.0468163993	-0.0807158467	0.0211061193	0.0336085176	0.1282404472	0.0172232335	-0.0888181779	0.010866692	-0.1134247617	-0.032215118	-0.0520816251894871	-0.0081860703433847	6.701174766684249e-05	0.0027124956823782	0.0993147074997296	0.00422531912956	1.7853321746626436e-05	0.0098634111257568	0.0868024260282211	0.0103434824316294	0.0075346611643847	0.0001069876288134	-0.0022150052941565	2.599894959610027e-05	4.906248453141322e-06	6.759453801005623e-10	-1.3982939322865208e-05	9.934323095261954e-07	1.9552259210693011e-10	9.869077536105505e-13	-0.0004670161689757	1.119238499948903e-09	2.181041020847396e-07	1.2526948197678713e-18
574.8731083160828	0.6332912455429778	0.4010578016813761	330479.0906649947	662.7661587883445	2.7128588807348706	7.359603306782055	439258.981235057	522.6959314010139	0.4180659080038822	0.1747791034351105	273211.0367031735	563.2081529042606	484.95760825020926	1.054368	17.628143	0.0730381533268708	0.0400949550407967	-0.0167874723	-0.1730080199	-0.0016340002	0.0689760492	-0.0366491627	0.0590444317	0.0197103199	-0.0010087819	0.1358428243	-0.0197940134	-0.1757505841	0.0204298547	-0.151286012	0.1024608238	-0.11312892	0.0871317307	0.0617981923	0.1859916314	-0.0943369189	-0.16772399	-0.0287925119	0.0436604065	0.0167205859	-0.0277072222	-0.0966465368	-0.0035367045	-0.1284328563	0.0477436486	0.0093835664	0.0216004487	0.0283116326	-0.1497622843	-0.1106347385	-0.0131690291	-0.0615882636	-0.0080645121	0.048002413	0.0253829363	-0.0062659092	-0.1431891844	0.1121070079	0.1018306412	0.0616856904	-0.1071513167	0.0118593986	-0.1135755639	0.0596163329	0.0975780064	0.0764971386	-0.0521471803	0.0902155234	0.0333378223	-0.1111725544	0.0737540301	-0.0090287163	0.008933123	0.0681915574	-0.0023794576	-0.2315308375	0.1689156082	0.111956347	0.0486058565	-0.0676724885	-0.1028366419	-0.0203941027	0.1436612	-0.043572394	0.0306473212	-0.0628261052	0.052833537	-0.0989299058	0.0900833924	-0.016126288	-0.0685965628	0.0558448932	0.1503787867	-0.0275046326	-0.0353863887	0.0323742069	-0.0058945279	-0.0239658079	0.1643646797	-0.1466039463	-0.0453535293	0.0822842743	-0.0332796846	0.0537476551	0.1324556367	0.0402770177	-0.0441729781	0.2056836216	0.0086839849	-0.0980830322	-0.0757914188	0.0084568186	-0.1142313295	-0.0251890118	-0.0440668615742509	0.0080147636152361	6.423643580811399e-05	0.0019418882890041	0.0740074658734784	-0.0253072416262511	0.0006404564787294	0.005477105005014	0.0678347542600903	-0.0189676717681308	0.0046015538855268	0.0003597725723035	-0.0018449934939249	0.0003700118002315	3.40400099262521e-06	1.3690873231062938e-07	3.0930512826987666e-05	4.491345214985287e-05	9.566966237404483e-10	2.017218184017124e-09	-0.0004669718950121	4.4273963600003664e-08	2.1806275073119177e-07	1.9601838528544493e-15
576.003811861785	1.130703545702204	1.2784905082635358	331780.39127930667	664.6521066403857	1.8859478520412267	3.5567993006189167	441762.4228615026	524.0942784806572	1.3983470796432584	1.9553745551468291	274674.81273616065	564.4557077166295	488.1306146703448	1.077422	18.013596	0.0696700828323832	0.0407573140114478	-0.0213266137	-0.1241030979	-0.0580161874	0.036926009	-0.0865502942	-0.0677381976	-0.1194057915	0.0623140946	0.0281427162	-0.0231939092	-0.1447423697	0.0204182989	-0.0631895965	0.0682371187	-0.0999680427	-0.0672047966	-0.0270336409	0.0264863894	-0.1136333282	-0.0120889672	-0.030300449	0.0482686102	0.1602107549	-0.0014363637	0.0232512849	-0.1039071647	-0.1139570418	0.1079714358	0.0591737158	-0.0213599469	-0.0218901517	0.0725164208	0.0524729932	0.0279287166	-0.0250835635	-0.0343282015	-0.0050919667	-0.0085964352	0.0491992016	0.0477691279	-0.0125577835	0.0886905236	-0.1017856704	0.0778601561	0.0024760191	-0.0895126287	0.0172716494	0.0912565308	-0.0931609026	0.0450033939	0.0835331994	-0.0191610884	0.032745838	0.1019792482	-0.0527595798	0.0403086844	0.0383041113	0.0142899342	-0.090982013	-0.0416040298	-0.0116115826	-0.0534498902	-0.0004548918	-0.0048023081	0.0812759166	0.1303893106	-0.0664069022	0.0800833174	-0.0461227806	0.0850670661	-0.0885453136	0.1001737763	0.1223310938	-0.0785663511	0.0743993848	-0.0159716088	0.0022767154	-0.0296533308	0.0074759555	0.0579172928	-0.010815213	0.202265638	-0.0067063074	-0.1721675918	-0.0714243104	-0.1365045108	0.0375295672	0.1512339505	0.113053943	-0.02719571	-0.0264895187	0.0067894421	-0.0632728899	0.0500818113	0.0060432357	-0.1148374968	-0.0180634961	-0.0362003923806071	0.0078664691936438	6.188133757454698e-05	0.0013104684085099	0.1087832432484958	0.0347757773750174	0.0012093546920367	0.0118337940116614	0.051960972672461	-0.0158737815876292	0.0026999426810682	0.0002519769418917	-0.0020209831593788	-0.0001759896654539	4.084372930492717e-06	3.097236234657571e-08	7.79717222283427e-05	4.704120940135503e-05	6.0795894672538315e-09	2.2128753819421324e-09	-0.0004669216763455	5.021866660004631e-08	2.1801585184129186e-07	2.5219144750866066e-15
575.7626270736055	-0.2411847881795665	0.0581701020492223	331502.60273469967	663.381899096919	-1.270207543466654	1.6134272034795918	440075.5440494349	523.4755084828676	-0.6187699977896273	0.3828763101645753	274026.6079813967	565.0503808067355	490.1483848353795	1.060758	17.734989	0.1080441951520196	0.0555956832909767	-0.046701451	-0.0620503758	-0.0846131729	-0.0646778799	-0.0908937392	0.00224167	-0.0417795431	0.0580373552	0.1085968312	0.0561729779	-0.0535666739	0.1260396221	-0.0488167349	0.0219666146	-0.0705862839	-0.010203009	0.0503250787	0.0199662064	0.0012727779	0.1101808856	0.0247139085	-0.0251705634	0.0137096669	0.0241772223	0.0007270267	-0.1410147937	-0.1403668038	0.0299798094	-0.1175610204	-0.1709768973	-0.1093120959	-0.0580673405	0.0492582831	0.0292167231	0.0411879769	-0.1234987059	-0.1074685652	0.0639140587	-0.0429277691	-0.0005926431	0.0473857416	-0.0120161317	-0.026358923	0.1049647238	-0.0117942478	-0.0317330295	-0.048707002	0.1183874087	0.0604745168	0.0873753188	0.0171819625	-0.028029653	-0.0252209983	0.1000586709	-0.0604983367	0.0466902721	0.0070140204	-0.0140119314	0.0175633049	-0.0377455149	-0.0655129668	0.0329716096	0.0608098092	0.0889818832	0.180274346	-0.0069703494	-0.0565358868	-0.0239512863	-0.0406854465	0.0026898352	-0.0759112203	0.0646186846	-0.0828198104	-0.1050477028	0.053674646	-0.0721150125	-0.001451394	-0.0759181869	-0.00986678	-0.0163040886	-0.026048958	0.0977154521	0.0813082107	-0.1618245087	-0.0913077387	0.0110611278	-0.0361329006	-0.0317718823	0.1209434275	-0.0931940579	0.0795388911	0.0969190082	-0.0089491011	0.0767230457	0.003627002	-0.1152422001	-0.010866692	-0.0243213412069138	0.0118790511736933	0.0001411118567872	0.0005915276381031	0.0667097850363518	-0.0420734582121439	0.001770175885929	0.0044501954195962	0.083374541510274	0.031413568837813	0.0069513141720484	0.000986812307128	-0.0019600106160314	6.097254334740034e-05	3.841641614955787e-06	3.7176510422506132e-09	-7.87735124554434e-05	-0.0001567452346837	6.205266264567896e-09	2.4569068596075182e-08	-0.0002310771158093	0.0002358445605361	5.339663345074464e-08	5.562265673451329e-08
575.7594425006334	-0.0031845729720316	1.0141505014194647e-05	331498.93562864023	665.8648409974342	2.4829419005151294	6.165000481333683	443375.9864765383	523.0597349602127	-0.4157735226548311	0.1728676221408074	273591.486336648	566.1856293324299	490.56334372656687	1.053177	17.60824	0.0467366889140572	0.0231821979194385	-0.0506611299	0.0392820752	-0.0333304339	-0.10098677	-0.0177857824	0.0132846539	0.1018479939	0.0388681797	0.0652340325	-0.0080481828	0.0208811017	0.047162266	-0.0096287251	0.0711285997	-0.0931878185	0.1384358152	0.1278040014	0.0619007619	-0.0773845561	0.0158700367	0.0784254534	0.0624561135	0.0675346231	-0.0539691182	0.0842033941	0.0925183284	-0.028915268	0.1109481461	-0.0034051505	0.0370772222	-0.0741412395	0.0996180619	-0.0353751791	0.0048089518	-0.0304427152	0.0365152443	-0.0546374491	0.050391533	-0.077688784	0.1127560902	0.0911734219	-0.1259038864	-0.0484895665	0.01766542	-0.0937101461	0.0038439895	-0.1117961446	0.0209699869	0.0622557106	-0.0717785671	0.0890151671	-0.0106697799	-0.082151116	0.0752400453	-0.1034693017	-0.0220400336	-0.1023929866	0.0349846615	-0.0185535631	0.0351352307	-0.0563099679	-0.0170758344	-0.1183284689	0.0231436136	0.0364872616	-0.0427085297	0.0030781596	-0.0436378312	0.0059194809	0.043763941	-0.0769419019	0.051575304	-0.0945629551	0.0467312004	0.0665059909	0.0681015852	0.1060530761	-0.0928161206	0.0214030164	-0.0502033461	-0.128880181	0.0679283866	0.0029149812	0.0576640757	0.0108504866	-0.0773416443	-0.0006377948	0.062852531	0.1342631683	-0.0288370622	-0.0287386337	0.1179082745	0.01009584	0.0488187469	0.0012091775	-0.1154447293	-0.003627002	-0.0199372787040061	0.0043840625029076	1.922000402940132e-05	0.0003974950821212	0.0571058743162637	-0.0096039107200881	9.223510111942327e-05	0.0032610808814249	0.0664284032880004	-0.0169461382222736	0.0044127327633932	0.0002871716006484	-0.0017960255388111	0.0001639850772202	3.225707736061702e-06	2.6891105550947683e-08	-0.000184751317283	-0.0001059778048275	3.4133049237803737e-08	1.1231295116067682e-08	-0.0002771657831372	-4.608866732790001e-05	7.68208713420574e-08	2.124165256061837e-09
576.2528316132219	0.4933891125884884	0.243432816420856	332067.3259422563	666.7858422672048	0.9210012697706134	0.8482433389190821	444603.35944798565	524.0087328965677	0.9489979363549992	0.900597083206047	274585.15215186647	566.6742738920875	488.1475028882708	0.925733	15.477485	0.0708903877742164	0.0454135193209835	-0.0317680009	0.0444372511	-0.0162601238	-0.0606385474	-0.0159857805	-0.1508052649	0.0034982712	0.0077856438	-0.008284143	-0.1032794951	0.0603388043	-0.0003221342	0.0548480093	0.0683476844	-0.1258044819	0.0516535092	0.0234453114	-0.0091079328	-0.1517770339	0.1346391548	-0.014117622	0.0275168733	0.1412649535	-0.1376362369	-0.1248869016	-0.010515048	-0.018460161	0.052664209	0.0980055858	-0.1182682278	0.0903078008	-0.0603280206	-0.0346923418	0.006580141	-0.0844872817	-0.0183309351	0.0343099525	0.077535661	-0.0107331043	0.0950477525	-0.0751903601	0.1055211914	0.1174802349	0.0551572669	-0.0209049342	0.0113046431	-0.0832765733	-0.0398627511	-0.0125078408	0.0005874635	0.0784153139	-0.1199452624	0.0632605009	0.0413624511	-0.0357086113	-0.0711571914	-0.1063818552	-0.0067229793	-0.0335238163	-0.0474681263	-0.1008509549	-0.0580277105	-0.1602220034	0.0433410629	0.1174868532	0.0366592583	-0.1134626844	0.0571271136	0.0392013314	0.1419726556	-0.0808618084	0.0665972406	0.0711578842	0.0318080085	0.0442838405	-0.0349379635	0.0965448063	-0.1006769276	0.0495275124	-0.0459193933	-0.083197924	0.0927304033	0.0073983452	0.0298783863	-0.0878339121	-0.1212479306	-0.0142859988	0.1231194885	0.0756454391	0.0328123574	-0.1134880133	0.0169704228	0.0941864484	0.1576544622	-0.0012091775	-0.1154447293	0.003627002	-0.0243724675957537	-0.0044351888917476	1.967090050548133e-05	0.000594017176706	0.1014651936583135	0.0443593193420498	0.0019677492124899	0.010295185524119	0.0682472754575513	0.0018188721695509	0.0046576906073788	3.308295969166799e-06	-0.0017210112001774	7.501433863370006e-05	2.9618795511360547e-06	5.627151000651425e-09	-4.409802452953748e-05	0.0001406532927534	1.9446357674076896e-09	1.9783348762391235e-08	-0.0004670382991674	-0.0001898725160302	2.1812477288917786e-07	3.605157234363856e-08
576.1979961751119	-0.0548354381099898	0.0030069252727145	332004.13079621433	666.3655217787799	-0.4203204884248634	0.1766693129897157	444043.0086155056	523.4290630220261	-0.5796698745416506	0.3360171634511329	273977.9840161161	566.2266394824787	487.3007765742711	0.8976159999999999	15.007388	0.0734481633773354	0.0364098706241148	-0.0254208735	0.0425251957	-0.0272696698	-0.0506266076	-0.0327819819	-0.1063480958	0.0346301791	0.041197591	-0.0116541263	0.0324450539	0.0326312206	0.0696218647	-0.0221930962	-0.0191634192	-0.041655144	0.0033792925	0.0884985099	-0.0134841961	-0.1079237194	0.0222256798	0.002295949	0.0703402054	0.0906759956	-0.0045048504	0.0130765544	-0.0498629721	-0.0325617503	-0.0487642494	0.0560682763	0.1531577808	-0.0605161597	-0.0423372885	0.1420263102	0.0298510235	0.0428804325	-0.1898018069	-0.0226056566	0.0185211174	-0.137686399	-0.1150389528	-0.0365738105	0.0230717097	-0.1493557394	-0.0944176012	-0.1119418479	0.0157343943	-0.0765393337	-0.0209038319	0.0568109147	0.0585106776	0.0426411965	-0.1094996043	-0.0269244034	0.0218104426	-0.0821036204	-0.0074371643	-0.0092410392	-0.0402786731	-0.0524909744	0.0106392735	-0.0011313573	-0.0454766342	0.0115623608	-0.0610314914	0.0651308265	-0.0519765393	0.0607868929	0.0958506575	-0.0778322318	0.1318670824	-0.0653205587	0.0632059825	-0.032962939	-0.0189868086	0.0147827063	-0.1000402417	0.0332819036	-0.1525802187	0.0238670392	-0.1147822598	-0.0843279802	0.0439502323	0.0116245834	-0.0211962795	-0.0429011615	-0.0967379179	0.0749059461	0.0164439401	-0.0038892607	-0.0132469091	-0.0410532069	-0.0180756063	0.029484372	0.0367325974	-0.003627002	-0.1152422001	0.010866692	-0.0161808227395852	0.0081916448561685	6.710304544959188e-05	0.0002618190245298	0.0760979552594136	-0.0253672383988999	0.0006434967839866	0.0057908987946637	0.0767783292406463	0.008531053783095	0.005894911840985	7.277887865005954e-05	-0.0018029997690002	-8.198856882279991e-05	3.2508081670147743e-06	6.722125417610998e-09	3.900447297611187e-05	8.310249750564935e-05	1.521348912144241e-09	6.9060250916764575e-09	-4.964838712407781e-06	0.0004620734604549	2.4649623440222955e-11	2.1351188285685129e-07
575.8686067587956	-0.3293894163163031	0.1084973875811948	331624.6522503164	667.566295818254	1.2007740394741404	1.4418582938750446	445644.7593125047	523.3846846316874	-0.0443783903386929	0.0019694415290533	273931.5281070109	566.0071350192052	484.9291791534424	1.05484	17.636042	0.0925344310679415	0.0502752619546301	0.0027980393	0.0399935293	-0.0474517715	0.025521985	0.0261802937	0.0109685845	0.1715788529	0.1027404465	0.0189474595	0.0302079273	0.0669116235	-0.0922864932	-0.0218628702	-0.0501324522	-0.0747197789	0.1115092456	0.0673129548	0.0465342518	0.0430917975	0.1091363527	-0.2145029647	0.0775669861	-0.0480894899	0.0103091306	-0.0057793648	-0.0051500283	-0.0011504762	-0.0277882754	-0.0987158434	0.0072994625	0.0982695776	0.0628639355	0.0147149538	-0.1187928357	0.0288694284	0.0434429888	-0.0393104244	0.0806204089	-0.0218423718	-0.1002992676	0.0115433494	-0.004732234	-0.166346432	-0.0204245967	0.1272953524	0.0164641922	0.0051359601	-0.125390313	0.1068230688	-0.0096544179	0.1154658656	0.0057417235	-0.1181843695	-0.0451902804	-0.0004120997	0.0470005337	-0.0315174317	-0.0793804842	-0.1093252654	-0.0857263688	-0.0486796529	-0.1913573463	0.1281508581	0.0739009697	0.028520757	-0.0012407172	-0.0680522145	-0.0432209599	-0.0668005806	0.0399093598	-0.0382674845	0.0962153782	-0.111827606	0.0244349586	-0.0079394892	0.0499026395	0.1437452097	-0.1742878618	-0.1018087279	-0.109425454	0.034681051	0.0554422394	0.0374545988	0.0416951353	-0.0928083297	0.0254240331	-0.0096497761	-0.0659378656	0.0357371541	0.0388007966	-0.0170083946	-0.1605010362	-0.0901362174	0.025324712	-0.0060432357	-0.1148374968	0.0180634961	-0.0021239900580098	0.0140568326815753	0.0001975945450378	4.5113337665244745e-06	0.0580700272055452	-0.0180279280538683	0.0003250061899154	0.0033721280596527	0.0725728788038608	-0.0042054504367854	0.0052668227378798	1.768581337625932e-05	-0.0010310011722709	0.0007719985967293	1.06296341722397e-06	5.959818333520083e-07	-9.840795967441808e-06	-4.884526894355368e-05	9.684126527281895e-11	2.385860298168089e-09	-0.0003090053709538	-0.0003040405322413	9.548431927829556e-08	9.244064524562908e-08
575.7586836202038	-0.1099231385918528	0.0120830963978836	331498.0617640699	668.216473343793	0.650177525538993	0.4227308147160079	446513.2552480161	523.1731895772336	-0.211495054453735	0.0447301580583883	273710.18629241607	565.1655351230671	486.69431788853234	1.119468	18.716572	0.0976054944190787	0.0598127707895267	0.0122677787	0.0136702286	-0.0215080304	0.1287162866	0.1244946099	-0.0073308028	0.1122230919	0.1704698411	-0.0429050414	-0.1042045741	0.1012637595	-0.110524742	-0.0122680744	-0.0916029908	-0.1267651761	-0.0393703221	0.0556633447	0.0931113193	0.1698020054	-0.0591035508	-0.0554130703	-0.1548537761	0.0838046772	0.1253700663	0.0005979405	-0.0511704759	-0.0774823522	-0.0045391776	0.0339835461	0.0248998878	0.0297845365	0.0469568229	-0.1421871507	0.0383599026	-0.0430480278	0.1200248451	0.0490989245	0.0425306744	0.206579167	-0.1129073307	-0.0228795495	-0.0180740288	0.0302002336	0.0954661896	-0.1338047619	0.0716878296	0.0835489992	-0.1571993981	-0.037429712	0.0276256457	0.1383500063	0.0870628887	-0.1045982663	0.0208464044	0.1403158061	0.094542817	0.0470227959	0.0111408135	-0.0044346286	-0.0105188529	-0.0540210716	0.1086051415	-0.0483696781	-0.0093348814	0.0972693196	0.1011431406	-0.1478782069	-0.2065378063	0.084707004	-0.0278848363	-0.0020863014	0.032940339	0.0341509808	-0.0309240426	0.0446761787	0.0688728723	0.2110926036	-0.1197449493	-0.086577855	-0.172496994	0.0499406271	-0.1135539503	-0.007107057	0.1077938211	0.0102374872	0.0371382792	-0.1342978604	-0.0590121216	0.0509918568	0.0796712012	-0.0700125628	-0.0324329359	0.0509365635	-0.0867007662	-0.0084568186	-0.1142313295	0.0251890118	0.046655379916487	0.0487793699744968	0.0023794269351088	0.0021767244751517	0.0564264623784538	-0.0016435648270914	2.701305340851992e-06	0.003183945656547	0.0882672678705276	0.0156943890666668	0.0077911105773274	0.0002463138481759	-0.0009670039126449	6.399725962599994e-05	9.350965670705452e-07	4.095649239637643e-09	4.090035505033285e-05	5.0741151017774655e-05	1.6728390432432876e-09	2.574664406608614e-09	0.0002060196294189	0.0005150250003727	4.244408770590088e-08	2.652507510088997e-07
574.9133490238846	-0.8453345963191623	0.7145905797340811	330525.35888585896	666.1303937724992	-2.0860795712937943	4.3517279777693005	443729.7015075049	523.0201972296154	-0.1529923476182375	0.0234066584297396	273550.1267101058	564.6344625509115	485.5359814289638	1.190437	19.903101	0.1481523912817488	0.0684892856986505	0.0219031077	-0.0221615613	-0.0304482281	0.0989432461	-0.0141137589	-0.1208431599	-0.0239857528	0.1702848349	-0.1475125967	0.0180287964	0.088973309	0.0179081713	-0.0176139393	-0.1231987459	-0.0441222682	-0.182558502	0.1178069866	0.1105041597	0.02504608	-0.0537094936	-0.0785390429	-0.081745316	0.0849776634	-0.1320555918	-0.1650630041	-0.1158075554	-0.1054448568	0.1259086429	-0.0326479656	0.1135680845	-0.0893092627	-0.0461098308	-0.1002570553	0.0112194355	-0.0167745756	-0.0723002517	-0.0503633801	-0.0517751676	0.0363964432	0.0450174268	-0.0106620275	0.0403929307	0.1141428186	-0.0327220441	0.0745063008	0.0080099194	0.0698873317	-0.123413114	-0.0517638416	0.1971027411	0.07518102	-0.0887141564	-0.0172407688	0.0654701618	0.0412703506	0.0831291129	-0.0299723944	0.0740631342	-0.0425398898	0.0014956801	0.1498213588	-0.0020421983	-0.0367715602	-0.0640587852	0.1347563314	0.0611123543	-0.0485930988	-0.1026219987	-0.003354174	-0.0507955609	-0.0325210571	0.0895696091	0.0948518032	-0.0676076898	-0.0399648573	-0.1227225797	0.0911829541	-0.1368529496	-0.0312320217	-0.1657716701	0.0365897788	-0.0870515196	-0.0462552043	0.0331075703	0.0212768886	-0.0307363462	-0.1175757453	-0.096524495	0.039485229	0.0789853174	-0.0886673343	-0.0620380061	0.1337231915	0.0776793304	-0.010866692	-0.1134247617	0.032215118	0.010805493137056	-0.035849886779431	0.001285214382098	0.0001167586819349	0.102770539442119	0.0463440770636652	0.0021477734788829	0.0105617837772241	0.0718502058023418	-0.0164170620681858	0.0051624520738388	0.0002695199269506	-0.0014070034131582	-0.0004399995005132	1.9796586046388243e-06	1.935995604519534e-07	0.0003999899611568	0.0003590896061064	1.5999196902621838e-07	1.2894534521369773e-07	1.4281428629330482e-05	-0.0001917382007895	2.0395920369466036e-10	3.676353764202128e-08
574.9473357008414	0.0339866769568288	0.0011550942105678	330564.4388294961	666.2931672339346	0.1627734614353357	0.0264951997476407	443946.5847026279	523.9634677695874	0.9432705399719908	0.889759311579051	274537.71555713145	566.0558769997898	482.4555062702724	1.221223	20.417818	0.0829627989114689	0.0456012224138605	0.0575478645	0.046934997	-0.0624170213	0.0453299101	-0.0663079288	0.0284073954	0.142748266	0.1599968078	-0.0247812602	0.1329724274	0.0077182394	0.0118370437	0.0513960117	-0.1083504091	-0.101807394	0.1079386964	0.0625002587	-0.0144255187	0.0234215687	0.0596872392	-0.101966172	0.096790979	-0.119568162	0.0608113724	-0.1067196315	0.0010533166	-0.0854758554	-0.0099603548	-0.0208591264	0.1318533066	0.0544916247	0.0004447597	0.0752429183	-0.0037150312	0.0178923624	-0.0225837322	-0.0742572835	0.0404222845	0.0643073416	0.0347691812	0.0103987093	-0.1414279561	-0.0166901223	0.0386949369	-0.0269156027	-0.0311353319	-0.0256875832	-0.1257922787	0.1224370588	0.0762174517	0.0623747362	0.0212421084	-0.0954053731	-0.0743994451	-0.1083694929	0.0378137187	-0.0229791056	0.0008378642	-0.063557436	-0.0410646714	0.0538985873	-0.0992476018	0.0712875095	0.0197770976	-0.0612430874	0.0138584575	-0.1261862712	0.0777584268	-0.0028719463	-0.0647579975	0.012024704	0.1487724022	-0.128395117	-0.0173413584	-0.0747791891	-0.0209351756	0.1253321266	-0.0903611814	-0.1012289931	-0.037606361	-0.0354069525	-0.018986534	-0.047431691	0.0274113018	0.056461487	0.0181550164	0.0100134619	-0.144164418	-0.0158035396	-0.0513552351	-0.0377121836	-0.096118778	0.0066478031	0.0991211355	-0.013271799	-0.1124192083	0.0391140859	0.0233409188557374	0.0125354257186814	0.0001571368979485	0.0005447984930301	0.1074848848380582	0.0047143453959391	2.2225052512213065e-05	0.0115530004686506	0.04167249367093	-0.0301777121314118	0.0017365967287537	0.0009106943094863	-0.0008379746324443	0.0005690287807139	7.022014846201596e-07	3.237937532807477e-07	0.0004000536561472	6.369499039998987e-08	1.600429277967421e-07	4.057051802054802e-15	-0.0001273324089751	-0.0001416138376044	1.6213542375402132e-08	2.0054479001054013e-08
