global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
657.9708049192282	-0.4637618307624507	0.2150750356721399	432925.580126057	667.794041273329	0.8663918050129951	445948.88156016456	0.7506347597936757	618.2937155703762	0.0372934765914578	0.0013908033962776	382287.1187138213	642.9355814352616	582.9304652911861	0.967219	18.616137	0.1942001529322669	0.1327802068202335	0.119512493	-0.0009764786	-0.0288913939	-0.1554279596	0.0073182475	0.0743303202	-0.1175817486	-0.0060280512	-0.1058860623	0.0180263888	0.028985495	0.0230311385	-0.0832131949	-0.0524739522	0.0358782751	0.1114542517	0.0656798313	0.064960217	-0.1156562985	-0.0385430143	-0.0674684059	0.0875966627	-0.0008786206	0.0301891116	-0.0433203458	0.0967643877	0.0111718108	-0.0532094471	-0.0439330143	-0.0716072324	-0.0285119078	-0.0140113977	-0.0023805152	0.1109328323	-0.0915173841	-0.0099979867	-0.0217011641	0.1304603407	0.2086948307	-0.064732874	0.0290379779	0.0471444198	-0.0302098422	-0.1088741475	0.0740039516	0.0021538424	-0.0621157934	-0.0720152079	0.1046296926	0.0493231937	-0.0406175267	0.0660212168	-0.1073606883	-0.024564707	-0.0631672416	-0.0595756998	-0.005274981	0.0050694925	0.0943110514	-0.0762278727	-0.08637777	0.0435765925	-0.0890516846	0.06488659	0.0452979106	0.1267255534	0.0226290298	-0.1264607276	0.0638998913	0.0363831249	0.0110933763	0.03492356	0.0088306185	0.0761656963	-0.0149826556	0.0041270087	-0.0090907828	0.0877647838	0.1033789479	-0.0441269949	-0.0555589101	-0.1680189935	0.0877670816	-0.1170264122	-0.1041744046	0.0510723772	-0.1330319582	-0.0490819577	-0.0012091775	-0.1154447293	0.003627002	-0.022490101015606	-5.412344478379974e-05	0.0005058046436921	2.929347275265019e-09	0.1699448967748367	0.1214799975828243	0.0288812679398099	0.014757389812723	0.0297249217142905	0.033709787076205	0.001136349744723	0.0008835709709206	9.001148110460036e-06	-0.0003750015807047	1.406261855310536e-07	8.102066730643827e-11	0.000255000002004	-0.0004039980647092	6.502500102204001e-08	1.6321443628885974e-07	-9.001133434486685e-06	1.2525115503671744e-07	1.5687851838031832e-14	8.102040310543406e-11	0.0
658.2507428617589	0.2799379425307506	0.0783652516683498	433294.0404780575	669.2397003851996	1.4456591118706683	447881.77657167177	2.0899302677346894	618.8538980002927	0.5601824299164946	0.3138043547871483	382980.1470701567	643.5211017327731	585.511118225935	1.031231	19.848192	0.0928766565579243	0.0654354403024599	-0.0672031951	-0.0823398697	-0.0420653499	-0.1526287267	0.0160648753	0.0190717029	0.0502700597	-0.0184916301	-0.0585459339	-0.0472020169	-0.0452047286	-0.0611692988	0.0285532251	-0.0497222661	-0.0592157124	0.1568814668	-0.0534317607	0.0452929491	-0.1399467018	-0.0297927457	-0.0921999219	0.0085823674	0.0017917275	-0.0020814228	-0.0778450732	-0.1005642032	0.0169002713	0.1292583495	0.0512359184	-0.1166830184	0.0128908387	-0.0731038996	0.1196533176	0.024215738	0.0711286197	0.0382619589	-0.0553682491	-0.0134415487	-0.0114247066	0.132680729	0.083247991	-0.0704185691	-0.2167713137	0.0576165506	0.045934001	0.0057341426	0.0191674599	-0.0026840132	0.112188999	0.1283182033	0.0065330113	0.0673943907	-0.0757500646	-0.0217262414	-0.1419107152	0.0442070901	-0.0424243106	-0.0662592274	0.015950586	-0.0056621847	0.0791137725	0.1120065854	0.0056028735	0.1416010909	-0.0756764971	-0.0264877612	0.0101533094	-0.1011674422	0.1272641191	-0.0571902999	-0.0920384039	0.0305937395	-0.0689988228	-0.0816015266	-0.0986168745	-0.0837679981	0.1051834036	0.075178781	0.0113500145	0.0052485303	-0.0830102682	-0.0961947582	0.0183036807	0.0281200643	-0.0537675665	-0.0356080253	-0.0048666466	-0.0200569701	-0.003627002	-0.1152422001	0.010866692	-0.0224252575866188	6.484342898720186e-05	0.0005028921778262	4.20467028281829e-09	0.1088368664155865	-0.0611080303592502	0.0118454634911642	0.003734191374387	0.0117722226090819	-0.0179526991052086	0.0003222994051621	0.0001385852251577	0.0001060019574739	9.700080936343996e-05	9.409157017162425e-09	1.1236414988298505e-08	0.0004329993048497	0.0001779993028457	1.8748839800032347e-07	3.1683751813555225e-08	-9.022694514912792e-06	-2.15610804261069e-08	4.648801891410501e-16	8.140901630943738e-11	0.0
657.8655520386004	-0.3851908231584957	0.1483719702455195	432787.0845590525	667.3471355862088	-1.8925647989908607	445352.1993751177	3.5818015183793186	616.9953755002347	-1.8585225000580292	3.454105883221948	380683.2933886756	642.381970139934	585.3886595935356	0.942902	18.148102	0.0625633920147724	0.0423323850195942	0.0225315649	-0.0254924474	0.0358472932	-0.1220616876	0.0135129975	-0.0636899158	0.0183503895	0.0102938752	0.0093463597	-0.1159036961	-0.0805297334	-0.0757973821	-0.0114683877	0.0275863718	0.0350405195	0.0607534032	0.0216894111	-0.1230627007	0.0342442332	-0.0759596842	-0.1124490152	-0.0551819792	-0.0561821682	-0.0272997691	-0.0827931705	0.0378604515	-0.0713503096	-0.1506412867	-0.1116053475	-0.0007464455	-0.0077487727	-0.095181415	-0.029104695	0.0152119286	-0.0923819719	0.1293234965	-0.0119479898	0.0183108152	0.0861927047	0.1089679297	-0.1061712984	-0.032523626	0.0100601986	-0.0145216122	-0.0955274303	-0.0054318022	0.1579087213	0.0367098796	0.0331914847	0.0369531427	0.0770325353	0.0819465411	-0.0203718982	-0.0393696466	-0.0699302924	0.0089047874	0.0965949947	-0.0711879557	0.0946486848	0.0019940824	-0.2097680422	0.1056842144	-0.0427922593	-0.0141126881	0.0515531937	-0.0443855813	0.0688362107	-0.1634577783	-0.0238365243	0.0953556039	-0.1730839013	-0.023075895	-0.0091117419	0.0457150456	0.0759638797	-0.0865285843	0.0061767202	0.0284792494	0.0783141881	-0.0229958973	0.0374274196	-0.0878025831	0.1617235041	-0.0575763064	0.069672887	0.0513521333	0.0072543512	0.0687860723	-0.0060432357	-0.1148374968	0.0180634961	-0.0224280256939977	-2.768107378901125e-06	0.0005030163365306	7.662418461126853e-12	0.0674480489158355	-0.041388817499751	0.0045492393025529	0.0017130342140276	0.0083018740973841	-0.0034703485116978	1.2043318792643137e-05	6.892111352881706e-05	-2.1997039298020987e-05	-0.0001279989967719	1.6383743174618238e-08	4.838697378786796e-10	0.0006589999008546	0.0002260005960048	4.342808693263726e-07	5.1076269394570006e-08	-8.993129372838573e-06	2.9565142074218376e-08	8.740976258687178e-16	8.087637591661191e-11	0.0
658.3994416059636	0.5338895673631896	0.2850380701392537	433489.8247070447	668.0573546685113	0.7102190823025012	446300.62912668905	0.504411144866607	617.0861277594411	0.0907522592063969	0.008235972551065	380795.2890731412	642.3683125222124	585.6931750774384	0.950363	18.291718	0.0976715434198498	0.0765840884166172	0.003492446	-0.0080230802	0.1121614911	-0.1410371251	0.0093511853	-0.0142075434	0.0365286919	-0.0123803058	0.0094036701	-0.0537717149	0.0548991119	0.1951006658	-0.054717209	0.023505201	-0.0132142972	0.071480644	-0.0523671012	-0.075374567	0.0401260039	0.0951602578	0.0401859482	0.0960720971	0.0970982214	0.0501187781	-0.066909445	-0.0797324602	-0.0064296278	-0.0625834667	-0.0670639821	0.0211590633	0.0782136676	0.0233175365	0.049771816	0.0742520734	-0.0578144514	-0.0954291304	-0.0633982846	-0.0220926345	-0.0125279573	0.0055673755	0.1728177628	-0.019873625	0.0820954246	0.0266679505	-0.0654598766	-0.069233263	-0.0879026091	-0.1409812457	-0.027103722	0.0460189551	-0.0275928121	0.0819311695	-0.0231063679	-0.0196599311	0.0208548062	0.0830706885	0.0362839868	-0.1760298171	-0.0048634303	-0.042213648	-0.0890829899	0.0338577212	0.0302455792	0.0353209257	-0.0656322091	0.0279506637	0.0323161435	-0.2068463065	-0.008479377	0.0365663536	0.1523944691	0.0580756233	-0.0436467545	-0.0199789957	-0.0625756715	-0.01741142	0.007794777	0.0677745592	0.0292063683	0.0403573161	0.050838872	-0.043516723	-0.0327375803	0.0797720097	0.059926225	0.1115030061	0.0545068187	0.1702651398	-0.0084568186	-0.1142313295	0.0251890118	-0.0223558370483374	7.218864566030034e-05	0.0004997834501318	5.2112005622683985e-09	0.1398458517595031	0.0723978028436675	0.0195568622543409	0.0052414418565905	0.016108418781954	0.0078065446845699	6.094213991218658e-05	0.0002594811556548	-0.0002624615046073	-0.0002404644653092	5.7823159076477436e-08	6.888604140072774e-08	0.0006590150754264	1.5174571800068842e-08	4.343008696392638e-07	2.3026762931544453e-16	-0.0001164136344108	-0.0001074205050379	1.1539164902610696e-08	1.35521342767314e-08	0.0
658.6762305233968	0.2767889174332367	0.0766121048138631	433854.37665651104	667.8589148627387	-0.1984398057725229	446035.5301616349	0.0393783565150366	617.3090422768975	0.2229145174563882	0.0496908820928144	381070.4536768204	642.5689664166918	587.2954979873285	0.961688	18.509687	0.1234706518303385	0.0994110379623025	0.0137280645	-0.0088068414	-0.0636188598	-0.1376896622	-0.0071375315	-0.1428515144	-0.0435496108	-0.0125456811	-0.0690357497	0.0257285181	-0.0155817008	-0.0832595219	-0.1125699485	0.175062582	-0.1152533215	0.0914645545	-0.0068455461	0.0542424253	0.0029421824	0.080673297	-0.009397461	0.0769210635	-0.0220381193	-0.0555073289	-0.0293048397	0.049397414	-0.0965229195	-0.0382458693	0.1143905977	-0.0245049737	0.0480754853	0.0162872459	0.1816846206	0.0513699899	-0.0093142914	0.0674859923	-0.0643850421	-0.1050423353	0.072461457	0.0778125988	0.0697444945	-0.1124902392	0.1546066551	-0.0171712063	0.0407336125	0.0083707214	-0.0735120229	0.0711379035	0.0098523307	0.1542578474	0.1870908092	0.0060065035	0.0066314482	-0.0153619274	-0.0317165006	0.0910544353	0.0727267186	-0.0599226803	-0.0099535831	0.1910965644	-0.0718394291	-0.046210465	0.0245126209	0.0473888047	0.0275607262	-0.0737286819	0.0301959433	-0.13657414	0.1451424097	-0.1477681133	-0.0414576583	0.0788713406	-0.0090687545	0.0235193156	0.0833977375	-0.0884890873	-0.0594824511	0.0829395248	0.031241921	0.0310235836	0.0972472614	0.0599242274	-0.0372717645	-0.0503616439	0.0708859464	0.0937348972	-0.0815497645	-0.0658968947	-0.010866692	-0.1134247617	0.032215118	-0.0224280435436412	-7.220649530379972e-05	0.0005030171371954	5.213777964057651e-09	0.0486474740156381	-0.091198377743865	0.0023665767281021	0.0083171441031126	0.013249500460617	-0.002858918321337	8.173413968076374e-06	0.0001755492624558	0.000217002515018	0.0004794640196252	2.2988574611525e-07	4.7090091524137323e-08	0.0006589984774085	-1.6598017899991865e-08	4.3427899322672133e-07	2.754941982084504e-16	-9.07126665734594e-06	0.0001073423677534	1.1522383914917774e-08	8.228787876867618e-11	0.0
657.9210135049146	-0.7552170184821989	0.570352745005142	432860.0600113341	668.9302151828342	1.0713003200954745	447467.6327845529	1.1476843758366662	616.9840130452233	-0.3250292316741934	0.1056440014427164	380669.27235338825	642.7432065819219	586.2458628910343	1.003461	19.313702	0.1707033792162667	0.1327576366143488	0.0547154332	-0.0005774132	-0.0723842126	-0.1147229068	-0.0743871159	-0.1296480414	-0.001379521	0.0085295795	-0.0687127778	-0.0652844113	-0.0894260258	0.0133922007	0.0153220795	0.1403376191	0.1344866696	-0.0499409954	0.0528639896	0.1568810676	0.0290321494	0.0237553203	-0.1668009419	-0.0239204583	0.0318424906	0.1040667207	-0.006800625	-0.1977637175	0.0934691943	-0.0947310689	0.0660808582	-0.0546729275	0.120574881	0.1275767496	-0.0221923235	0.0748964885	-0.0614219083	-0.010565035	0.0565885797	-0.089440103	-0.0007348062	-0.0677972481	-0.0717528526	0.0177996155	0.2448339056	-0.0542945439	0.0794633918	0.016966119	0.1178860761	-0.0025878323	-0.0753896915	0.1182513698	-0.0362533581	0.136791582	-0.0802640968	-0.0715974447	0.1060589459	0.176445659	0.1453369821	0.0375477205	0.0226390054	-0.0140428964	-0.0179836684	-0.1137860618	-0.128665189	-0.0713039152	0.0390962805	0.1344958481	0.1039524776	-0.1333671503	0.0117993018	0.1021720424	-0.1460421024	0.017961979	-0.0045915452	0.081166688	-0.1352551886	-0.0384592022	-0.0260663227	-0.0228140735	-0.1097775643	0.0327277583	0.0389275146	0.0077757407	0.027064892	0.0232993246	0.0823135283	0.0550357236	0.0036430848	-0.0828372113	-0.013271799	-0.1124192083	0.0391140859	-0.0253105183919331	-0.0028824748482919	0.0006406223412683	8.308661251035421e-06	0.1794112500544287	0.1307637760387906	0.0321883966460927	0.0170991651239229	0.031205183582557	0.01795568312194	0.0003224065563755	0.000973763482421	0.0002570014261847	3.9998911166700025e-05	1.59991289452156e-09	6.604973306096981e-08	0.0003169989734403	-0.0003419995039682	1.0048834916220404e-07	1.1696366071449485e-07	-9.040777647361932e-06	3.048900998400856e-08	9.295797298049737e-16	8.173566046903915e-11	0.0
657.8744405399827	-0.0465729649318973	0.0021690410625477	432798.7795157953	667.1808951483832	-1.7493200344509887	445130.34685099794	3.0601205829316083	618.1281371526973	1.1441241074739992	1.309019973303175	382082.3939398637	643.3835479304782	583.2863900603318	1.332189	25.640755	0.1119639064369431	0.0698729302705882	-0.1012510575	-0.0830020292	0.1707775567	-0.0130190686	0.001180512	-0.0474896757	0.0921527349	-0.041073402	0.0521574635	-0.075309963	0.0067730322	0.1379271907	-0.08302657	0.0733648852	-0.1077628478	0.0338861569	-0.0950349553	-0.1295236763	-0.1340801439	0.0692111689	0.1658628828	0.0302173638	-0.0828032158	0.0187086221	0.0464548749	-0.1814503494	-0.0283437681	-0.0179308983	0.0347139352	0.0354469207	0.1173852408	-0.0651244482	0.0221023491	0.0340924499	-0.093459462	0.0033257953	-0.1220921055	0.1587139269	0.0953181507	0.0343218346	-0.0370857841	-0.0480291557	-0.1138911489	0.1225930451	-0.0974605074	-0.0779734407	-0.0187307708	-0.0764659209	0.0705027196	0.1787380614	-0.0059383933	-0.1637161005	-0.0624434896	0.1324484257	-0.0086721593	0.0539788015	-0.0940532681	-0.100530782	-0.0062576366	0.0338190802	-0.1038716562	-0.0445595182	-0.0122304203	0.0819153363	-0.1243171194	-0.1044300767	0.0023346452	-0.1761609355	-0.0108707895	0.0013230679	0.0941518889	0.1045940367	0.0063002403	-0.0449140186	0.0139094963	-0.0835722662	0.0773324846	-0.0421859878	0.0051682424	0.0998623293	0.1127535505	0.001318227	-0.0948956617	-0.069192448	0.0564800342	0.1161785196	-0.0011027916	-0.021888769	-0.0156710845	-0.1112164334	0.0458586883	-0.0224281153135734	0.0028824030783597	0.0005030203565189	8.308247506137492e-06	0.1178172995053756	-0.0615939505490531	0.0138809160627393	0.0037938147442391	0.0100228586051827	-0.0211823249773743	0.000448690891447	0.0001004576946194	0.0004410027576761	0.0001840013314913	3.3856489990608065e-08	1.9448343227792497e-07	0.0006589978101214	0.0003419988366811	4.342781137448008e-07	1.169632042912257e-07	-9.145166117983824e-06	-1.0438847062189257e-07	1.0896952798777724e-14	8.363406332551934e-11	0.0
658.0027756515191	0.1283351115363302	0.0164699008530423	432967.6527651033	667.8092761739096	0.6283810255263234	445969.229343921	0.3948627132415138	618.2208068349595	0.0926696822622261	0.0085876700105819	382196.9660036683	642.2939825760262	578.6654110768947	1.372418	26.415045	0.0614908745071838	0.0307170083750379	0.1606642306	0.026978695	-0.030999127	0.039275924	0.0787908334	-0.0550819772	-0.1511476687	0.0509704447	-0.0120391706	0.081029448	-0.0135407158	-0.0869705354	0.0075758596	0.0439692897	0.0108117884	0.1041131141	0.1398438554	-0.0056748551	-0.0507069165	-0.0043387598	0.0589343142	0.1056936772	0.0096896543	-0.0323047267	0.0466209903	0.0316283229	-0.0735694786	0.0372517971	0.1292423513	-0.0492075294	0.1473633804	-0.0585397095	0.0199045363	-0.0254199085	0.1090252641	0.0566658875	0.0098738763	-0.1368521234	0.1444247486	-0.041689414	0.0704737484	-0.0791268004	0.1163908695	-0.1508883825	-0.0149506921	0.0345653788	-0.0986328183	0.1155924921	0.1451487721	0.0617335943	0.0016934437	-0.0374537241	-0.0755292667	0.0285886549	-0.0137249613	0.0730254733	0.0058333663	-0.079962162	0.0166898877	0.0539338724	-0.0447708225	-0.0881103346	-0.0174642002	0.0171281673	0.1478767668	-0.0082707127	0.0303788911	-0.1270073783	0.1024269171	-0.10984415	0.016217664	0.0571200292	0.01948065	0.1221491532	0.0220011303	-0.0645659885	0.0004639723	-0.0171063035	-0.0336426506	0.126335643	-0.0361339889	-0.0076321632	0.0294710591	0.0058509913	0.0855474452	0.0281489141	0.0764641138	0.0019784557	-0.0180634961	-0.1098185471	0.0524223074	-0.0224871430180968	-5.902770452340112e-05	0.0005056716011163	3.484269901301948e-09	0.0913815107854532	-0.0264357887199224	0.0083505805134319	0.0006988509252443	-0.0035044140107345	-0.0135272726159171	0.0001829871044253	1.2280917558632263e-05	0.0002010658883818	-0.0002399368692942	5.756970124675e-08	4.0427491470762466e-08	0.0006589800570737	-1.7753047699986018e-08	4.34254715620857e-07	3.151707026379787e-16	-0.0001985662531124	-0.0001894210869944	3.5880348198146185e-08	3.94285568750977e-08	0.0
658.946671273198	0.943895621678962	0.8909389446247142	434210.7155820281	672.5912949286567	4.782018754747128	452379.05001380725	22.867703370753272	618.7473705076676	0.5265636727081073	0.2772693014158507	382848.30851015286	644.1937086538927	589.7161851045562	1.177728	22.667818	0.1271771460682761	0.0951345646646055	-0.0621449859	-0.021933813	-0.1095460999	0.0201103684	0.0813050316	0.0239482398	0.055609056	0.0254040376	-0.1425162477	-0.1295561098	-0.0183687149	-0.0157054277	0.0057068411	-0.1060236602	0.0114128528	-0.0036374925	-0.0596314715	0.057174505	-0.1152991435	-0.1717602131	0.0434189818	-0.009557944	0.0373573342	0.0043273291	0.0089212174	-0.1309739332	0.1619123433	0.0974512568	0.206706629	-0.0535208097	0.0442088004	0.0095114331	-0.030950845	0.0535567178	0.0175764736	0.0303649499	0.0249909436	-0.0428499499	-0.0323391969	0.0771879461	0.0990310974	0.0003242625	0.0166578193	0.0777027472	0.1025432527	0.0219996498	0.1236110708	-0.0497229936	0.1392449849	0.0005590365	-0.060267159	-0.0133480825	-0.0956039145	-0.0461952837	-0.0437155684	0.0748250435	-0.1458040781	-0.1580301039	0.0685940715	0.0501361676	0.0421177446	-0.1309555116	0.0149069204	0.0390961128	-0.1067650707	0.0925667907	0.0486856391	-0.1261375851	0.0257141991	-0.0132438012	-0.0950347879	0.0592781324	-0.0794261641	0.0010195276	0.0005778344	-0.2238961847	0.0477800379	0.0437851301	-0.1244871562	0.0974387944	-0.0655243442	-0.0672579442	-0.1059810384	-0.0525887673	0.2460334581	0.0400360239	0.0337139359	0.0481510905	-0.0204479845	-0.1082280018	0.0587790397	-0.0224176450062572	6.949801183959992e-05	0.0005025508076265	4.829973649657171e-09	0.1759004459599253	0.084518935174472	0.0309409668889006	0.0071434504030266	0.0009189556529349	0.0044233696636694	1.9566199181470737e-05	8.444794920610084e-07	-0.000361950325485	-0.0005630162138668	3.169872570769063e-07	1.3100803811869746e-07	0.0004710377864571	-0.0001879422706166	2.218765962704046e-07	3.5322297084523316e-08	-0.0002109146329949	-1.2348379882499992e-05	1.5248248572253054e-10	4.448498241137336e-08	0.0
658.9546872993053	0.0080160261072705	6.42566745524437e-05	434221.2799137252	670.8018270874023	-1.78946784125435	449975.0912237973	3.202195154883503	617.6280849468106	-1.1192855608569516	1.2528001667428608	381464.4513150648	643.6373467053522	589.7595692378719	1.047593	20.163097	0.1543607097823956	0.1131172759830022	-0.0161840021	0.03761895	0.0601396947	0.0225079606	-0.0478288874	-0.0907308037	0.0459797053	0.0814453041	0.0417569038	-0.0850684172	-0.0378556239	-0.1522108745	-0.0450297444	0.0353474374	-0.0369603405	-0.0575934973	0.0095597745	-0.0844387499	0.0062712969	-0.0162975464	-0.2252147928	-0.070019627	-0.1625329869	0.1477113103	0.1352308968	-0.0934784521	0.0476869566	-0.0877489707	0.083284132	0.0477276203	0.0080316958	-0.1016275294	0.0672356325	-0.0035713409	-0.0439216896	-0.0206747597	0.0618173828	-0.0900545798	0.0094019606	-0.0401533556	-0.0033791957	0.08120557	-0.0533944885	0.0222845439	-0.1130894153	0.0462937559	0.0881746293	0.0844649261	-0.0124160827	0.0979056434	0.125862914	0.0618216657	-0.1399756437	-0.1702958716	0.1456558383	0.0851904457	-0.0867663574	-0.0528074898	0.1389138301	-0.0376395685	-0.0274159401	-0.0699318016	-0.005301092	-0.0567885907	0.0423098848	-0.0805676122	0.0369088882	-0.1529785692	-0.1258273609	-0.0498818808	-0.0988100712	0.0627110919	0.013249708	0.051086069	-0.0273690343	-0.182921316	-0.0578551784	0.022991343	0.0003628994	0.0888498302	0.0364701341	-0.0975597348	0.0922559847	0.0377083226	-0.0280171968	-0.0133212357	0.0661192197	-0.104424184	-0.0228235037	-0.1064475877	0.0649037979	-0.0139921749414639	0.0084254700647933	0.0001957809595925	7.098854581272801e-05	0.0729149673421289	-0.1029854786177963	0.0053165924625037	0.0106060088061365	-0.003340485098576	-0.0042594407515109	1.814283551563174e-05	1.1158840693808307e-05	0.0001880577944933	0.0005500081199783	3.025089320420641e-07	3.5365734069684264e-08	0.0006589833614163	0.0001879455749592	4.342590706235259e-07	3.532353914674427e-08	-0.0001750619209665	3.585271202839998e-05	1.2854169597913766e-09	3.06466761724811e-08	0.0
659.7725847362232	0.8178974369178604	0.6689562173168054	435299.8635695168	670.1748416476779	-0.6269854397244217	449134.31837749016	0.3931107416264264	620.8744390923474	3.2463541455367704	10.538815238243776	385485.069118237	644.8857573852214	584.0431161333875	1.16068	22.339703	0.3284648006791616	0.2135480632100575	0.1129636608	-0.0068400758	-0.0377716552	-0.019834837	-0.078529398	0.0544637506	-0.0200380266	-0.0098750457	-0.0542710552	-0.0793979226	0.0004249971	0.1221195515	-0.2091430063	0.0096118789	-0.0721148337	0.0608265552	0.0099176158	0.0503027923	-0.1741136653	-0.076710901	-0.1702427654	0.08508582	0.1965198581	0.248889335	0.1666145355	-0.2416305737	0.0452342867	-0.0081372592	-0.0378083236	0.0898649329	0.0082871661	-0.2319989386	0.0179000903	-0.0155175815	0.0222214971	0.101910566	0.1016785021	-0.0900022934	0.065605482	0.0840979573	-0.1280914001	0.0235838221	-0.1308289713	-0.0422684058	0.0251667136	0.0137651331	-0.0276888611	-0.1140910128	0.1069936546	0.1602027697	-0.1652750183	0.04302797	-0.1763456845	-0.2803824788	0.2081653187	0.1189573733	-0.0906435664	-0.2036559304	-0.136725462	0.0682532607	0.002355169	0.0149908617	0.0863767632	-0.1626726771	-0.01822226	0.1609341601	-0.157311675	-0.2382046078	-0.1347163602	-0.157444209	0.0615907284	0.3867590781	-0.1392371697	0.2597459922	-0.1457938374	-0.1599310546	0.1899275995	0.0979488827	-0.1096116912	-0.1035914466	0.0627378068	0.1034792059	0.0002778978	-0.0233800564	-0.0618485895	-0.2298722009	-0.0080721419	-0.1673927712	-0.0251890118	-0.1044804285	0.0707724105	-0.003084643714402	0.0109075312270618	9.515026844799768e-06	0.0001189742374693	0.2642584473362888	0.1913434799941598	0.0698325269885861	0.0366123273362754	0.0529748445779887	0.0563153296765647	0.0031714163565801	0.002806334158062	-0.0006159957148858	-0.0008040535093791	6.465020459448464e-07	3.794507207576679e-07	0.0010860022895582	0.0004270189281419	1.1794009729256529e-06	1.8234516499145722e-07	-8.165162859997651e-06	0.0001668967581065	2.785452786646036e-08	6.666988453028502e-11	0.0
657.4549552534207	-2.317629482802431	5.371406419555064	432247.0181872775	662.4827281697591	-7.692113477918838	438883.3651232469	59.16860975718064	614.3070992715989	-6.567339820748543	43.12995232118951	377373.2122154861	639.0687725673745	580.6410270493205	1.591229	30.626511	0.5088933855669703	0.2991382226147267	-0.0196589962	-0.0430275943	0.0224848739	0.0393356218	-0.1153878867	-0.0515323864	-0.008258639	0.0260294753	0.1370139308	0.134610219	-0.1364628055	-0.059285993	-0.0079322512	0.1796693511	0.0784349806	-0.0858842641	0.0795052222	0.0269204324	0.1522880621	0.2072474233	-0.0734777163	-0.0154223641	-0.191605806	-0.2636379884	-0.105508032	-0.226330702	0.00061971	0.0664893158	0.1151352681	-0.0592114853	-0.0730632634	-0.0216861364	0.0985726119	0.1083357787	-0.2034496378	-0.1430604695	0.1144676118	0.0109564679	-0.0608046015	-0.0266497665	-0.1239154154	0.0742390355	-0.0450626129	-0.0558646903	-0.0757420295	-0.0014514793	-0.0501019356	0.2654949476	-0.2236624712	0.169185974	0.0759786929	0.0239634354	0.0868039485	0.134470471	-0.0838914904	0.0775926444	0.0888956881	-0.1372876341	0.169415203	-0.0823548831	0.2040869481	-0.0203643734	-0.1891482662	-0.0944406924	0.0590180237	-0.1148324725	0.4137084423	-0.0067692048	-0.0448897423	-0.2527399822	0.1144738195	-0.1929209471	0.0967671057	-0.0371858393	-0.0180497912	-0.2049111732	-0.0553541204	-0.1685857928	0.106343244	-0.0537881505	0.1358622393	0.0156665703	-0.0184903564	0.2493338699	0.0667150389	0.0624333861	0.2382979922	-0.1629452192	-0.0275434712	-0.102329975	0.0763617167	-0.0295047213475356	-0.0264200776331335	0.0008705285817957	0.0006980205021408	0.0304073664814126	-0.2338510808548762	0.0009246079363349	0.0546863280169938	-0.0571846225119117	-0.1101594670899004	0.0121351081895308	0.0032700810518298	0.0012770403049431	0.0018930360198289	3.583585372369644e-06	1.6308319404491658e-06	0.0003998732830186	-0.0006861290065396	1.5989864247207337e-07	4.707730136150186e-07	-0.0001982553362727	-0.0001900901734127	3.613427402807125e-08	3.9305178360601365e-08	1.0
