global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
513.349597045271	-1.478103087555496	263527.8087865421	2.1847887374410906	636.5404387047543	-7.143078176220456	405183.730106441	51.02356583159696	489.9613729864665	-0.7865867536415863	0.6187187210044095	240062.1470187833	536.1074116966508	517.5569025288457	1.095239	31.507837	0.2488876017258978	0.1423062770831865	-0.083892273	0.0675500165	0.0010014267	-0.0868983783	-0.0818507276	0.0127034534	-0.0181156408	-0.0444696193	0.0720919364	-0.0982472176	0.1017597342	-0.0221111482	0.0298812609	0.0956132139	-0.0973722214	-0.14657897	0.0880354355	-0.074025479	-0.0904873871	-0.1410903223	0.0471529712	0.060341686	-0.1401676083	-0.0312714233	-0.0194406798	0.0269114111	0.0172525806	0.0920148849	0.0625614456	-0.0108257143	-0.0529384097	-0.1471217464	0.1561030879	0.0650480682	-0.0268003006	0.2382248601	0.0088474685	0.0758949711	0.1123368932	-0.0722103235	0.0378634975	-0.0117788158	-0.0691836713	-0.1298396912	0.0077150753	0.0107850374	-0.0041182835	0.0761433709	-0.1421106293	-0.2276415202	0.1004416161	-0.0139572781	0.0362341398	-0.0402065506	-0.1374837544	0.0403379466	0.1296704037	-0.0664786131	-0.0404601468	0.132238804	0.0124770089	-0.0670842738	-0.0789854842	0.0772936297	0.0402705045	0.0474720771	-0.0309298705	-0.1243085218	0.0579806083	0.1208613287	0.0700446062	-0.0120186342	-0.0349903473	-0.0458162795	-0.0529276609	0.0715944904	-0.0119877959	0.0449151594	0.016240437	0.0170374908	-0.110845947	-0.0496386907	0.0	-0.0528121278663888	-0.0281243733491152	0.0007909803762804	0.0027891208497758	-0.0656312331028203	-0.1200027535472542	0.014400660858923	0.0043074587585967	-0.0214274960434579	-0.0197865884704385	0.0003915090832984	0.0004591375866924	0.0006881104880121	0.0007491146712259	5.61172790645969e-07	4.734960437122505e-07	0.0003137587135286	-0.0001502404618741	9.844453031512209e-08	2.2572196384142896e-08	-0.0007021080557647	-0.0007201225940817	5.185765505070232e-07	4.929557219696871e-07	0.0	0.0	0.0	0.0	0.0	0.0
512.0211295598335	-1.3284674854374998	262165.6371157278	1.7648258598646338	638.2162505490097	1.6758118442554633	407319.9824648363	2.808345337346897	489.3789306577961	-0.5824423286703677	0.3392390662269606	239491.737771768	534.4887609664447	498.8922013528105	1.131104	32.539589	0.1509367190501749	0.135568703811914	0.0005281399	-0.1426145819	0.0149388505	0.0888037771	-0.001908687	0.0851604055	0.0947002323	0.0585127147	-0.0022625998	-0.0295638	-0.076693634	0.1682571943	-0.038838174	-0.0145494266	0.0356649512	-0.0046388458	0.003842687	0.0104288077	-0.0284671685	-0.044287431	-0.2238127858	0.0794225371	-0.0114407725	-0.1986250847	-0.0875556585	-0.0810760588	0.0360535422	0.0392759739	-0.0144593385	0.0292786197	-0.1682590059	-0.1091583506	0.0100127008	-0.0168899955	-0.0095786309	0.1129948526	-0.0541192657	0.1389842381	-0.0167059419	0.1143738524	-0.0188393681	-0.0191898594	0.0099425746	0.1267362752	-0.0276797696	0.0308826137	-0.1883394914	-0.0657775903	0.000183296	-0.0892023549	-0.0163336861	0.0518984237	0.05221651	-0.0328166788	-0.0890689815	-0.1130922312	-0.0510996237	0.0028630102	-0.0308800896	-0.1016845662	0.0611712529	-0.0989106887	-0.0457522957	0.0532741841	0.0549404704	-0.0274373532	0.035694969	0.0023740926	-0.0027302152	0.0555723761	0.090850573	0.0584443332	0.0779310944	-0.0347522321	-0.0680546458	0.0040962147	0.0358121974	-0.050731671	0.1289234063	0.0146176544	-0.1121682727	-0.0429221782	0.0	-0.0431371250154484	0.0096750028509404	9.360568016570494e-05	0.0018608115545984	0.0682100430796026	0.1338412761824229	0.0179134872101396	0.0046526099769212	-0.0211838234674814	0.0002436725759765	5.93763242830246e-08	0.0004487543767014	0.0005771219999936	-0.0001109884880185	1.2318444472632737e-08	3.330698028766128e-07	0.000346297213627	3.253850009840001e-05	1.199217601658241e-07	1.0587539886535771e-09	-0.0007020996950649	8.360699800015471e-09	6.990130114597872e-17	4.929439818102256e-07	0.0	0.0	0.0	0.0	0.0	0.0
510.72408750984135	-1.2970420499921715	260839.0935627601	1.682318079447895	635.9375595782869	-2.278690970722778	404416.5796823872	5.192432540053516	487.8303536448391	-1.5485770129570255	2.398090765058904	237978.4539372488	533.7082505388919	500.4160780035931	1.163199	33.462898	0.1461442698118928	0.0937612770183475	0.1195694171	0.0058649142	-0.145254807	0.0226944014	0.1070698584	-0.1031464783	0.0613449505	-0.1047850414	0.1443639227	0.1565854602	-0.0344736098	-0.0362750137	0.0667964333	-0.1534071081	-0.1937390346	0.1143567507	-0.136441596	0.075584462	-0.0168857926	-0.0145642301	-0.0032016698	0.0082149956	-0.0094505833	-0.1177124205	-0.0183022575	0.0705424515	0.1458956686	-0.1048083246	-0.0209325736	-0.0743850806	-0.0413107083	-0.0436124365	-0.1233232178	0.023933583	-0.02557347	-0.1469565767	-0.0849263661	0.0619834268	-0.1379756964	-0.0508607892	-0.1130319637	-0.1097810176	0.0108315233	-0.0739302414	0.1243449161	-0.0409575202	0.025336373	-0.0758649628	-0.1066299464	0.0578063466	-0.0975503359	-0.0122672407	-0.0324581844	0.0163561628	-0.0463246584	0.1154429807	-0.0812427515	-0.1008329391	0.029294024	0.0498340789	-0.0621058579	-0.1161268187	0.0684411441	0.1335240646	0.0211188868	-0.0622782052	-0.0346220395	0.0599271366	-0.017895991	-0.0970941496	0.047039019	-0.0996326917	0.0459710435	-0.0212312988	0.1465264063	0.0791272318	-0.0576239843	0.0998881097	0.0982097812	0.0121913197	-0.1132911674	-0.0360339907	0.0	-0.0366518550550409	0.0064852699604074	4.205872645936388e-05	0.0013433584789757	0.000594920869986	-0.0676151222096166	0.0045718047514213	3.539308415448992e-07	0.0423103385984973	0.0634941620659787	0.0040315086164607	0.0017901647523194	0.0005576743516756	-1.9447648318e-05	3.7821102510060816e-10	3.110006825168008e-07	0.0004978047450423	0.0001515075314153	2.478095641866293e-07	2.295453207555812e-08	-0.0007021388268494	-3.9131784499942853e-08	1.5312965581499672e-15	4.929989321694517e-07	0.0	0.0	0.0	0.0	0.0	0.0
511.4878271378786	0.7637396280372286	261619.7973102284	0.5832982194344443	633.5086080273193	-2.428951550967668	401333.15644471167	5.899805636948238	488.528140214924	0.6977865700849293	0.4869060973908899	238659.74378185245	533.1375776873739	494.97659437760063	1.347931	38.77726	0.2228626469605773	0.109299879361532	-0.1272017842	-0.069686902	-0.1151483332	-0.1119368273	-0.1283198058	-0.020632721	0.0835701033	-0.1248516692	-0.1020057424	-0.1271682136	0.097072595	-0.0766803323	0.1140283952	-0.0862643624	0.0150843005	-0.043677537	0.1734644865	0.0666634482	-0.008558293	-0.0114326291	-0.0141936423	0.0566339255	0.0141446696	0.1504815272	0.0867582518	0.0843048596	0.0363868585	0.0991288948	-0.0210093554	-0.0296515946	0.0049670643	-0.054859154	-0.1446308811	-0.0316582767	-0.1450686436	-0.1206605459	0.2014300296	0.084345008	0.15005924	-0.0324153047	0.0746184774	-0.140962513	0.0569543317	-0.0317691624	-0.0686484571	-0.0579875132	0.0864575756	-0.0032509682	-0.1599426378	0.1073145454	0.1012768457	0.0188522998	-0.0569028966	0.0356190852	-0.1060737044	-0.0214571453	0.1187666862	-0.0543066197	-0.1408738134	0.0294880116	0.1197270544	-0.1710925267	-0.0182342649	0.0795826282	0.0216034615	-0.0219126044	-0.1058522014	-0.0187656748	-0.0123786569	0.020081132	-0.1075568573	-0.004716048	0.0200591142	-0.0105956654	-0.0402211548	-0.0018952774	-0.0925271159	-0.127363573	0.0375118228	0.0097595656	-0.1142126345	-0.029001679	0.0	-0.0769853546333934	-0.0403334995783525	0.0016267911882369	0.0059267448280293	-0.0270867585119276	-0.0276816793819136	0.000766275373403	0.0007336924866834	-0.0262676436197182	-0.0685779822182155	0.0047029396451218	0.0006899891013325	0.0013380419406244	0.0007803675889488	6.089735738817635e-07	1.7903562348699106e-06	6.768687183078548e-05	-0.0004301178732115	4.5815126182371804e-09	1.850013848559965e-07	-0.001217043080331	-0.0005149042534816	2.651263902534438e-07	1.4811938593815688e-06	0.0	0.0	0.0	0.0	0.0	0.0
511.9735235527417	0.4856964148631277	262116.88881900976	0.2359010074108955	637.8435616804727	4.334953653153434	406844.40917723096	18.791823174988306	488.74976836092907	0.2216281460050595	0.0491190351016399	238876.33607286183	533.8142165685077	492.3680258377738	1.182808	34.027012	0.327775227408317	0.1724399893384917	0.076251875	-0.1193311856	-0.0899616448	0.1301186373	0.0073797922	0.0245099409	0.1384327882	0.0007653749	-0.1008204493	0.0807144079	-0.0879455792	-0.0464476616	0.0135263801	-0.0715728108	0.135740189	0.0696946222	-0.0935340705	0.0295907343	-0.0145690103	0.1299591435	0.09175502	-0.1326055223	0.0898730869	0.0420872851	-0.1579418875	-0.0124751411	0.0191981624	0.0608432053	0.0619269958	-0.0031911244	-0.0097842622	-0.0546641704	-0.041056884	0.2145551575	-0.0796015085	0.1089802588	0.0406368757	0.0213811971	-0.1032145836	0.0856324915	-0.0106877871	-0.0690384574	0.1015070836	0.0179217181	-0.0868785901	-0.08706801	0.0308538755	0.0673055716	-0.0150826735	0.0306301984	-0.0842442722	0.104684317	0.0199183768	-0.0277702921	-0.1595627351	-0.0227163926	-0.1066383597	0.0277251502	-0.0291251086	-0.0838868611	-0.0599598377	-0.106035671	0.0300362995	-0.0011631119	0.0765497522	-0.0467486042	0.0077901757	0.0419905889	0.0836395114	0.0991548538	-0.1161535273	-0.0312401194	0.0211185199	0.0195399616	0.0659570543	0.1733513592	-0.0695762296	-0.1465459901	-0.0153230828	0.0073234729	-0.1149310357	-0.0218533699	0.0	-0.0432217368952905	0.0337636177381029	0.0011399818827647	0.0018681185402457	0.0984081230261182	0.1254948815380458	0.0157489652922481	0.0096841586775236	0.0418946615811393	0.0681623052008575	0.0046460998502948	0.0017551626689981	0.000267157082094	-0.0010708848585304	1.1467943802296748e-06	7.137290651298028e-08	0.0004639093018934	0.0003962224300626	2.1521184038322175e-07	1.5699221408472348e-07	-0.0006770619102978	0.0005399811700332	2.915796639904237e-07	4.584128303761062e-07	0.0	0.0	0.0	0.0	0.0	0.0
512.6664742928264	0.6929507400846546	262826.9138638372	0.4801807281838706	634.1204223632812	-3.723139317191453	402108.7100581862	13.861766375216842	488.87678979015936	0.1270214292302967	0.0161344434837072	239000.51559553167	534.2040545368671	499.22739669136377	1.145911	32.965557	0.1704875815073691	0.112595765282711	0.0037570744	0.0434600367	-0.1360229639	-0.11675758	0.010595066	0.0341584918	0.0916658131	-0.0523741148	-0.0136266926	0.0401383849	0.1657527597	-0.0434845817	0.0885857136	-0.0551968677	0.0014963406	-0.1055821058	-0.117589542	-0.1199504813	-0.0957565432	0.0547230986	-0.0708166668	-0.0359787723	-0.0648975539	0.018360617	-0.0832360087	0.0439736219	-0.0920821797	0.0746228322	-0.0910633694	-0.08486721	-0.0842733034	-0.0914532935	0.0637053368	0.0886711111	0.008788105	0.0820700227	0.0673617945	-0.1163855877	0.0195574326	-0.1386315404	0.0448630187	-0.1061491787	-0.0003411341	-0.0580008026	-0.0088387277	-0.1278323791	-0.0269125992	0.1181290247	0.0576269096	-0.1202047553	-0.0299157179	0.1347918464	0.0827061617	-0.092574691	-0.0467073591	0.1232059002	0.0714763551	0.0338344765	0.0530043028	0.0889161294	0.0152587753	-0.0103939728	0.1058242694	0.0787518979	0.0643890298	0.009483486	0.0943440043	-0.0070780454	0.0278078663	0.180326079	0.0137896714	0.0340699578	0.0608971216	-0.0892277471	0.1332431423	0.140900328	-0.0904884981	-0.0453574335	0.0290683453	0.0048841247	-0.1154450938	-0.0146176544	0.0	-0.0269235078477407	0.0162982290475498	0.0002656322700863	0.0007248752748273	-0.0070201765512365	-0.1054282995773547	0.0111151263517724	4.92828788105308e-05	0.0204290110673497	-0.0214656505137896	0.0004607741519801	0.0004173444931898	0.0004211327980102	0.0001539757159162	2.3708521091906328e-08	1.7735283355989996e-07	0.0006129087532518	0.0001489994513584	3.756571398126759e-07	2.220083650510421e-08	-0.0004341290301989	0.0002429328800988	5.9016384233146514e-08	1.8846801486143745e-07	0.0	0.0	0.0	0.0	0.0	0.0
513.4807666749437	0.8142923821172872	263662.49774508795	0.663072083574246	634.6392721434934	0.5188497802121219	402767.00574682304	0.2692050944261672	489.4689263377102	0.5921365475508082	0.3506256909453906	239579.8298501908	534.0485665141097	501.0768078016198	1.12321	32.312489	0.2237436557368629	0.122412604639298	-0.0680245781	-0.0824647378	0.0075659281	0.0244714737	-0.0123781103	0.0536896826	0.0880905563	0.0801207499	0.1344427993	-0.0781341833	-0.0078380852	0.0349143272	-0.0362245507	-0.0551884242	0.0580992285	-0.077937317	-0.0544990494	0.1330871544	0.1565384956	-0.0173369808	-0.0556767519	0.1369184656	-0.0364006628	-0.0697281746	-0.0063677723	-0.1176643033	0.0747146955	-0.0110209518	-0.0329653809	-0.0525834575	0.120981742	-0.0233899247	-0.0109733073	0.108117836	0.1531515637	0.0183131447	0.0126384959	0.0713842844	0.0569905977	0.0673772755	-0.0475228458	-0.0223835096	-0.0443788673	0.0849151234	0.0134100913	-0.0753854839	-0.086909264	-0.1466560996	0.035917344	-0.0269552717	0.1081766583	-0.064325079	0.0245342794	-0.1588005601	-0.0717315337	-0.0875828691	0.0364922936	-0.1361090239	-0.0852555496	-0.0978558544	0.0731200125	-0.0946097957	-0.0269474626	0.1284889118	0.0116317893	-0.055422871	-0.0598188634	-0.1034936249	0.0156989829	0.0733764981	0.0847680592	0.003948601	-0.1449128528	-0.1434583398	0.0021548937	-0.1373993044	0.0137069249	0.0201735933	0.1696544565	0.0024426053	-0.1157538946	-0.0073234729	0.0	-0.0736485164664628	-0.0467250086187221	0.0021832264304196	0.0054241039777108	-0.0067732123835213	0.0002469641677152	6.099130013526184e-08	4.587640599228629e-05	-0.0642226573338859	-0.0846516684012355	0.0071659049631127	0.0041245497150257	0.0012602398955832	0.000839107097573	7.041007211973841e-07	1.588204594419555e-06	0.0003927334049746	-0.0002201753482772	1.5423952738294316e-07	4.847718398898633e-08	-0.0012172468753325	-0.0007831178451336	6.132735593666931e-07	1.4816899555067347e-06	0.0	0.0	0.0	0.0	0.0	0.0
514.2343723084768	0.7536056335331978	264436.9896634932	0.5679214508929724	642.8690420562898	8.229769912796428	413280.6052343717	67.72911281756933	490.7543761079072	1.285449770197033	1.6523811116996052	240839.85766906125	537.0042985793851	510.4688138547151	1.062997	30.580294	0.1924594571540981	0.1269504357922992	0.089480297	0.0417809969	-0.0424141397	0.1030943251	0.0383489886	-0.1694770059	-0.1041204428	-0.0727628221	-0.0074028471	0.0577406634	-0.0829779824	-0.1071949993	-0.1675337973	0.0217131041	-0.129618391	-0.0759419595	-0.0489223226	0.0419257409	0.0559450178	0.0361022669	0.1204900524	0.0336655086	0.0475150344	0.0589942888	0.0669138177	-0.0481308638	-0.033224473	-0.1936953289	-0.077718464	-0.026050075	0.0116875099	-0.0589086569	0.0005356986	0.0030214679	0.0503732622	0.0848902067	0.0099319042	0.1345917818	-0.10362233	0.0032086476	-0.1065779686	0.0497269547	0.0562991703	-0.1017174726	0.0224206387	0.0726212158	0.0299833146	0.068283574	-0.0705805809	0.0945085747	0.1538955814	-0.1276897403	0.1041714824	-0.026325509	0.0340746097	0.0622995831	-0.0821514113	-0.0760889665	-0.0650481553	-0.0079364112	-0.1197498133	-0.1380588959	-0.0166740074	0.1171888334	0.0778655914	0.0129650746	-0.1191853124	0.0169475504	-0.0777219274	-0.0574143837	-0.0091727249	-0.1185175827	-0.0346319378	-0.0912970078	0.0853551141	0.0514336668	0.1314915344	0.0230076601	0.0507536567	0.0	-0.1158568893	-0.0	0.0	-0.0737426994257077	-9.418295924490394e-05	8.870429812127236e-09	0.0054379857185902	0.0397059902666114	0.0464792026501327	0.0021603162789921	0.0015765656630522	0.0305498575628746	0.0947725148967605	0.0089818295798566	0.0009332937971119	0.0002702587713269	-0.0009899811242563	9.80062626383768e-07	7.303980347912561e-08	0.0004248355338671	3.210212889249997e-05	1.8048523083614387e-07	1.0305466794306814e-09	-0.0012170589955221	1.8787981040011527e-07	3.5298823155983255e-14	1.4812325985812628e-06	0.0	0.0	0.0	0.0	0.0	0.0
514.4229999852013	0.1886276767244226	264631.0229137744	0.0355804004264532	638.2473964978702	-4.621645558419573	407359.7391363096	21.359607667659365	490.6539442622441	-0.1004318456630812	0.0100865556232929	240741.29302009736	536.3103559003285	510.6782047271728	1.207378	34.733829	0.1574770546125895	0.0774771699528147	-0.0839918454	0.0085136403	-0.0096983806	-0.1428251777	-0.0517098035	0.0471750632	-0.0244437242	-0.040959745	0.0066765763	-0.0875197907	0.0706181443	-0.0187045144	0.0430426982	0.1388650664	0.0159219527	-0.0850484486	0.099268719	0.0485739042	-0.0594551839	-0.1100697003	-0.0393416246	-0.0889979761	-0.0013943717	0.0717512076	-0.021072302	0.0524552422	-0.1019657493	-0.0263308103	0.0001311427	0.0579043265	-0.1246966728	0.0495221547	-0.1586591742	0.0851497563	0.0032584005	-0.0258623446	0.0375586266	-0.2175466724	0.1119914315	-0.0694050157	0.1004814993	-0.0293521461	-0.0255866788	-0.0290700764	-0.0241956731	0.0892882581	0.0377916485	0.04044518	-0.0308578025	-0.0140073282	0.1043094142	0.000113013	0.0208289981	-0.0975291407	0.0066215126	0.0136942129	0.0928496417	0.0285226999	-0.0313285888	0.1068616868	0.0817056703	-0.0609079291	-0.0278955469	0.0390026236	0.1043596006	-0.0350986354	-0.0259787179	-0.0485996559	-0.0805366675	0.079920182	-0.0415541533	0.0316848539	-0.0386421197	0.0027288185	0.0474633925	0.024272433	0.0246814662	-0.0599606199	0.158363054	-0.0024426053	-0.1157538946	0.0073234729	0.0	-0.0520003667877801	0.0217423326379276	0.0004727290285382	0.0027040381460636	0.009336400307248	-0.0303695899593634	0.0009223119942998	8.716837069718054e-05	-0.0231269906065989	-0.0536768481694735	0.0028812040294087	0.0005348576945177	0.0006352663595533	0.0003650075882264	1.332305394628532e-07	4.0356334758010265e-07	0.0006702478297251	0.000245412295858	4.492321532512067e-07	6.022719495829458e-08	-0.00079371320269	0.000423345792832	1.7922166030863924e-07	6.299806481244171e-07	0.0	0.0	0.0	0.0	0.0	0.0
514.3876424133778	-0.0353575718235106	264594.646667593	0.0012501578852547	642.8805777774984	4.633181279628161	413295.4372835301	21.46636876989684	489.90704649625616	-0.746897765987967	0.5578562728378159	240008.9142066849	535.7308248397611	507.91523355539294	1.13993	32.793488	0.1258011518695676	0.0921923345704147	0.0220882693	-0.0807030273	0.0355798174	0.1303963091	0.0323300095	0.0567267421	0.04335253	0.0927626699	0.0059627263	-0.0002179807	-0.1135658601	0.1354948115	-0.035826997	-0.0217000846	0.0499652095	0.0015915241	0.0028425699	-0.0723443856	-0.0993848286	-0.0038672286	-0.0086882626	0.0212407874	0.0442537128	0.005688786	-0.0100726703	0.0388280084	0.0562032981	0.0190055028	0.1102034059	0.0494843451	-0.013597168	0.0490727783	-0.0282367524	0.1596673442	0.0925396556	0.0080505529	-0.1418740248	-0.0177036759	-0.0520387684	0.1252934203	-0.0393289868	0.0003564773	-0.0138594216	0.0808641133	-0.0412983147	0.0178393367	-0.0872980287	-0.0176386268	-0.0006705107	-0.1479461399	-0.0258794657	0.0849493759	-0.0218329686	-0.0119071917	-0.0180560646	-0.0772105789	-0.0856236239	0.0120768578	0.0376432972	-0.1139973077	0.0004586503	-0.0472325456	-0.0170991199	0.054914649	0.1037095301	-0.0344975746	0.1154274306	-0.0286157969	0.0384209153	0.1371022252	0.0066661605	0.0193404681	0.0353960844	0.0275831761	-0.0292849886	-0.0937122703	0.0755687799	0.0311834861	0.0302796227	-0.0048841247	-0.1154450938	0.0146176544	0.0	-0.0451829776115175	0.0068173891762625	4.647679518062239e-05	0.0020415014658428	0.0972296954295188	0.0878932951222708	0.0077252313274505	0.0094536136733169	-0.0299574114475831	-0.0068304208409841	4.6654648864951296e-05	0.0008974465006397	0.0003302824783231	-0.0003049838812302	9.301516781023676e-08	1.0908651548724901e-07	0.0007808806413802	0.000110632811655	6.097745760823525e-07	1.2239619014712818e-08	-0.0007241289609743	6.95842417157e-05	4.841966695148964e-09	5.243627521217193e-07	0.0	0.0	0.0	0.0	0.0	0.0
513.4817892805225	-0.9058531328552136	263663.5479227269	0.8205698983036052	639.1608484162757	-3.719729361222676	408526.5901482134	13.836386520742057	490.1236033664837	0.2165568702275209	0.0468968780427393	240221.14657694625	535.588539026659	513.0244034532187	1.097877	31.583721	0.1435251361169242	0.0797106362808666	0.0594114689	0.0755243633	-0.0693400106	-0.0629323696	0.1194501075	-0.059077329	0.01840518	-0.0398665694	0.1035831774	0.1098836659	0.0875133269	0.1397641362	-0.0448824329	0.0355236209	-0.0272710395	-0.1290150747	-0.1073349313	0.018030006	0.0659423333	0.004997238	0.0753247584	-0.1653646146	0.1700478311	0.0451393248	0.0560478575	0.0302429162	0.0588132023	0.1771633835	0.064135687	-0.0532181336	0.0220854031	0.1179538736	0.0570938344	0.042475189	-0.1190227451	0.0077335591	-0.0157337859	-0.1322534843	-0.0675283474	-0.1036326253	-0.0657063327	-0.0533358343	-0.0108165055	0.0655336919	0.185900287	0.039587151	-0.1123817184	0.0473850845	0.0294371588	-0.0025734422	-0.0459047327	0.0297553104	0.0013281068	0.0451114973	0.00098069	0.1242746181	-0.0046278813	-0.0188132274	-0.0057169294	0.0656061968	-0.0401631307	-0.0658200263	0.1138522235	0.0372448242	0.1274272612	-0.0179787293	0.1453299533	0.0921434703	0.0380118798	0.0400074427	0.0835378366	-0.077260099	0.0352865433	-0.0632156508	0.0551081602	-0.0826312268	0.0214922526	0.0625783228	-0.0670240598	-0.0073234729	-0.1149310357	0.0218533699	0.0	-0.0614087022607492	-0.0162257246492317	0.0002632741403926	0.0037710287133493	0.0506440869877167	-0.0465856084418021	0.0021702189138929	0.0025648235468194	0.0314085225373474	0.0613659339849304	0.0037657778538428	0.000986495287979	0.0004571898259723	0.0001269073476492	1.610547488735491e-08	2.0902253697258199e-07	0.0005338373648282	-0.000247043276552	2.849823320867167e-07	6.103038048954796e-08	-0.0007111222043563	1.3006756618e-05	1.6917571771988682e-10	5.056947895285633e-07	0.0	0.0	0.0	0.0	0.0	0.0
513.292722631302	-0.1890666492205355	263469.4191062548	0.035746197847481	638.1882107988674	-0.9726376174082816	407284.1924026596	0.9460239347976588	488.884972448956	-1.2386309175277006	1.5342065498555135	239008.51628641644	533.685721445838	502.3721923247628	1.167314	33.581287	0.1391141720616274	0.0742200641119314	-0.120664029	-0.0557860032	-0.024245755	-0.0475504408	-0.1180541103	-0.0462381554	0.0128146848	-0.0537711764	-0.0828232629	-0.120815373	0.041718542	-0.051379903	0.0303359742	-0.1213500642	0.0271678228	-0.0027694175	0.035964569	0.0959139438	0.0671518185	-0.1418005333	-0.1397662906	0.0064187229	0.0347149606	-0.0200862028	-0.187637808	-0.0207001987	-0.1790346388	0.0765212005	-0.0559356473	-0.1229408897	0.0359659451	0.060589899	-0.0096529764	-0.133324339	0.0963766913	0.0330930463	-0.0433242923	-0.0065288962	0.1152927581	0.0140853329	0.0183506592	-0.0639262725	0.0839813869	0.0280040495	-0.0375756066	-0.0188097982	-0.0051803985	-0.1269477802	0.0697965107	0.1332699031	0.0265076119	-0.07080889	-0.1149542095	-0.019796096	0.0267519339	-0.0912865212	0.0717789554	0.0739911104	-0.0492495972	-0.103016853	0.0712260345	-0.0631631605	0.0638076139	0.0876188298	0.0957062777	-0.0660055	-0.0350824347	0.0051126976	-0.1506227223	0.1153095101	0.0034033474	0.0418507571	-0.1757153291	-0.0519720487	0.012149503	-0.1455488164	0.0755562411	-0.1004758145	0.0038231257	-0.0097595656	-0.1142126345	0.029001679	0.0	-0.0643708635573148	-0.0029621612965656	8.774399546871216e-06	0.0041436080751144	0.0885691756810018	0.0379250886932851	0.0014383123523935	0.0078444988808121	-0.0242085540147343	-0.0556170765520817	0.0030932592042001	0.0005860540874843	0.0008866374474377	0.0004294476214654	1.8442525958228946e-07	7.861259631988402e-07	0.0003021006648755	-0.0002317366999526	9.126481171821917e-08	5.3701898104967705e-08	-0.0009021347933321	-0.0001910125889757	3.6485809147237886e-08	8.138471853403507e-07	0.0	0.0	0.0	0.0	0.0	0.0
