global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
614.1933713413262	0.2762809002383619	0.0763311358365197	377233.49739962415	865.3110711354611	1.6934242670826052	748763.249829599	2.8676857483442584	588.23101206634	-1.209453104310228	1.462776811525647	346015.7235565906	675.6079583810345	518.0168138490355	1.029464	17.801062	0.088333735464394	0.0473359181865327	0.1032073144	0.1208806088	0.0671972949	0.0408614181	-0.0255715432	0.0314265342	-0.0609684748	-0.0980736168	-0.0872410464	-0.0026149752	0.0511081672	-0.0003200368	-0.0767283581	0.01726426	-0.2019060652	0.0483237358	-0.0795037188	0.0012867296	0.009442525	-0.0893811959	-0.1464064015	0.0365162894	0.0184883345	-0.0213924084	-0.0656898542	0.0406317076	-0.2287739304	0.0369472162	0.0789961264	0.1175781947	0.0817806611	0.017182884	-0.0110528966	-0.0332405393	0.1075911746	0.0087253678	0.1810966761	0.147510178	-0.1516025332	-0.1619186964	0.0632134334	-0.1769852675	0.1047256833	0.0842179706	-0.0609427879	-0.0111821979	-0.0074398421	0.172355448	0.0489249224	-0.0631548737	0.0703709582	0.0068098152	0.1389798443	0.0791912351	-0.0608573272	0.0367883817	0.0164630692	-0.0712170946	-0.0578904061	0.1262596927	0.1531578953	0.0476165324	0.0184187374	0.0479711522	-0.0101397132	-0.0568057772	0.0923539459	-0.1419167678	0.0013557455	0.1780637801	-0.0614788441	-0.0701791698	0.0770724401	-0.0174206943	-0.0933429995	-0.1307109964	-0.0151958025	-0.0407149658	-0.0641345327	-0.0660119331	0.0071268655	0.0923164478	0.0417115477	-0.0455607298	0.014690484	0.0628326271	-0.1408972786	-0.0259710314	-0.020985588	-0.0313784655	-0.0603307031	-0.0067081102	-0.0346632321	0.0716442815	0.0227896731	-0.0218533699	-0.1076127567	0.06245003	0.0	0.0239276723991679	-0.0065806831491244	0.0005725335064419	4.330539070916984e-05	0.0250794572305323	-0.0383179095597513	0.0014682621930292	0.000628979174978	0.0504765240823843	-0.0258298559654833	0.0025478794834395	0.0006671814591976	-0.013946329884736	-0.0002120775658094	0.0001945001172538	4.497689391964073e-08	-0.0001600614952192	5.689810042569998e-05	3.2373938320530404e-09	2.5619682251805986e-08	0.0016569652233393	-8.313006956560008e-05	2.7455337513558563e-06	6.910608465981508e-09	0.0
615.1182364724526	0.9248651311264666	0.8553755107735763	378370.44484098017	865.4440118430725	0.1329407076113966	748993.3376350323	0.0176732317402188	589.5158535714877	1.2848415051477104	1.650817693350234	347528.9416121197	676.7652339195008	521.0905516463796	1.083961	18.743401	0.1805215710401465	0.0981106375501299	0.1082615868	-0.0186563829	0.0748222808	0.0787323841	-0.1502593261	0.052965279	-0.0090486151	-0.1270646429	-0.1114237696	-0.1195996576	0.0372587284	0.0893135876	0.0553096089	0.194065214	0.1330342387	-0.0661794423	-0.0343229184	-0.0224569815	-0.0331155988	0.0399368628	-0.0457561904	-0.1793943842	-0.045669257	0.045482654	-0.0320936165	-0.1504057434	-0.0334783143	0.0348855463	0.1179789927	-0.1423533069	-0.0425881248	0.2107918198	-0.0900286397	0.1256843399	-0.0853484578	-0.0838237748	-0.0157259312	0.0851199569	0.1539836073	0.017466429	-0.1554765732	-0.1073289223	-0.087557807	0.0021280648	-0.0924025698	0.0252177123	0.0138592453	0.1133180594	-0.0496273635	0.2251884586	0.1200061504	0.0102365198	-0.0022332593	0.0720781448	0.0843744089	0.0830815169	0.0825061511	-0.0017897292	-0.0297235579	-0.0464025592	0.0219532293	-0.140938358	0.0921308576	-0.0719760599	-0.0819236109	0.0612973923	-0.0183024598	0.0868606726	-0.0276670835	0.0432438749	-0.0475103633	-0.149581261	0.1216285435	0.1768306905	0.0426491103	-0.009229413	0.0131116014	0.0042625982	0.0277110508	-0.0890197544	-0.0573126205	0.022643429	-0.0979077473	0.0695179212	-0.1170272649	-0.0597874345	0.0092701327	0.0047837166	0.0377614162	-0.0580304872	0.0010472336	0.0089377082	-0.0416761107	6.7642e-05	0.0440504623	-0.0242472716	-0.1057076408	0.0684936154	0.0	0.0173658870544244	-0.0065617853447435	0.000301574033187	4.305702691049059e-05	0.0942789901156686	0.0691995328851363	0.004788575351521	0.0088885279772303	0.098051911697766	0.0475753876153817	0.0096141773875865	0.0022634175067538	-0.014895881271914	-0.0009495513871779	0.0002218872788669	9.016478368916632e-07	-0.0001960308975401	-3.596940232089999e-05	1.2937979033227655e-09	3.8428112790377184e-08	0.0018151417377381	0.0001581765143987	3.294739528078889e-06	2.5019809707353764e-08	0.0
611.6916303797631	-3.4266060926895534	11.741629314457168	374166.6506766527	858.9221943366132	-6.521817506459342	737747.3359240227	42.53410358755956	585.0899137335308	-4.425939837956889	19.58894344921385	342330.2071527105	672.1265980511496	522.4198734358647	1.100879	19.035936	0.1578377317462005	0.1030405722718215	0.1142657281	-0.0742659067	-0.0248602149	0.0769001546	-0.1403046912	-0.1481721414	0.0238424945	-0.0002449306	-0.0326094267	0.0062265553	0.1883775552	0.1491191516	-0.1456743865	-0.0063499444	0.026323344	-0.1523378166	-0.069413181	0.2212485608	-0.1097156118	-0.0082952544	0.0472470175	0.1006886326	0.1971058135	-0.1085698396	-0.1080525582	0.0255620174	0.015733304	-0.0040214245	0.1004471026	-0.0641428027	0.1065332783	0.09027344	-0.2046452978	-0.1258550772	0.041689848	-0.1341857593	-0.0945318306	-0.0724894711	0.0175822432	0.0345503291	0.0180118466	0.156103736	0.0627365984	-0.0153085135	-0.0066837676	-0.0156774845	-0.22332266	-0.0120955666	-0.0311082561	-0.052305863	0.1041581617	0.1382004859	0.0908384953	0.1195100156	0.1382510324	-0.0457232205	0.060464813	0.0982805541	-0.0262757889	-0.0145918578	0.0565602367	0.006634269	-0.0549180487	-0.0798701524	-0.077347149	0.0666148209	0.165101015	-0.1508305055	-0.1080925549	-0.093897673	0.1792783696	-0.088613651	0.0518431452	-0.0556636854	0.0434493619	-0.0719835471	-0.1014607394	0.0570969133	-0.1473517252	0.0063370978	-0.0440992864	0.0688738075	0.0553231855	-0.0674270984	-0.0145013523	-0.0117502347	-0.0844405612	0.0523777956	-0.0106658543	0.0096472466	-0.0983560404	-0.0158446086	-0.1033610706	-0.0227626615	0.0124322501	-0.0266303944	-0.1036145805	0.0742632484	0.0	0.0211626873587817	0.0037968003043572	0.0004478593362455	1.441569255116768e-05	-0.0012972842662577	-0.0955762743819263	0.0091348242247292	1.682946467479779e-06	0.0604539589904291	-0.0375979527073369	0.0036546811576164	0.0014136060477831	-0.0147174144256997	0.0001784668462143	0.0002166022873777	3.185041519767875e-08	-0.0001583834908907	3.76474066494e-05	1.417327227425287e-09	2.508533018672445e-08	0.0016139219035502	-0.0002012198341878	2.6047439107591013e-06	4.0489421670605915e-08	0.0
611.0809851899411	-0.6106451898219802	0.3728875478527222	373419.970460709	857.6230700447111	-1.299124291902103	735517.3302729154	1.6877239258101413	585.5102036298332	0.4202898963023926	0.176643596933876	342822.1985546487	670.5735860850713	522.093218861515	1.003567	17.353254	0.094240359871933	0.0530076143731652	0.14144071	0.0152875471	-0.1381975544	0.1469331578	-0.0941391186	-0.2022724713	-0.0969746944	0.0363937597	-0.0700660814	-0.0045220264	0.0358181477	0.0724461145	0.0363923535	0.0322382001	0.0660692994	0.0498414455	-0.0630773154	0.2169849993	0.0403201548	0.0477391516	0.1561806466	-0.0732303483	-0.0267057307	0.0624644585	0.0742415426	0.0054268672	0.0800328315	-0.0470272497	-0.0392427249	-0.1375127359	0.1855546307	0.0108742491	-0.0011782154	-0.0183755889	0.0345044854	0.0763365304	-0.1440326701	0.1223920625	-0.0134231539	-0.0095942148	0.032791679	0.030136217	-0.1313948263	-0.0195293417	-0.1151454433	-0.181899575	-0.1690118507	-0.0664274298	-0.0102339844	0.1101528076	0.0860516408	0.0124250703	-0.0703473288	-0.0091952301	0.0516584549	0.0310311029	-0.03538967	0.0653539439	0.0374624986	-0.1068373394	-0.0407101444	0.1136373129	-0.0457326003	-0.0278051954	0.0064482153	-0.0186267609	0.0238677145	0.0730247342	-0.0037655993	0.0696980324	-0.1204576934	-0.1099758816	0.1063684648	-0.0254427387	0.1566594072	0.0186488995	0.108133366	-0.034619034	-0.0691380766	0.0376945942	0.0268462648	-0.0440760251	-0.0843681423	0.1080424112	-0.0114962907	-0.0056671203	0.0823761965	0.0489030288	0.0620644501	-0.1043109259	-0.0254978685	-0.0893421808	0.07361405	-0.001477529	-0.0321557309	-0.029001679	-0.1013372972	0.0797358525	0.0	0.0171595445045795	-0.0040031428542022	0.0002944499676046	1.6025152711150135e-05	0.04023786468953	0.0415351489557877	0.0017251685987794	0.0016190857547729	0.0893397566158782	0.0288857976254491	0.0079815921121843	0.0008343893044584	-0.0148756170808742	-0.0001582026551745	0.0002212839835367	2.5028080104262106e-08	7.799050519508022e-05	0.0002363739960857	5.587266602556044e-08	6.082518900583834e-09	0.0016156706610198	1.7487574695998311e-06	2.6103916848801574e-06	3.058152687481205e-12	0.0
610.1399996187822	-0.9409855711588762	0.8854538451291963	372270.8191348076	857.2685518722253	-0.3545181724857684	734909.3700291023	0.125683134622649	583.947139209812	-1.5630644200211918	2.4431703811361847	340994.2613913236	669.5655071920456	517.6220173442663	0.952694	16.473591	0.0907070944261157	0.0396916608595996	0.1436461122	0.1027305957	-0.0567148712	0.1055061211	-0.0224687374	-0.1750871928	-0.1502875608	-0.0031301448	-0.0922796475	0.0055889459	0.0598695561	0.0852892205	-0.121701545	-0.0068904551	0.0276709994	0.0433326033	-0.1068703839	0.2551177507	0.0949562453	-0.0613598178	0.0438274764	-0.0355823975	0.1353527499	-0.0089264902	-0.1040829495	-0.12393677	-0.0689519375	-0.1108140442	-0.0885041185	0.0121113697	-0.0488194333	0.0183835534	0.0847696624	-0.0145150475	-0.005580277	-0.0299801011	0.0296714136	0.1171754497	-0.021326081	0.001249796	0.0210108589	-0.0176073177	-0.1854712646	0.0049292939	-0.0632984718	-0.2134982941	-0.1867235771	0.0602952156	0.0630682944	0.022031695	0.0710947435	0.0465000161	-0.0411522872	0.0396399945	-0.011883855	0.0261584434	-0.0461033062	0.1972244433	0.0407310822	0.0699975038	0.1233615323	0.1070001202	-0.0894388933	-0.0415744355	0.061510882	0.0529238231	0.0485582209	0.0561771953	0.1135969083	-0.0100199933	-0.1309555786	-0.0953101395	0.104942647	-0.0679361634	0.0004169138	-0.0935354945	0.0280241835	-0.1122161711	-0.0556571553	-0.0132148061	0.0074491522	-0.0214678255	-0.0349231363	-0.0307055774	-0.047594722	-0.0018087876	-0.0344655635	0.0373843695	-0.0984745252	-0.041518605	-0.0092082563	0.0985492921	-0.0932544254	0.0010556614	0.1056362947	-0.0313600711	-0.09887984	0.0848895389	0.0	0.0356305813215414	0.0184710368169619	0.0012695383253109	0.0003411792010935	0.0202196398143144	-0.0200182248752156	0.0004007293271547	0.0004088338342206	0.0695554749521889	-0.0197842816636893	0.0048379640958245	0.0003914178009481	-0.0151854108998002	-0.0003097938189259	0.0002305967041957	9.597221024475472e-08	-0.000231053104627	-0.000309043609822	9.550795277186214e-08	5.338553715777541e-08	0.0015858370683629	-2.9833592656899844e-05	2.514879207393837e-06	8.900432508178283e-10	0.0
611.58799453716	1.4479949183777308	2.096689283647731	374039.8750619852	859.4899065081044	2.221354635879038	738722.8993893099	4.934416418341294	584.4532742775093	0.5061350676973007	0.2561727067529511	341585.6298137015	670.9777292856887	517.5048725442647	0.997662	17.251146	0.0914459289337231	0.0426149974491797	0.1227159287	0.0957499371	0.0681013642	0.0321015787	0.0151934765	-0.0526466852	-0.1920200318	-0.0690023641	-0.0781805994	-0.0588070828	-0.012175725	0.0421720658	-0.0983643932	0.0697833495	0.1517716193	-0.0252887488	0.0342778175	0.23466968	0.0452552454	0.112935801	-0.0730262992	-0.0713877522	0.0399014103	-0.0377247656	0.0797746386	-0.1293499864	-0.0621628875	0.156352764	0.0006437337	-0.081555113	0.0474087881	-0.2032639547	0.0600087695	0.0098780766	0.0135219029	0.0082398432	0.0361689098	-0.0509374857	-0.0599923074	-0.0108208598	-0.0636784927	-0.0469668702	-0.0313253496	0.0495848699	-0.0225232964	-0.1936183854	-0.1000443933	0.1149622281	-0.080479506	0.1772387072	-0.0143620244	0.0878824909	0.0390327664	-0.1065682205	0.0692136948	0.0246692871	-0.06798914	0.0960801939	-0.1139064039	0.0539050522	-0.0105035196	0.0093916265	0.0067976194	0.0091565175	0.0018649676	-0.0624191086	-0.169340028	-0.0466806859	-0.0041075871	0.0660593147	-0.1364974219	-0.110720731	0.1325881183	0.0774218949	-0.041621017	-0.036852819	0.0508261806	0.0118532884	0.0280289417	0.0217463029	-0.0468087383	-0.0287152958	-0.1361921818	-0.0185444255	-0.1402573903	-0.0471897427	-0.0113487756	0.015314041	-0.1195906663	-0.1568608591	0.0702112466	0.0706625648	0.1340734847	0.1359184246	-0.0056956484	-0.0337045224	-0.096246578	0.0897036946	0.0	0.017064066163158	-0.0185665151583834	0.0002911823540206	0.0003447154851264	0.0328166481023828	0.0125970082880683	0.0001586846178096	0.0010769323926756	0.0935334936280867	0.0239780186758978	0.0087485144302753	0.0005749453796217	-0.0156726289772709	-0.0004872180774707	0.0002456312990591	2.373814550142461e-07	-2.921723597792969e-05	0.000201835868649	4.073771787332476e-08	8.53646878190029e-10	0.0016228708584706	3.703379010769987e-05	2.633709823273102e-06	1.3715016097411686e-09	0.0
613.1801619277601	1.5921673906001388	2.534996999690455	375989.9109817541	864.4479674448386	4.958060936734228	747270.2884195127	24.58236825236989	587.0340382204217	2.5807639429124265	6.660342529036894	344608.96202937554	674.8904074272608	520.4041294521755	0.902257	15.601451	0.0509522150435359	0.0255955708219839	0.0995845692	0.0615170734	0.1200227108	-0.0014924865	0.0445123251	0.0383652635	-0.0582416067	-0.1295475984	-0.0391515572	-0.1205422486	0.1272779622	-0.0235221355	-0.0626514059	-0.0003031852	0.0825164188	-0.0130756738	-0.0746539093	0.1090338152	-0.009292794	0.0654349925	-0.0890407949	-0.1175659387	0.1279954655	-0.0747610795	0.1095939547	-0.0897685112	-0.0351691674	-0.165226961	0.0382643851	0.0063486741	-0.0716724377	-0.0949435321	0.0309050068	0.0756952927	-0.0322055557	-0.0247787825	0.1294610433	0.0035795059	-0.0968969407	0.0162449238	-0.0320207972	-0.1230916616	0.1230070977	-0.1472237457	-0.0166932231	-0.0425503567	-0.0353224425	0.1288924122	-0.1061506201	0.1299746643	0.0429016794	0.0585460248	-0.0340740351	0.0357859685	-0.0189790176	-0.1149105747	-0.0397470135	-0.0179673859	-0.1553875925	0.0338689793	0.0450085472	0.1169185404	0.0312542763	-0.186502037	-0.0502148758	0.0887997374	0.0116647026	-0.0122337761	-0.017503729	-0.012733441	0.0616275995	-0.0948640233	0.0926392948	0.0854002718	-0.0390318263	-0.0694019922	-0.0150333091	0.0288100205	0.0128162491	-0.0553727096	-0.1046963125	-6.61258e-05	-0.1051656981	-0.0380899957	-0.0618331763	-0.0389579564	-0.1121503516	-0.0301084627	-0.0201361839	-0.0777033348	0.0607186127	0.0583843819	-0.0273647592	0.0203084841	-0.032630962	-0.0360339907	-0.0934421931	0.0941590645	0.0	0.0236925638439799	0.0066284976808218	0.000561337581501	4.39369815046613e-05	0.0278837735023955	-0.0049328745999873	2.4333251819199864e-05	0.0007775048247328	0.0716613280019089	-0.0218721656261778	0.0051353459309971	0.0004783916291789	-0.0155757279421209	9.69010351500009e-05	0.0002426033009269	9.389810613141709e-09	8.981844385624882e-05	0.0001190356798341	1.4169493073585052e-08	8.067352856758121e-09	0.0017573076862174	0.0001344368277468	3.088130304038752e-06	1.8073260654622792e-08	0.0
614.4446493274644	1.2644873997043078	1.5989283840109618	377542.2270871507	864.1722646340233	-0.2757028108152326	746793.7029626964	0.0760120398914199	588.645451691191	1.611413470769321	2.5966533737768294	346503.4677967263	676.4597759900028	525.957893754419	0.993018	17.170847	0.0841498858972797	0.0503479142498218	0.0736351375	-0.094960802	0.0529813861	-0.0735592852	0.0018166632	0.0266962907	0.0881145543	-0.1170826449	0.0451265243	-0.1198409454	0.0840551939	0.0812610817	0.0305141522	-0.0091132206	-0.051239375	-0.0371575174	0.0469208209	0.043459628	-0.0794042324	0.1247580591	0.0272355733	-0.0314873335	-0.0538069737	0.0075524067	-0.0734827391	-0.0599515109	-0.1003923559	-0.0561115133	-0.025088355	0.0549513896	0.0500354568	-0.0259699688	0.0305399212	-0.0262490483	0.0317933557	0.0463281969	-0.0264021427	-0.0424759019	-0.0228621481	-0.0420504005	0.0223464781	-0.0267374425	-0.0217507269	-0.0826671382	0.0946166688	0.0838921433	-0.0463315646	0.0088274765	-0.0922746477	0.1074478524	-0.0305995423	0.0021828981	0.0790838524	0.1271571452	-0.0383698789	-0.0082686565	-0.1017199502	0.0223600911	0.0296161073	0.0249277698	-0.0327017589	0.0213958823	0.0409476875	0.0391883931	-0.0642447124	0.0006799464	0.0069437774	-0.0795073158	0.0527302906	-0.019757515	0.1326396015	-0.0616093897	0.0528180597	0.0021368235	0.0345768116	0.0130370569	0.0560423534	0.1642578247	-0.0108433944	-0.0258330195	-0.0729880175	0.0021586114	-0.0670539147	-0.0679106658	0.0223354535	-0.0027628566	-0.0489245321	0.1118377964	-0.0938597204	-0.0215610573	-0.024050102	0.016506932	0.0213851389	-0.0152084479	-0.0785085397	-0.0383474405	-0.0904716714	0.0982378286	0.0	0.017041075855019	-0.0066514879889609	0.0002903982662965	4.424229246729112e-05	0.0040292025138484	-0.0238545709885471	0.0005690405570476	1.623447289760227e-05	0.0723914328053609	0.0007301048034519	0.005240519543613	5.330530240236758e-07	-0.0147355367618411	0.0008401911802798	0.0002171360436595	7.059212194199639e-07	-3.025009083446051e-06	-9.284345293969488e-05	8.619906753765336e-09	9.150679954931116e-12	0.0016320678771105	-0.0001252398091069	2.663645555495974e-06	1.5685009785132763e-08	0.0
615.6705011739866	1.2258518465222323	1.5027127496219668	379050.1660158279	865.2484881552383	1.0762235212149562	748654.9462549256	1.1582570676163193	590.4818925243313	1.8364408331402728	3.37251493362494	348668.86539911595	676.9740252233531	526.981597415008	0.851458	14.723063	0.0871749330807244	0.0508037645537637	0.0655985629	-0.063129585	0.0797290114	-0.0531891636	0.0588195272	0.0128104615	0.0283596925	-0.0225288298	0.0254864817	-0.1377485716	0.1007370393	0.0504774596	0.1433063832	-0.1205722019	-0.0166828821	-0.0830696093	-0.0273008839	-0.0829183464	-0.0519483343	0.0148552496	-0.0009066189	-0.0734560303	-0.1069150067	-0.0034166281	0.1073100743	0.0376192157	0.060974314	0.113582054	0.0870096518	-0.0109070003	0.1063938951	0.0505624434	0.1361891106	0.1057549356	-0.031644025	0.1220492097	-0.0381722877	-0.0296379217	-0.1872791951	0.0348346836	0.0264563985	0.0535353225	-0.0878825192	0.0154190169	0.0469286929	0.052197757	0.0280205443	-0.0297900126	0.014252462	0.1261973418	0.0486022747	-0.0380536657	0.1107669659	0.0739105313	-0.009892588	-0.1635442552	-0.0288255622	-0.0438222506	-0.0220308208	-0.1101914958	-0.02580542	-0.0269495381	-0.0856959135	0.0332755222	-0.0182764247	-0.0134291327	-0.1292912779	-0.0448417996	-0.1030546298	0.067126304	-0.0159095815	-0.0690343232	0.0691212221	0.0393845769	0.0426746291	-0.0050806826	-0.0191651005	0.1654718218	0.094782723	0.0101139534	-0.0171120174	0.035734974	-0.1073050391	-0.0180580847	0.0753919521	0.0342549051	-0.0721991088	-0.0230538758	-0.064155239	0.0438699797	0.0554838074	0.1271468409	-0.1253819005	-0.0648858339	-0.045661731	-0.0406438432	-0.0873402943	0.1019236731	0.0	0.0174410672408811	0.0003999913858621	0.0003041908265009	1.599931087638846e-07	0.0304034134810677	0.0263742109672193	0.0006955990041433	0.0009243675513007	0.0863231049847712	0.0139316721794103	0.0074516784542118	0.0001940914897145	-0.0155291055354395	-0.0007935687735984	0.0002411531187308	6.297513984304691e-07	-2.902635097989936e-05	-2.6001341896453308e-05	6.76069780416258e-10	8.425290512083044e-10	0.0017418789325803	0.0001098110554698	3.034142215767085e-06	1.2058467903391492e-08	0.0
616.9273534361123	1.256852262125676	1.5796776088104294	380599.3594176858	863.7175414588619	-1.530946696376418	746007.9914237408	2.3437977871458684	590.5302525924424	0.0483600681110374	0.0023386961877041	348725.9792268938	676.235163259724	538.7624364668324	0.904802	15.645458	0.0483530779884845	0.0307757710110418	-0.004417897	-0.1076293362	0.0174158822	-0.075496838	0.035927768	-0.0412801836	0.0563922332	0.0898201093	-0.0257071641	-0.0703885251	0.0652210632	-0.046579692	0.1639387478	-0.0346032735	0.0372391231	-0.0277930261	0.0219677369	-0.0744393662	-0.0602297525	0.0718031486	0.0016471603	-0.1112822327	0.0859776171	-0.0858472128	-0.0332960945	-0.0846925849	-0.0089921732	0.0545506345	-0.1672484455	0.0092883688	0.0220598017	-0.0637394575	0.0179109659	-0.1075674606	-0.10002475	0.0739491166	0.046110377	0.059338891	-0.0295833957	-0.0103111631	-0.0617496134	0.0819664686	-0.1464727111	0.0041945334	0.0082896529	0.0485889515	0.0116234429	-0.1069546482	-0.0634839516	0.0615736137	0.127837143	0.021563597	-0.0197569695	-0.0381519714	0.0640092365	-0.1256330391	-0.0518583765	0.0605663281	0.0459409672	-0.0375517846	-0.0282497054	-0.0002161974	0.0952603194	0.1188570443	-0.0437008076	0.0610613327	-0.0358735562	-0.0427809556	0.0250416746	0.0734045209	-0.0273077855	-0.040916508	0.030489852	0.039140186	0.1165036091	0.0201829681	-0.0384235358	0.1325371743	0.0266612962	-0.0450686003	-0.0965517302	0.0602229353	-0.0924107097	-0.03992958	0.1109593026	0.0428060587	-0.0290065645	0.1321419955	0.0069466241	0.0706772806	-0.0983377822	-0.0685108327	-0.0891256323	0.0085239782	-0.0812178007	-0.0429221782	-0.0840536294	0.1052018558	0.0	0.0133368799462658	-0.0041041872946153	0.0001778723667011	1.6844353349281668e-05	0.0305304294875696	0.0001270160065019	1.613306590769079e-08	0.0009321071246954	0.0731900264214502	-0.013133078563321	0.0053567799675725	0.0001724777525503	-0.0149885271154735	0.0005405784199659	0.0002246559450912	2.922250281329364e-07	-5.793506961082606e-05	-2.8908718630926703e-05	8.357140128820886e-10	3.3564722908112613e-09	0.0017921677164643	5.028878388400014e-05	3.211865123936864e-06	2.528961784531672e-09	0.0
618.4798491480153	1.5524957119030205	2.4102429354772665	382517.3238021518	867.1625555115872	3.445014052725355	751970.8976813867	11.868121823475176	592.738627650374	2.208375057931676	4.876920396494731	351339.0807088488	678.9975176162371	545.9156628748849	0.8975309999999999	15.519734	0.099013478045801	0.0496206192369393	-0.0411243602	-0.1191550932	0.0460896766	-0.0237368188	-0.0381248813	0.0364149898	0.0608093898	0.0891549165	-0.0093620087	-0.0351155245	0.0353976929	0.0145724976	0.1795565867	-0.0273675029	0.0459623329	-0.0585401603	-0.0447773007	-0.1728202609	-0.0425675633	0.122167082	0.0044247249	-0.1016619509	-0.0019160356	0.0077246347	-0.0567685821	0.0758698028	-0.0802827001	0.1172999804	0.0410298967	-0.0073631467	-0.0710465206	0.0268513821	-0.1353195034	-0.0537708773	-0.0116523085	0.0205998189	0.1110575574	0.0086470442	-0.021545338	0.1825078806	0.0779861185	0.0163479856	0.0570639128	0.0742355596	-0.1333375669	0.0801039404	0.103637982	-0.0927005927	-0.0382837176	0.130853944	0.1045682725	-0.0477892057	0.0306139034	-0.0513547538	0.0295522755	-0.0617113308	0.0211651216	0.0026088298	0.0331472001	-0.0402542565	0.0023078576	0.0051402453	0.087439729	0.0566887131	0.0323860972	-0.061112601	-0.0248511335	0.0216379567	-0.0500754276	0.0378608389	0.134728833	-0.0389047994	0.0541338651	0.055355289	0.0566563974	0.0640971251	-0.0521541815	0.1225434596	0.1196003798	-0.0114049531	-0.0977622732	0.0264541085	-0.145373131	-0.0038006362	0.1533190424	-0.0740169864	-0.0260777918	-0.0306314911	-0.0615637392	0.1393102411	0.0812677858	0.0653487957	-0.0192537305	-0.0332941642	0.0283822969	-0.0451814325	-0.0806175202	0.1080592651	0.0	0.0035598192416586	-0.0097770607046072	1.2672313033282807e-05	9.559091602157422e-05	0.0339256043395863	0.0033951748520167	1.1527212275766628e-05	0.0011509466298061	0.0571518631998344	-0.0160381632216157	0.0032663354672125	0.0002572226795231	-0.0157585152173123	-0.0007699881018388	0.0002483308018542	5.92881676973319e-07	0.0004319801531869	0.0004899152227977	2.400169255289456e-07	1.866068527473776e-07	0.0016560094557496	-0.0001361582607147	2.742367317532086e-06	1.8539071960852276e-08	0.0
