global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
544.6745690637604	0.0315767015097208	0.000997088078234	296670.3861847931	624.3949951707272	-0.6269792255601487	0.3931029492840038	389869.1099942524	517.3314221806887	-0.524500902961222	267631.800375494	0.2751011972071372	505.3896623347833	422.338517333864	1.050225	17.353479	0.0279032017084826	0.0126788697407484	0.0223345614	0.1166381343	-0.0707096216	0.0635166242	0.0833568459	-0.0134781938	0.0723691777	-0.1031028986	0.0723695083	0.0992285641	-0.1190386802	0.0726125146	-0.0071951285	-0.0417678787	-0.0680259053	-0.0616168946	-0.011327616	-0.1047349662	0.0490789754	-0.0130574858	0.1261975331	0.0353924247	-0.1401909804	0.0018815173	0.0305326	0.0570398947	-0.0517037846	-0.0195108045	0.0094139302	-0.0211774737	-0.0654977049	-0.0871459912	0.0424895254	0.1439958644	-0.0987732424	0.0461962954	0.1402646863	0.0139234278	-0.0453243298	-0.0468412649	-0.0023604543	0.0874430214	0.0712765314	-0.0669360207	-0.1125543861	-0.0607631562	-0.0968050231	-0.0088763706	-0.018535449	-0.0616954934	0.0041160564	0.0537335614	-0.0532228591	-0.1121188226	-0.0841865406	0.149963936	0.0643899873	0.0473925084	-0.0939667971	0.0728590074	-0.016300885	-0.0493170842	0.0146903841	-0.0700358462	0.040759657	-0.121840001	0.0997821638	0.033841162	-0.0574328186	-0.0490135494	0.1566956551	0.0107950101	0.0730335226	-0.0815358929	0.065818101	0.1391571366	0.0007523033	0.0585737964	-0.0330318202	-0.1333660946	-0.0598562481	0.0563504106	-0.0089057141	0.0482030962	-0.0229846726	-0.0812719636	0.0824598759	0.0973436007	-0.0652948165	-0.1382561548	0.0404081737	-0.0898066569	-0.0843258676	0.0547500212	-0.2116826888	0.033061378	0.0974300991	0.0465975607	0.0048841247	-0.1154450938	-0.0146176544	0.0	0.0190532913174763	-0.0074671027474693	0.0003630279100286	5.575762344126359e-05	0.0853278471671217	-0.0066474571884213	4.418868707189533e-05	0.0072808415021756	0.0022123080781213	0.0063862901700204	4.078470213569919e-05	4.894307032520759e-06	-0.0013729940775232	9.399642335179984e-05	8.835327602930785e-09	1.8851127369137832e-06	-9.908914011846905e-05	5.400618620283094e-05	2.9166681481748473e-09	9.818657689417592e-09	0.0001299321409417	4.4422496799984745e-08	1.9733582219446547e-15	1.6882361249693793e-08
545.3382411617358	0.66367209797545	0.4404606536311353	297393.7972733756	625.7946797421104	1.3996845713832045	1.959116899368185	391618.9811935305	518.224573600192	0.8931514195032833	268556.7086831008	0.7977194581607299	505.2824235373397	421.70475186304697	1.060783	17.527925	0.0704576405295828	0.0393798682653027	0.0306588759	-0.0938143508	-0.0576311741	-0.0541561908	0.1214198998	-0.1363820036	-0.0533569016	0.0014870643	-0.0712932783	0.2295859034	-0.0732183258	-0.0163271743	0.0216448883	0.0009529291	-0.0729535183	0.019776606	0.0888128526	0.0827072707	-0.0125658781	0.1264959683	0.0768521336	0.0633092433	0.2365335823	-0.1152064802	0.0616351766	0.0129347826	-0.0166131846	0.1370549517	-0.0517753723	0.0014627122	-0.0602993279	0.0825562636	0.0777431004	0.1059877119	0.1546435457	0.0728256573	-0.1171919818	0.0902412494	-0.0493930418	-0.0906177446	-0.0282662191	-0.1230358534	0.0090730371	0.1127300664	-0.0888221634	0.0962404429	0.0902558984	-0.0610987304	0.0389856784	-0.2431617737	-0.0673546835	0.1110496536	-0.0127622351	0.1591556506	-0.1340079939	0.0398199951	0.0070417846	0.0127958043	0.1776158171	0.0308822546	0.0656924646	-0.0181290836	0.0653502512	0.0490357495	-0.175310518	0.0207295018	-0.0199745254	-0.0599974948	0.0987759154	0.0567672099	-0.0468704116	0.0647398544	-0.2129486058	0.0289572725	0.0870383955	-0.0450842214	0.1077000111	0.024603758	-0.0933685414	-0.1210362709	0.0088104478	0.0046399856	0.0813001564	-0.0394430715	-0.1378870061	-0.0626743672	0.0362053075	0.1012907195	-0.0178542572	0.0421208757	-0.0070817111	0.0390035093	-0.0921296795	0.0087153929	-0.0267425805	0.0123114512	-0.0230157404	-0.0711852548	0.0024426053	-0.1157538946	-0.0073234729	0.0	0.0274283901994891	0.0083750988820128	0.0007523165889354	7.014228128349206e-05	0.0555002542177476	-0.0298275929493741	0.0008896853011535	0.0030802782182346	-0.0042911944477381	-0.0065035025258594	4.22955451038596e-05	1.84143497882983e-05	-0.0009869849024358	0.0003860091750874	1.4900308325165517e-07	9.741391976362055e-07	-0.0002280642192271	-0.0001289750791086	1.6634571031077618e-08	5.2013288091666736e-08	0.000129887471691	-4.4669250699985296e-08	1.995341958098137e-15	1.6870755302280328e-08
546.1076771874729	0.7694360257370363	0.5920317977020052	298233.59508309705	625.8421018276996	0.0474220855892326	0.0022488542016325	391678.3364201127	517.7600533942215	-0.4645202059705298	268075.47289078706	0.2157790217549034	506.2981689732249	429.1537695344853	1.06726	17.634958	0.1058777969155295	0.0747857211475968	0.0383564528	0.0790877459	0.0388019258	-0.1333274735	0.0960855044	0.0104137358	0.1803794698	0.0808534168	-0.0202711269	0.0673857564	-0.1449162729	0.0297594495	-0.1495507666	0.0177140747	0.0435631815	0.0283712516	0.0218609545	0.022404662	-0.0756696565	-0.1557715961	0.0632814836	-0.1217749736	-0.0860937992	-0.128180027	0.0385908952	0.0261763353	0.039114423	0.1254717914	-0.1461682386	-0.0398673863	-0.0623276696	-0.0278762388	-0.0072022327	0.0384763941	0.0109115967	0.0154169491	0.0188060743	0.0299942877	0.0180027713	0.063960127	-0.0513750972	0.1125653804	-0.1652072126	-0.0169441711	0.109552869	-0.0141852517	-0.0090113056	0.1833905455	-0.0137040598	-0.0200615848	0.0936170283	-0.0041576824	-0.0420156689	0.0861811929	-0.0060315025	0.1460568155	0.1708325881	0.0128958067	-0.0636289991	-0.0200122032	0.1066979483	-0.0490874163	-0.0138326518	0.0645933134	0.0343100663	0.0049704165	0.0592258533	0.0003091965	-0.0023436407	0.0817303822	0.0152680027	0.0342111696	0.0808389593	0.1024635371	0.1043235022	-0.0784670921	-0.0662547125	0.0888408966	0.0914993163	-0.114134742	-0.0144380031	0.0679873357	0.0338201301	0.0430781082	0.0116622152	0.0116740986	0.1388399524	0.0293894256	-0.0754975197	-0.0453230465	-0.1452472116	0.0215811911	-0.0799173398	0.1544163387	0.0206040489	0.05721258	-0.0416507411	-0.0294701342	0.0	-0.1158568893	-0.0	0.0	0.0273931996258198	-3.519057366930048e-05	0.00075038738574	1.238376475174464e-09	0.1224126479830829	0.0669123937653353	0.0044772684394072	0.0149848563862301	-0.0040164106785809	0.0002747837691572	7.55061197922376e-08	1.6131554739018683e-05	-0.0015140015507842	-0.0005270166483484	2.777465476363812e-07	2.2922006957769625e-06	1.790158510095452e-05	0.000245965804328	6.04991768987468e-08	3.2046674912671687e-10	0.0001300135951619	1.2612347089998625e-07	1.5907129911859673e-14	1.6903534926922425e-08
544.9919996082336	-1.1156775792392182	1.244736460817082	297016.27963698097	623.9846147682234	-1.8574870594761703	3.4502581761214306	389356.7994674482	519.1636711248831	1.4036177306616082	269530.91741586576	1.970142733827643	508.0316703548276	424.393676825529	1.203358	19.88378	0.0472271923942737	0.026422763987372	-0.1611281758	0.0200425822	-0.0051051875	0.0417881754	0.0051089336	0.1561137899	-0.0787724504	-0.0257427821	-0.0423353743	0.0428644592	-0.1103994108	0.0774666474	0.1064741443	7.94371e-05	0.0302773126	-0.0451693439	0.0724562451	-0.1270737751	-0.1111258305	0.0760418051	0.0801894604	-0.0372674936	-0.037380045	-0.0842327507	-0.0936852079	0.0738539687	-0.0687594798	-0.0673776044	0.0356415182	-0.0099707266	-0.0647537734	-0.0672553616	-0.0903978859	-0.0201391589	0.0888788672	0.1595178178	0.0728007516	0.2738622535	0.0881616632	0.0805556482	0.1180373224	0.0248517911	0.0209814717	0.005731638	0.0517518525	-0.1649835885	0.0763389312	-0.075597791	-0.0488970309	-0.0500770983	0.1053362099	0.030454782	0.0691248236	-0.0433557288	-0.0979703029	-0.0178560639	-0.0673322987	0.0586275402	0.0881395862	0.0393683771	0.059505401	0.0802584606	-0.0945573124	0.0450848473	-0.0520947303	-0.0589383987	0.0964064489	0.1525458083	0.0052117104	-0.108630319	0.0019410774	0.042525566	0.1067407121	0.0954425001	0.0727604269	0.1506154164	-0.0006880216	-0.093975288	0.0966319334	-0.1524997965	-0.0026352268	-0.0775392832	-0.0881124659	0.0588480206	-0.0445966287	-0.0466411018	0.1403922636	-0.0658804528	0.1142862114	0.0832572525	-0.0652375737	0.0032402234	0.0927234316	-0.0855740763	0.0916527078	0.0577669873	0.0534396981	0.033952001	-0.0024426053	-0.1157538946	0.0073234729	0.0	0.0274048609700798	1.1661344260002066e-05	0.0007510264047894	1.359869499502831e-10	0.1027904273788919	-0.019622220604191	0.0003850315414395	0.0105658719607352	0.0095194190948291	0.01353582977341	0.0001832186876547	9.06193399029969e-05	-0.0015999904150459	-8.598886426169992e-05	7.394084777017052e-09	2.5599693282387512e-06	-0.0001771038800437	-0.0001950054651446	3.802713143628307e-08	3.136578432653328e-08	0.00012985831112	-1.552840419000005e-07	2.411313366880111e-14	1.6863180966938714e-08
543.7385990215805	-1.2534005866531288	1.5710130306224075	295651.66406595113	624.7625629804288	0.7779482122053878	0.605203420873559	390328.2601018743	518.2099288171079	-0.953742307775201	268541.530324632	0.9096243896403662	505.3054222355044	417.6808048790023	1.097531	18.135134	0.0457584451833321	0.0317627044221899	-0.0233550319	-0.0852051387	-0.1052032575	0.0812520242	0.0603700154	-0.044099246	-0.1519559617	0.008889508	0.0279051538	0.0618162447	-0.0169914412	0.0384433024	-0.0659919916	-0.0541013841	0.0269370708	0.0124435298	-0.0655806235	-0.002819198	-0.0413291084	0.1773548273	0.0212795911	-0.0349498541	0.125802755	0.0583022449	-0.0283727551	0.0052555345	0.0548874491	-0.0003467474	0.1078637646	-0.0506521898	0.0601366239	0.0608081511	-0.0093099508	-0.1402884128	0.0289845871	0.087022722	0.2101438038	-0.0253807297	0.0635784424	0.0276910917	-0.1152641951	-0.035604281	-0.0483621295	0.1258394122	0.0174596191	0.0298378851	0.0635952361	-0.1293614463	-0.0261804097	-0.0297655443	-0.0669546729	-0.0045610266	-0.098950316	0.0549085713	0.0329875416	0.0477701591	0.0418232124	-0.1353503272	0.1073243573	-0.0176247904	-0.0023642354	-0.0022007159	-0.1650837097	0.0440005254	0.0208679668	0.0229431915	-0.0543303987	0.1059641888	0.0950607554	-0.012399101	-0.0759267171	0.1146309385	-0.0489995019	-0.087145817	0.1046332902	-0.017195921	0.1179271996	0.0003426454	-0.0959439043	-0.1333179826	0.0659295212	0.0820536229	-0.1719344645	0.1425600766	-0.0581994377	0.1495385313	0.0851023084	-0.0729131612	0.0531970847	-0.0449439155	-0.0114670198	-0.0620201324	0.1998157762	-0.0426181124	0.1416136657	0.1928513345	-0.0500756413	-0.1229587818	-0.0048841247	-0.1154450938	0.0146176544	0.0	0.0274234815520628	1.8620581983000428e-05	0.0007520473404363	3.467260733856401e-10	0.0811542533485862	-0.0216361740303056	0.0004681240266696	0.0065860128365665	0.0122696155824826	0.0027501964876534	7.563580720701642e-06	0.0001505434665418	-0.0011759881563427	0.0004240022587031	1.797779153854152e-07	1.382948143858303e-06	-0.0001740763788953	3.027501148400024e-06	9.165763203563464e-12	3.030258568930004e-08	0.0001298976329362	3.9321816200008335e-08	1.546205229267238e-15	1.687339504242775e-08
544.1471915814557	0.4085925598751601	0.1669478799853362	296096.1661059854	622.9302353886833	-1.8323275917455248	3.357424403471955	388042.0781614004	516.5180946478323	-1.6918341692755805	266790.94209862704	2.8623028563283928	504.0648962749698	416.8074570529795	1.06009	17.516483	0.0987524325611258	0.0695552750775721	0.1122901466	-0.0108900793	-0.0889696773	-0.0571299159	-0.197307496	-0.0783449715	0.0820782758	0.0923636884	0.0445051902	-0.0404842244	0.0502516627	0.2005879511	-0.084504182	-0.0305229357	0.0829565749	-0.0777847583	0.1169948758	0.1116268163	0.0974551958	-0.0633965933	-0.0243960329	-0.0940526603	-0.1257778024	0.009664092	-0.0893148363	0.0925773708	0.0009046091	0.0913978102	0.1721056508	-0.0573300374	0.0945112341	0.0044235754	0.0310821574	0.098354533	0.0205592278	-0.0372457254	-0.0435540781	-0.0102839552	-0.0713951715	0.0428499659	0.0246271025	-0.0785200311	0.0693145584	0.0501200418	0.1742631572	0.1036958806	-0.0603854729	0.0942230315	-0.0419752015	0.1281082517	-0.0047074843	-0.0433534275	-0.0815769922	-0.1168210864	-0.1521147617	0.0227117116	0.0839479672	0.0507513603	0.040832146	-0.0589124345	0.0384749632	0.0248222508	-0.1541482479	0.0339676406	-0.0082917029	0.0324612441	0.0024582526	-0.0329047403	-0.1302241424	0.1410548672	-0.0492112075	0.0515918681	-0.0776585025	0.0328431385	0.12923356	-0.0812052308	-0.0921875038	0.0409351688	0.0047553803	-0.1119905997	0.1138336542	-0.0186698773	-0.2668384242	0.1443977888	0.0126591205	0.0186852218	0.0004335092	0.0416879215	0.0936998518	-0.1260316262	-0.0014391564	0.069582785	0.1530488593	-0.0829858683	0.0854250073	0.0985360396	0.0380825981	-0.0847836774	-0.0073234729	-0.1149310357	0.0218533699	0.0	0.0274512122496446	2.7730697581798e-05	0.000753569053975	7.689915883731373e-10	0.1308136464592593	0.0496593931106731	0.0024660553241203	0.017112210099968	0.0109646142745916	-0.0013050013078909	1.7030284135972189e-06	0.0001202227661905	-0.0020579853439927	-0.0008819971876499	7.779190390225089e-07	4.235303676088751e-06	-0.0002471334097351	-7.30570308398e-05	5.3373297551274884e-09	6.107492220729681e-08	0.0001297457025264	-1.5193040980000468e-07	2.3082849421997364e-14	1.6833947324069078e-08
544.8519527245978	0.7047611431421501	0.4966882688830302	296863.6503878074	622.2776841726917	-0.6525512159915934	0.4258230894921072	387229.5162193282	516.539464197239	0.0213695494066996	266813.01807317074	0.0004566576418453	504.5641406671788	425.2684726263644	1.091995	18.043667	0.0229498776516271	0.0120940016502716	0.0173617919	0.1142974472	0.0128968687	0.0144742647	-0.0125668535	0.0480348858	0.1407747627	-0.1164750309	0.0331863918	0.0042803608	-0.015823769	0.0189751733	0.0884293616	0.0477623947	-0.0503293978	0.0406725453	0.0647441483	-0.1104895065	0.0498255836	-0.1522053009	0.013657068	0.0782091931	-0.0826026537	-0.1125216736	0.0758267162	0.0240855444	-0.032257951	0.1166135832	-0.0167322541	0.1289140003	0.03012245	0.0278019424	-0.0419567856	-0.0678659353	-0.0817371309	-0.1402569453	-0.0255862713	-0.0374705445	-0.0041036756	-0.0703178113	0.0193432381	-0.1029809259	-0.0571448186	-0.0946076035	-0.0287969535	-0.0759799463	-0.1030231156	0.0562347792	0.062481528	-0.0545553307	0.0006518923	0.1703407191	-0.0161557953	0.0316125483	-0.0042155883	-0.1364379748	0.0527530016	0.0596355766	-0.0400104269	-0.0502158816	-0.0347540117	-0.0168368693	0.0476476568	-0.0115297417	0.0014786789	0.0685629191	-0.0488326457	0.0152465861	-0.0057500199	-0.0325511531	0.1276324524	-0.1577664939	0.0856434162	-0.0534318267	0.0923665969	0.1414649054	-0.0883159759	0.0708152711	0.0728018897	-0.0940407566	-0.0095721931	0.0535645709	-0.0585879434	-0.0115017926	-0.0041816062	-0.0564658959	-0.0027794545	0.0174154153	-0.0759382666	0.0359099998	0.2017790204	0.0799041577	0.0094407273	-0.0236587104	-0.003011392	0.0323929639	-0.0399075476	-0.0281738779	-0.0097595656	-0.1142126345	0.029001679	0.0	0.0303340965589171	0.0028828843092725	0.0009201574140457	8.311021940649591e-06	0.1367866434035249	0.0059729969442655	3.5676692496206085e-05	0.018710585813603	0.0097257017743075	-0.0012389125002841	1.5349041833602015e-06	9.458927500276803e-05	-0.0018789906269441	0.0001789947170485	3.2039108731308296e-08	3.530605776143782e-06	-0.0001691219016763	7.801150805879998e-05	6.085795389608214e-09	2.8602217626608084e-08	0.0001298411553751	9.545284870000437e-08	9.111246324945926e-15	1.6858725629140862e-08
544.7969425231606	-0.0550102014371987	0.0030261222621611	296803.708582584	622.4191675911172	0.1414834184255369	0.0200175576893755	387405.6201848193	517.4370463395319	0.8975821422928902	267741.0969245789	0.8056537021630943	505.51458676656085	421.63631749952566	0.960996	15.879089	0.1083843733165131	0.0773797328772703	-0.0610596878	0.0370261985	-0.0365141918	0.0152690476	-0.0528452634	0.0580622223	0.0762843257	-0.0813766975	-0.0310822352	0.061385563	0.0894074449	0.0359653119	0.0149467346	-0.0834256601	0.0058289522	-0.0142146917	0.0305887505	-0.0405200776	-0.0503805721	-0.0303779535	-0.0980464423	0.0584283069	0.0595845989	0.1357982051	0.0671629813	0.0028912568	-0.0100679149	-0.0767754063	-0.0572046923	0.1209105678	0.2962521776	0.0669149329	-0.0127913399	-0.1533215328	-0.0888892127	0.0705211218	-0.065347056	-0.0131619214	0.0978312806	0.0222948403	0.0391689102	0.1459898426	0.0622047603	-0.0675375363	0.0252766308	-0.06338625	-0.0267003268	0.0169954269	0.0956095523	-0.0200112251	-0.1627549956	-0.0192598646	-0.0911543186	-0.0556087728	-0.0283919303	-0.0503330281	0.1027528264	-0.0322047521	-0.0470507812	-0.0886457437	-0.0718658091	-0.1165329575	-0.118670087	-0.0655123665	0.1221841051	0.1334001578	0.0561652676	-0.0916178232	0.075555196	-0.0785750221	-0.0688948008	-0.0555534721	0.1459730998	-0.0022217102	0.0938497975	0.0373954894	0.1296779883	0.1028282508	0.0333582956	-0.0599050867	0.0449415845	0.0652089325	-0.0639536418	-0.0346899799	0.1008248612	-0.0410553047	-0.0210075513	0.0571729677	-0.1249732667	0.0187543535	-0.0650687561	-0.0703807991	-0.012083965	0.0009609978	0.124068949	-0.0967461453	-0.0295138292	-0.0506863227	-0.0121913197	-0.1132911674	0.0360339907	0.0	0.0274407586881295	-0.0028933378707876	0.0007529952373801	8.371404034533728e-06	0.0669716298220493	-0.0698150135814756	0.0048741361213816	0.0044851992010216	0.0048520368234576	-0.0048736649508498	2.3752610053142757e-05	2.354226133618852e-05	-0.0013389848231424	0.0005400058038017	2.916062681395201e-07	1.7928803566056844e-06	-0.0001601320709603	8.989830715999995e-06	8.081705630233696e-11	2.564228015003456e-08	0.0001968926591254	6.705150375030001e-05	4.4959041551764965e-09	3.876671921747096e-08
545.1625890217707	0.36564649861009	0.1336973619458185	297202.24846892006	622.821499830101	0.4023322389837176	0.1618712305256512	387906.6206506164	516.8376964280585	-0.5993499114733822	267121.20444906194	0.3592203163831511	505.5915895849709	424.54984022362464	0.981404	16.216307	0.0611430388662931	0.0405135683112659	-0.0894927333	-0.0296474384	0.0221864472	-0.1190319758	-0.1122733125	0.0541441486	0.1389468556	0.0388690494	-0.1527682652	0.0178724458	0.0667098514	0.0596820443	0.0182873835	-0.0074133044	0.0116694432	0.0269898091	0.0017721608	0.0325116949	-0.1522442951	-0.137937444	-0.1481732163	-0.0058546421	0.0257592226	0.011265999	-0.0003574398	0.0201497964	-0.1343362515	0.0234970501	-0.1660886386	-0.0220446639	0.17086333	-0.0409805877	0.0195256414	0.0102466892	0.0539862625	0.1182076848	0.1268859794	0.0225464988	-0.0403420972	0.0380134161	0.1897943335	-0.011345502	0.1982191133	0.0276879892	0.0736585452	-0.0133717117	0.102253781	0.1150706611	0.1217076953	0.0992151058	-0.0324630115	0.0473259737	0.021425344	-0.0998741643	-0.0655384968	0.0151752079	0.0725958978	-0.0214036324	0.0107052591	-0.054374117	0.0619758748	-0.1752004292	-0.1155640243	-0.0945313883	0.0291247069	-0.0257706787	0.0225997739	-0.03447295	0.031931758	0.0264793765	0.0504866673	-0.0655397646	0.221858604	0.1584681724	0.1025449652	-0.0909933948	0.0724271383	0.0139732983	0.1495244415	-0.0810685191	-0.0102175246	0.0568172015	-0.0283009315	-0.1125843089	0.0567821436	0.0382359645	-0.0556358307	0.0456531229	-0.1461702062	0.0294219798	-0.0635809342	-0.0796468529	0.1242829316	0.0265529973	-0.0925009806	-0.0267526728	0.1300850117	-0.0094285063	-0.0146176544	-0.1121682727	0.0429221782	0.0	0.0274710638268089	3.030513867939913e-05	0.0007546593477766	9.184014303776131e-10	0.1046008411469472	0.0376292113248979	0.0014159575449338	0.0109413359686488	-0.0066767293297189	-0.0115287661531765	0.0001329124490146	4.457871454232859e-05	-0.0012950024799577	4.398234318469998e-05	1.9344465120167247e-09	1.6770314230965933e-06	1.7861488645687373e-05	0.0001779935596059	3.1681707261210185e-08	3.190327766400189e-10	0.0002140118813255	1.711922220009999e-05	2.930677687363964e-10	4.580108534847989e-08
545.0582487497903	-0.1043402719803907	0.0108868923569419	297088.4945301883	624.7789697925947	1.9574699624937464	3.8316886540652697	390348.761095096	517.587845105083	0.7501486770245265	267897.17740052345	0.5627230376416473	505.06053005931824	426.5022780363847	0.900467	14.878941	0.0297940900089712	0.0218048739981497	-0.0897180959	-0.0577909935	0.0598976381	-0.0389529612	-0.1139858275	-0.0368225605	0.0298898446	-0.0633220914	-0.1527159394	-0.0037536709	0.0401100179	0.0316096381	-0.0907462401	-0.0295885052	0.1928778313	0.0503108572	0.0396938597	0.0161141211	-0.0904464122	0.0560232361	-0.1299547449	-0.0410972915	-0.0115043549	0.0274326025	0.1396985073	-0.0095487615	0.0229696424	0.0352423277	0.0005349869	0.0189869004	-0.0268111967	-0.0670757545	-0.0559820882	-0.0821321335	-0.14109822	-0.1426291451	0.1100912115	0.0355704152	-0.0167514754	0.0680760921	-0.0236334977	-0.1035124888	0.0224643016	-0.0975132404	-0.0187329134	0.026960181	0.0868709108	-0.0443645435	0.1639776891	0.1117725819	0.03701668	0.0463690476	-0.0456909893	0.0112842657	0.0532990939	0.0096582352	0.0479383202	-0.0786664504	-0.0045503971	0.082602323	-0.0084265548	0.0412519188	0.0085372121	-0.0550899672	0.0285484571	0.0802892555	-0.0182428553	0.0976989801	0.0745272607	-0.1075127081	0.1161529005	-0.0283535463	0.1366149013	-0.1980292627	0.0803629033	0.0016968263	0.0091479463	-0.1312723169	0.1404377431	-0.0535311227	-0.026678225	0.0953661629	-0.0466978142	-0.0985758029	0.0612999134	0.0135004839	-0.0932504709	0.084610451	-0.0848134775	-0.0368808084	0.0167965902	0.0098016305	0.1577994541	0.0675725771	-0.0701924195	-0.019584442	-0.0347327312	0.1140473398	-0.0170374908	-0.110845947	0.0496386907	0.0	0.027383152547145	-8.791127966389922e-05	0.0007498370434202	7.728393092144301e-09	0.1256573833224479	0.0210565421755007	0.0004433779683886	0.0157897779834446	-0.0039296587080741	0.0027470706216447	7.546397000303946e-06	1.5442217561942605e-05	-0.0013290017259504	-3.39992459927e-05	1.155948728072127e-09	1.7662455875791425e-06	1.7913610118824863e-05	5.212147313748972e-08	2.716647962022062e-15	3.2089742748926445e-10	0.0001300119301481	-8.39999511774e-05	7.055991797805583e-09	1.6903101980834436e-08
545.1957052804638	0.1374565306734894	0.0188942978247919	297238.3570562624	624.337133039508	-0.4418367530867044	0.1952197163782014	389796.8556919922	518.339947868796	0.7521027637129691	268676.30155662616	0.5656585671846863	505.3324864519321	427.1104302265235	0.977499	16.151785	0.0387277632363063	0.0241411979598875	-0.0789002803	-0.0516359525	0.081908122	0.1210311819	-0.0561235814	-0.0933035473	-0.0707850302	-0.1669185626	-0.1175939414	-0.0870256758	-0.0868181614	0.0273463249	0.0644676912	-0.086498051	0.0387686055	0.0400624922	-0.0309084623	-0.0928057965	-0.0454109292	0.1291038544	-0.0788902751	-0.2030865651	0.106280618	-0.0407241651	0.151225978	0.1395201677	0.1462814141	-0.1341016838	-0.0737860393	-0.0383502086	0.0626456675	0.0429678317	0.0114793513	0.0439056845	-0.0405356817	0.0630302183	-0.0851774928	0.0333380826	0.0236482304	-0.0492317934	0.0523772689	-0.0385401568	0.0758788227	-0.0557520594	-0.0219804576	0.0062328682	0.0093942218	-0.1647181353	0.2153921013	-0.0319758857	0.0946485213	-0.0532003777	-0.0013845067	0.0044864463	-0.0841652432	0.0103172957	-0.0155608799	0.0684510843	-0.053880758	-0.0333686324	0.0268343365	0.1207045788	-0.1095641855	-0.0828920331	0.0312511891	0.2222341164	0.103908736	0.0396174092	0.1018378077	0.0063152471	0.1504672494	-0.1295697936	-0.06770722	0.0061054046	0.0582643827	0.1337112368	0.0728406021	-0.0895800777	0.0036850122	-0.0639577211	0.0640755558	0.0232130632	-0.0741588702	-0.1118493156	0.0019181578	0.0806880793	-0.0375527926	-0.040175174	-0.1734187162	0.0769698748	0.0983634669	-0.0484467224	0.1007295269	-0.0847171523	-0.0556185634	-0.0191605743	-0.0768299371	0.0498991301	-0.0194497534	-0.1093265412	0.0561566646	0.0	0.0273985606568487	1.540810970369899e-05	0.000750681126067	2.37409844641223e-10	0.1046973710329552	-0.0209600122894927	0.0004393221151756	0.0109615395012122	-0.0038327100364554	9.694867161870024e-05	9.399044928630574e-09	1.4689666223545954e-05	-0.00153798717346	-0.0002089854475095	4.3674917270787773e-08	2.3654045457274803e-06	-0.0001260999348555	-0.0001440135449743	2.073990113607189e-08	1.590119357056134e-08	0.0001299030393222	-1.0889082590001825e-07	1.1857211965188082e-14	1.6874799625145036e-08
