global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
555.6998577882011	0.4841777176676487	308802.331945827	0.2344280622858533	807.9056261202185	-0.2910690121533434	652711.5007167022	0.0847211698359232	552.705052530402	0.4264409170870067	0.1818518557660073	305482.8750926344	632.2098400388141	474.4788998698202	1.088439	31.347937	0.4725240121952543	0.3327884532450393	0.0382472428	-0.1560570073	0.1136608311	0.0254930971	0.0769511986	0.1550323142	0.1228529768	0.035601222	0.0055299979	0.0543726686	-0.0150350731	-0.0604573396	-0.1094251974	-0.152036799	0.0360290792	0.0218732956	0.0663665212	0.0068324716	-0.032310946	-0.0816417375	-0.0684916309	-0.0576470327	-0.1345953505	-0.0884040772	0.0464146607	0.0069905148	-0.1446789158	-0.2212212261	0.0272323977	-0.0547414447	-0.025661936	-0.0073421741	-0.0010525768	0.082692822	-0.0871086928	0.0096019333	-0.1389787439	0.0766145797	0.039091579	0.0208996322	-0.121270244	0.0648392667	0.0757530161	-0.0144046531	-0.077375513	0.05509669	-0.0922285066	-0.1628193488	-0.0760766666	-0.0084050367	0.0423363329	-0.0414752381	-0.0610872553	0.0451871659	0.0387170795	0.0628583852	0.0095443701	-0.0613090876	-0.0913219986	0.0131630417	-0.0854618206	-0.0056503552	-0.0687505752	-0.0379530578	0.0530118137	-0.0240097482	-0.1557648481	-0.1220930723	0.1094093443	-0.1791322625	0.0443469749	0.0545244891	-0.0014607211	0.0259152814	0.0051457049	-0.0169369188	-0.0235024132	0.039784367	0.0795539409	-0.1794469402	-0.0100330218	-0.0005535955	-0.0046059679	0.1020488586	0.0274825493	0.1840512654	-0.0087741512	-0.0128063623	0.0821952104	0.0898470786	-0.133899826	0.0297600807	-0.0146176544	-0.1121682727	0.0429221782	0.0	0.1297495426664596	0.0034492029228516	0.0168349438221554	1.189700080300811e-05	0.4029941458205002	0.3001940393756968	0.1624042815655945	0.0901164612766973	-0.0299225188631027	0.067005025203656	0.0044896734025425	0.0008953571351127	-0.0034000159007408	-0.0016891397679375	2.8531931556282887e-06	1.1560108125290272e-05	-0.0007108520761283	0.000257752801337	5.053106741359145e-07	6.643650659707098e-08	0.0013822954394771	9.062232458640012e-05	1.910740681999189e-06	8.212405713442861e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.4597519448487	-0.2401058433524667	308535.53603063285	0.0576508160119993	811.455013703137	3.5493875829184844	658459.2392639582	12.598152213775922	553.2360147932368	0.5309622628348052	0.2819209245546567	306070.0880643025	633.6919920399304	476.7863907412553	1.241624	35.759792	0.4394834933373115	0.3033642237618075	0.0295592155	-0.0059745426	-0.2292610699	0.116468663	-0.1988565645	0.0770490145	0.070574046	-0.0624460675	0.03290397	0.0978728612	-0.001875903	-0.0672250004	-0.0852385441	0.1262628685	0.0691583508	0.0311646095	0.1037212697	0.0316582118	0.0651392656	0.0582374341	-0.1324526244	-0.0326655193	0.0806053768	-0.0821076052	0.0689834397	-0.0400608275	0.074243639	-0.1355454597	0.2465572632	-0.0210382255	-0.0093221348	-0.0448141263	-0.0619000145	0.0039156224	-0.0147284776	-0.0255061092	-0.0596757043	0.0343350731	0.0274616117	-0.0261571005	-0.0225888285	0.0128522937	-0.0955524124	0.0521237033	0.0165770431	0.0975625232	0.1931015819	-0.0710874675	0.0015490659	-0.0062164851	-0.0175005235	-0.0598486846	-0.1642807068	-0.0250272146	0.0677699025	-0.0276034964	0.0202557718	-0.0972569613	0.0386702782	-0.0998425644	-0.1405548912	0.1249987916	-0.0050526783	-0.0398412716	0.0183819778	0.0129689084	-0.0483731384	-0.0206492869	-0.043600784	0.055732232	0.2103963297	-0.0046890513	0.0003403871	0.0174565742	0.0314500368	0.0891166021	-0.0320048035	-0.0279142195	0.0849043982	0.0058031655	0.0958156176	0.1193404344	0.0923395567	-0.162594729	0.0002736998	0.1364213669	-0.0285432632	-0.0202806562	-0.0113050704	-0.1862547631	-0.0546457558	0.0514294185	-0.0170374908	-0.110845947	0.0496386907	0.0	0.1156956883531137	-0.0140538543133459	0.0133854923035008	0.0001975108210607	0.1307653843111467	-0.2722287615093535	0.0170995857340418	0.0741084985929164	-0.0950918405105198	-0.0651693216474171	0.0042470404839845	0.0090424581316781	-0.001815074338959	0.0015849415617817	2.5120397542633305e-06	3.294494855947451e-06	-0.0007080990214258	2.753054702500104e-06	5.014042241441755e-07	7.579310194957934e-12	0.0012093589386175	-0.0001729365008596	1.462549042414046e-06	2.9907033329562486e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.3138522021547	-5.145899742693928	302845.335925575	26.48028416185743	801.1321072648211	-10.32290643831584	641812.6532905728	106.56239733422262	547.8239860473437	-5.412028745893053	29.290055146372737	300111.11968880025	625.8036539105401	458.1164784720236	1.414025	40.725071	0.1908643523657093	0.1335804524929653	-0.1422256765	-0.006117836	0.105913491	-0.1654107686	0.0727292551	6.99201e-05	0.040152269	0.0126891192	0.0634646188	0.0823922187	-0.0957120809	-0.0007401595	0.1762822127	-0.1506811428	0.0079052156	-0.0526817333	0.1206030913	0.0419802946	-0.0046376675	0.0187050242	0.1062722696	0.0263468866	0.1370400322	0.0194949032	-0.0643495781	-0.1430948587	0.0967645624	0.1086951373	0.1563451038	0.0633831249	-0.0924484476	0.0291417215	0.0024734849	-0.1180795557	-0.010787544	-0.0812537714	0.0815176062	-0.0271072628	-0.0202272493	0.0187533981	-0.0009679099	-0.1809906124	-0.0105952982	-0.0331274868	0.0708151629	-0.1790952466	-0.0910814099	0.0334809198	-0.0629777549	0.0240645381	0.1024796689	-0.0636545536	-0.0726462767	0.0783038414	-0.0169163255	-0.097935828	0.0550209123	0.1039492577	0.1088971248	-0.0463722517	0.0445384876	0.1626269158	0.0302054731	0.127521435	0.0587620196	-0.0758545498	0.1040704101	-0.0295920402	-0.0740589862	-0.1634794966	-0.0856455733	-0.06633208	-0.0577473166	-0.0798316423	-0.0708002379	0.0631363786	0.0148513278	-0.0891794911	0.1037350224	0.0747111278	0.039836978	0.0984671016	-0.0953801271	-0.1880090734	0.1115694258	0.0552039446	-0.1815713773	0.0516638278	-0.0953260058	0.0489418673	0.0656544584	0.047485849	-0.0194497534	-0.1093265412	0.0561566646	0.0	0.1198943350474763	0.0041986466943626	0.0143746515764765	1.7628634064082066e-05	0.2645353843019791	0.1337699999908324	0.0699789695477957	0.0178944128975473	-0.1000184690826841	-0.0049266285721642	2.427166908806556e-05	0.0100036941576438	-0.0011748835440112	0.0006401907949478	4.098442539358961e-07	1.3803513419883176e-06	-0.0009937308041421	-0.0002856317827163	9.875009111009048e-07	8.15855152976917e-08	0.0012429179031204	3.355896450290001e-05	1.5448449138972118e-06	1.126204098506903e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.7088450752549	3.3949928731001364	306593.4851145726	11.525976608400718	810.496888118837	9.364780854015862	656905.2056503185	87.69912044374206	551.7416947121413	3.917708664797601	15.348441182230204	304418.8976838257	631.2068512915502	466.0479145247264	1.503736	43.308834	0.2317919908526996	0.1425706248251027	0.1603475229	0.0677820373	-0.0198530714	0.1629188194	0.0283369862	-0.0245599322	-0.0402632886	0.0141165362	0.0499742651	-0.0563140312	-0.0136427801	0.1243287095	-0.0865469622	0.0613946138	-0.1232437809	0.0415722584	0.0140739543	0.0399456057	0.0782872832	-0.0538952879	0.0129994272	0.0192986356	0.0924828114	0.122568713	-0.0689656834	-0.1312511604	0.1104689463	-0.1068368615	-0.0108283015	-0.0208076183	-0.0227016241	0.0087999421	-0.0386336447	-0.0452777938	-0.0226965332	-0.0114908417	0.0536807757	-0.0637538275	0.0902301778	-0.0011057587	0.0409506466	-0.0377658491	-0.0152852308	-0.0518916246	0.0326884674	0.1510948555	-0.0066562023	0.0376813819	-0.025747204	0.0834534285	0.0366055967	0.0314652185	0.0320483523	-0.0676417411	-0.0209135228	0.0256761014	0.093864419	-0.0682501724	0.1728207492	0.0017685714	0.1321463817	-0.1074576157	-0.0097204011	0.0163273833	0.100610696	0.0696181147	0.1055218891	0.0131827013	0.1296640769	0.0823967285	0.063062359	0.0548234787	0.0205626246	-0.1004008736	-0.0732228637	0.043045635	0.028723508	-0.0218301267	0.0409778034	-0.0052096202	-0.0633607017	-0.1519131787	0.0075280776	-0.0783673851	-0.0173166938	0.0239470785	-0.2240877878	0.1546446101	-0.1155333381	0.1034199782	-0.0129353877	-0.01932213	-0.0218533699	-0.1076127567	0.06245003	0.0	0.1299110864268868	0.0100167513794105	0.016876890376614	0.0001003353081969	0.3819270665234882	0.117391682221509	0.1458682841432369	0.0137808070547957	-0.069501918731234	0.03051655035145	0.0009312598453525	0.004830516707323	-0.0022181274070873	-0.001043243863076	1.088357757845944e-06	4.9200891940718285e-06	-0.0006537751895625	0.0003399556145796	4.274219984874829e-07	1.155698198841936e-07	0.0011487772427695	-9.414066035089998e-05	1.3196891535050946e-06	8.862463931303511e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.1747977798515	-0.5340472954034112	306002.3568987796	0.2852065137276984	804.2396862495236	-6.257201869313349	646801.4729387322	39.15257523333847	549.0413491385324	-2.7003455736089563	7.291866216909483	301446.4030638598	627.8123754482206	462.573424053333	1.368795	39.422417	0.3683338462952238	0.2608632380913807	-0.1229595822	0.0395375807	0.0290967597	-0.1139239203	-0.0260754539	-0.012321567	-0.1438183181	0.0144603588	-0.0215745048	-0.0133023704	0.0055409771	0.0569561002	0.1523884438	0.021547164	0.0157151776	0.1075010398	-0.0022606987	0.0404344452	-0.0164850567	-0.0698980588	0.0413916474	-0.049184757	0.0092846682	0.0516868803	0.0264369828	0.0381621293	0.0619305423	-0.0323581368	-0.1304647686	0.0514657963	0.0653761606	0.0455741944	0.0588536364	-0.05793636	0.0509184843	-0.1047622324	-0.027654619	-0.0284110485	0.0746026793	-0.1470915443	-0.0962313463	-0.114337214	-0.098832286	0.0359413375	0.031479946	-0.1434403728	-0.0027024323	0.0268616549	0.1124209761	0.0188249257	0.0744742535	0.0470666176	-0.003947092	-0.0207638032	-0.0065644269	-0.0017268569	0.028420127	-0.0088250736	-0.0044006186	0.0191398996	0.1200915992	-0.0394042799	0.0311895376	0.0521740537	0.1349601244	0.1122851838	0.0580830695	-0.0440503983	-0.1329876084	-0.0744888626	-0.0167026785	-0.0676271695	-0.0580518559	-0.0303273094	-0.0247786061	0.0830775433	0.1298073648	-0.1113769594	0.041763805	-0.0056958398	-0.0802405671	-0.1010667228	-0.041306951	-0.0393340035	0.0422376543	0.0136038513	-0.0838215238	0.1213579957	-0.0728864502	0.0704111355	0.0029862741	-0.1861076091	-0.0242472716	-0.1057076408	0.0684936154	0.0	0.1157098185198606	-0.0142012679070262	0.013388762101899	0.0002016760101671	0.1456728188136082	-0.23625424770988	0.0212205701411023	0.0558160695609613	-0.1207454352762766	-0.0512435165450426	0.002625897987902	0.0145794601400575	-0.000945092247361	0.0012730351597263	1.620618517899366e-06	8.931993560218656e-07	-0.0007070468305507	-5.3271640988199935e-05	4.999152205917902e-07	2.8378677335756634e-09	0.0011551667247205	6.389481951000033e-06	1.3344101619014874e-06	4.0825479602155184e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.238838433628	1.0640406537764877	307180.69002825714	1.132182512889095	806.3621488059439	2.12246255642026	650219.9150269392	4.504847303406025	551.5067583087168	2.465409170184444	6.078242376429547	304159.7044601894	629.457501242392	468.9354825491743	1.22555	35.296837	0.4461800611319158	0.317550191770231	0.1261482803	-0.0083919721	0.0201641718	0.0849266721	0.0750275497	-0.0498154752	-0.0226186588	0.0335441263	-0.1123432627	-0.0615426061	0.0107727436	0.0924775594	-0.0703732648	0.0332776386	-0.1231638467	0.0199442272	-0.0282553703	-0.1123522072	-0.0500514724	-0.1294417234	0.0015394273	-0.0872648265	0.0053799529	0.0484952468	-0.0333970041	0.0317133313	-0.0559209054	-0.0817105703	-0.0713944929	-0.1490615164	0.0009908853	0.0911305739	0.0783722438	-0.0740321509	0.1135791581	0.096686897	0.0375798544	-0.0456526944	-0.0774901095	-0.1563245732	-0.0457236684	-0.0429444063	-0.1436372781	-0.0107408453	-0.0747772831	0.0935837757	-0.0514476719	0.0744405941	0.0151482198	0.0011180674	0.0437592161	-0.0204430795	0.0903970318	-0.0128947171	-0.0556747951	0.1554736195	-0.0877260831	-0.0747983841	-0.0038671701	0.0109063149	0.1042735343	-0.1596148375	0.0864109093	0.0280331082	-0.0089664312	0.1180543062	0.1546332555	0.0076269736	0.1236528412	0.0279920506	0.0172688956	0.0089275834	-0.0273022613	-0.0577343714	-0.0855683779	0.014557323	0.1111596989	0.03554513	0.0278565263	-0.0095346727	-0.0508999583	-0.1047555587	-0.0958770225	0.1203315512	-0.042319979	0.1143589783	-0.1347333289	0.1618159831	-0.1715655079	-0.0534928858	-0.096180231	0.0751691338	-0.0266303944	-0.1036145805	0.0742632484	0.0	0.1188320802494189	0.0031222617295582	0.0141210632964043	9.748518307864324e-06	0.4359853728540486	0.2903125540404404	0.1900832453426837	0.0842813790334836	-0.0626020527338795	0.058143382542397	0.0033806529334715	0.0039190170064954	-0.0024521230621345	-0.0015070308147734	2.271141876676879e-06	6.012907511851877e-06	-0.0005501981107012	0.0001568487198495	3.0271796101916985e-07	2.4601520918426942e-08	0.0013833244464879	0.0002281577217674	1.913586524251055e-06	5.205594600209035e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.1706162545198	0.9317778208918526	308214.4131524233	0.8682099075059693	807.7180715421351	1.3559227361912465	652408.4830957458	1.838526466520356	552.517236920842	1.0104786121252118	1.0210670255624943	305275.2970946419	630.7458176830806	464.10661939116665	0.911216	26.243765	0.3902047301413472	0.2589209308814113	0.0269902136	0.0247317674	-0.0165895655	0.0360277046	-0.0105169096	0.0183211851	-0.1572875808	-0.0055329344	-0.0798369136	0.0155885373	-0.0998309977	-0.0506238831	-0.0469361042	0.0400045173	0.0078748266	0.0632226714	-0.0548018555	-0.0533062759	-0.0834583119	-0.0614820451	0.1112600913	0.0980227454	-0.0063585466	-0.0366110164	0.0948698478	-0.0286348317	0.0143629714	-0.1332523687	-0.0749471188	0.0772861907	-0.1129937183	0.0495747698	-0.0703117611	-0.2115807573	0.0860594855	-0.1468010167	0.0306045874	-0.1099957882	0.040897046	-0.0457010504	-0.0567317285	0.0490476803	0.1106384307	-0.0494888342	-0.1221655027	0.0329710655	0.0167946716	0.0060668201	0.1120452554	-0.0041460996	0.0416979398	-0.0369751968	0.1180032939	-0.020359253	0.0156130041	-0.1012323605	-0.1517207365	-0.0306904254	-0.0949631488	-0.0514670999	0.1071590598	-0.0930449952	-0.0518478326	-0.1188243406	0.0203657654	-0.1112585456	0.1761159611	0.0208269447	-0.035754168	0.0110374474	0.0413380546	-0.0442963623	0.0284535617	0.0063578419	-0.0391192955	0.0937395875	0.2573702402	-0.089164974	0.0144277528	-0.0010031518	0.0541868832	-0.0721724643	-0.1361687213	0.0677101146	-0.0590335453	-0.0517747826	-0.1262440195	0.0927924696	-0.0238184861	-0.1709441161	0.0396560469	-0.175154995	-0.029001679	-0.1013372972	0.0797358525	0.0	0.0986694852116585	-0.0201625950377603	0.0097356673119336	0.0004065302386567	0.19929453765738	-0.2366908351966686	0.0397183127400688	0.0560225514660965	-0.1272525678249678	-0.0646505150910883	0.004179689101543	0.016193216018048	-0.0014891012100621	0.0009630218520723	9.274110875689552e-07	2.2174224138084104e-06	-0.0007078420141179	-0.0001576439034167	5.010403169504853e-07	2.4851600284453845e-08	0.0011299745056604	-0.0002533499408275	1.2768423834424651e-06	6.418619251729779e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.7596579873184	0.5890417327985915	308868.7974461811	0.3469701629783673	807.2514138012398	-0.4666577408953571	651654.8450841005	0.2177694471375583	552.5384642354558	0.0212273146137249	0.00045059888571	305298.75445967604	631.1174413485405	466.998868618265	0.829152	23.880243	0.2143796060407837	0.1378592241209711	0.0453379785	-0.0539418829	0.0448138488	0.0625647848	0.0204890326	-0.0049864309	-0.123921382	0.1935040781	-0.1287055376	-0.0569180174	-0.0438817345	-0.0588444642	-0.0718094711	0.0299239757	-0.0122200103	0.0179333531	0.0471492346	-0.0092252134	-0.145265409	-0.011502924	0.2538665805	0.0216144724	-0.0927602595	-0.1301695381	0.0661857586	0.0392568968	0.1398542174	-0.1713807426	0.1027033537	0.1461169431	0.1021686852	0.0068737348	-0.0464916633	0.0639729272	-0.0982065044	-0.1704296154	0.0039030655	0.0265327511	-0.006585329	0.0455435868	0.2140892948	0.0723502918	-0.1088671947	0.0317768405	0.0155496352	0.0649902403	-0.0090898567	0.0049021217	0.0570976383	-0.0558525692	0.1170939044	0.0411829321	0.1543210093	0.0149381396	0.0366745727	-0.104250757	-0.1476486021	-0.0214854955	-0.1428538719	-0.2051496009	-0.0628784848	-0.2068606225	0.002642186	-0.0037906396	0.1068611373	-0.2317558697	-0.052734518	-0.0600777632	0.0383754402	-0.0312843341	0.0372833762	-0.0436723235	-0.0027869805	0.0466321846	-0.0530377911	0.0589048846	0.2311006864	-0.0250602385	0.0907615079	0.053830774	0.1836393074	-0.0454697336	-0.1510528319	0.1452898561	0.003308699	0.0952051263	-0.039609283	0.0233444317	-0.0343531576	0.005651619	-0.0712184299	-0.0698139725	-0.0313600711	-0.09887984	0.0848895389	0.0	0.1157259947677431	0.0170565095560846	0.0133925058649837	0.0002909245182368	0.3227778822510458	0.1234833445936658	0.1041855612704699	0.015248136392038	-0.0842724318955845	0.0429801359293832	0.0018472920845082	0.0071018427775959	-0.0019660529012263	-0.0004769516911642	2.274829157043905e-07	3.865364010420351e-06	-0.0007082501972701	-4.081831522000307e-07	5.016183419331356e-07	1.6661348573995345e-13	0.001269806950577	0.0001398324449165	1.6124096917336596e-06	1.9553112651353972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557.660308542628	1.9006505553095396	310985.019723859	3.612472533398461	812.7359391747451	5.484525373505335	660539.706826255	30.080018572623832	554.3872154321564	1.8487511967006185	3.417880987301969	307345.1846346201	633.9830296908733	474.9801389392757	0.8287799999999999	23.869539	0.0817942393673255	0.0424506975445769	0.0255291517	-0.0355798642	-0.0034430335	0.0797852873	-0.0029095886	0.1658575008	-0.1319822049	0.1033952689	0.019741682	-0.0493312199	-0.0037165568	-0.0108195698	-0.1267050856	-0.0247490981	0.1057134513	0.0687040567	-0.1024741147	-0.0586110408	0.02533077	-0.0357804134	0.1648372934	0.0708512277	0.074787331	-0.0936763854	-0.065376291	-0.0797100855	0.0349296018	-0.1837296705	0.1542018585	-0.003487608	0.0535579122	-0.0197897418	0.0687511592	0.0220315797	0.043980034	-0.0538558628	0.0133133475	-0.0600279827	-0.0504641728	0.0367951383	-0.0183711692	0.1344773246	0.0260126807	0.3036006304	0.0036727648	0.0697279149	-0.0227651667	-0.1532088046	0.0957974449	0.0099794251	0.0129315994	0.0536319826	0.1142263639	-0.1466568128	-0.0192123255	-0.1394503648	0.0064856175	0.0003462001	-0.0725306763	-0.2005176613	-0.1654731084	-0.0813359007	-0.0710655232	-0.0310108162	-0.0042642546	-0.0148666473	-0.0904546979	-0.0564895573	0.0361712982	-0.0546461184	0.051047837	-0.0260387926	0.1569339458	0.0379800737	0.0070142966	0.1459544716	0.2061144119	-0.0337226785	0.010528551	0.0667873462	0.2061789239	0.0245295006	0.0199245121	0.1061384624	-0.0683068538	0.0689842877	-0.0966552815	-0.035706195	0.1112880383	-0.0475693065	-0.0426088729	-0.2107318517	-0.0337045224	-0.096246578	0.0897036946	0.0	0.1155190604851696	-0.0002069342825734	0.0133446533353762	4.282179730420841e-08	0.2985726279598566	-0.0242052542911891	0.0891456141668549	0.0005858943353011	-0.1152632930823074	-0.0309908611867228	0.0009604334770947	0.0132856267321778	-0.0019777597623945	-1.17068611681999e-05	1.3705059841150675e-10	3.911533677746748e-06	-0.0005089425867712	0.0001993076104989	2.590225566293604e-07	3.972352360278125e-08	0.0009529976301073	-0.0003168093204696	9.082044829901304e-07	1.0036814553647305e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.1649345961255	-3.495373946502468	307098.77473592805	12.21763902588824	805.8622406936273	-6.873698481117799	649413.9509757537	47.24773080932114	552.1709396950123	-2.2162757371440875	4.911878143053569	304892.74664367293	630.2458791009824	467.6310391841646	1.108713	31.931852	0.2404010773045884	0.1454626856678461	-0.0846997756	0.0583362983	-0.0448161623	-0.0177355874	-0.0661515679	-0.0546631398	-0.0391113507	0.1385386943	-0.0060252588	-0.0453093671	0.0533170708	0.0472552927	0.0211696101	0.055153203	0.0389607212	-0.0973112302	0.0078134048	0.0439576952	0.0924306847	0.1223043361	0.1497783297	-0.0244801494	-0.0447192359	-0.0988229477	0.0016926008	-0.0225760558	0.025810343	0.0953160987	0.0538663566	-0.0169606391	0.0725959453	-0.0982556855	0.0328044061	0.0715649563	-0.0337475647	-0.1659247097	-0.0902015803	0.0601190823	0.0322862842	-0.1070657195	-0.0763731482	-0.1415376725	-0.0039278897	0.016778514	-0.0564797948	-0.0487362767	0.0725856898	0.0416324018	-0.0183450198	-0.0691972312	0.0323612924	0.115495196	0.0896067785	-0.0822379188	0.0010845879	-0.1087480709	0.0317893368	0.1407786845	-0.1781528465	-0.1278895483	-0.085346513	0.0666854281	0.2198486206	-0.002689925	-0.0301838862	-0.0819816067	-0.066469916	0.1615876053	-0.0861385561	0.0543611968	-0.04643223	-0.0008295146	-0.0789007473	0.0173888455	-0.0211557905	0.0881916511	0.1984797469	0.0280200322	-0.0812980995	0.108139273	0.1271680816	0.0773228277	0.0223199453	-0.1522229296	0.0862606337	0.0715465311	0.0246137721	0.0576118675	-0.0065523863	0.0061335659	0.1273580448	-0.0335913724	-0.0360339907	-0.0934421931	0.0941590645	0.0	0.1091406741299465	-0.0063783863552231	0.0119116867495391	4.068381249649624e-05	0.2509259162967083	-0.0476467116631483	0.0629638154693426	0.0022702091323111	-0.1700300119803444	-0.054766718898037	0.0029993934988566	0.028910204974036	0.0002244188270392	0.0022021785894336	4.849590539760199e-06	5.0363809929650366e-08	-0.0007058670940545	-0.0001969245072833	4.982483544689443e-07	3.877926156877048e-08	0.0011860797411539	0.0002330821110466	1.4067851523757025e-06	5.4327270489939574e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.6241487511265	-3.540785844998936	303186.95318790275	12.537164400144832	802.3011538063607	-3.5610868872665837	643687.1413990177	12.681339818662003	548.9367869393975	-3.2341527556147867	10.459744046650718	301331.5960553495	626.9935774213095	459.2617757112624	0.919188	26.473375	0.1343734590926579	0.1004486418792667	-0.0196722399	0.1052299733	0.0829970937	-0.0740542095	0.0576731042	-0.0749011349	0.0879266402	0.0412038565	0.0780741363	-0.1205850552	-0.10908421	0.1330079611	0.0843126069	-0.0661220521	-0.0701010072	-0.1948000141	0.0573027451	-0.0904710536	0.0411742957	-0.0174316962	0.1059132513	0.0496721326	0.067052011	-0.0321707611	-0.0864657374	-0.043638056	0.0551848099	0.1995907667	-0.0737927554	-0.1404351079	-0.0529397845	-0.0138378846	0.0883727701	0.0461181884	-0.1195332393	0.0167355929	0.0210871532	-0.0993566684	0.1501616671	0.0090198528	0.0179134879	-0.0158331286	0.0273991886	0.0257606755	-0.0117327317	-0.0763788504	-0.0457574144	0.0632543135	-0.1584977521	0.0716266866	-0.0138867594	-0.0414907534	0.1346325719	0.0017339126	-0.1416013133	-0.0199683415	0.0404689564	0.1410694154	-0.0028640818	0.0423790686	-0.0182387164	-0.0333076112	0.1488356558	0.0285584832	-0.0821316515	-0.0582336015	0.057334514	0.0421287402	-0.028159008	0.0406995422	-0.1389601273	0.0699886221	-0.0078504556	-0.1834956749	-0.0318802339	0.047414655	0.0740835741	0.0113154872	-0.1785830769	0.0905041121	0.0954454232	0.1975051968	-0.0182161727	-0.140999473	0.013050666	0.0099464833	0.0150854473	-0.0796609351	0.0113591028	0.2828774932	0.0093665413	0.1293415848	-0.0383474405	-0.0904716714	0.0982378286	0.0	0.1157415797317895	0.0066009056018429	0.0133961132788101	4.357195476444225e-05	0.348099010980917	0.0971730946842087	0.1211729214458925	0.0094426103305061	-0.1953271338782656	-0.0252971218979212	0.0006399443763182	0.0381526892290979	0.0002244557394401	3.691240090000184e-08	1.3625253402024565e-15	5.038037896760207e-08	-0.0007058578610583	9.232996199949432e-09	4.982353200177983e-07	8.524821882828066e-17	0.0012920803339305	0.0001060005927765	1.6694715893299522e-06	1.1236125668990566e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
