global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
556.1462466235347	0.3526735298385119	0.1243786186487558	309298.64763344545	715.4566112798956	-1.267571555821064	1.606737649126633	511878.1626241116	533.7245583260413	-0.6601272280853436	0.4357679572596393	284861.9041603279	588.5725807371593	532.0182414295411	0.982133	18.557487	0.2773589867805344	0.1715996512526744	-0.0533957605	-0.0972453012	0.0943233931	-0.1850023659	0.0061530505	-0.0543086879	0.0231920456	-0.0596569293	0.1026846277	0.0185507578	0.0040894581	-0.1141136508	0.0657455597	-0.1014699199	0.0325302835	0.159894963	0.0055112423	0.0418726737	-0.1967974806	-0.0163113168	-0.0060661127	-0.0273495793	-0.086805197	0.0026447842	0.0441528557	-0.0255631475	-0.0598325335	-0.0887529949	-0.1921565893	0.1462527035	-0.0450164559	0.0209542445	-0.0327009671	-0.0541235169	-0.0309491739	-0.0382671299	-0.0006265873	0.0648507244	0.0523384075	0.0200758643	-0.0303186887	-0.0293812588	0.1037609395	-0.0197536925	0.0768266919	0.0758524153	0.0051215528	-0.1816623143	-0.0933427694	-0.0227918128	-0.0577844975	-0.0393474828	-0.0942092113	-0.0300948774	0.044918677	-0.056348959	0.0092863601	-0.0661747851	0.0079298971	0.0363116902	-0.0657675003	0.0439358955	0.1517124146	0.0902354691	0.0063099652	-0.1682554227	0.0202512264	-0.0919845129	-0.0711103878	-0.101349306	0.022952659	0.0926592998	0.0580094156	0.0217636498	-0.0259174361	-0.0080215835	-0.0933247456	0.0247320337	0.0550279133	0.130851128	-0.0702221771	0.0076566705	-0.0159956131	0.0277013606	-0.0383720005	-0.013323112	0.2109234847	-0.0175923715	0.036985309	-0.0630163546	0.080649083	0.1315804552	-0.1032349103	0.0101498669	0.0098987111	0.0017712201	-0.035582705	0.2408744232	0.1137338627	0.1249215253	-0.044849064	0.047572174	0.0742850992	-0.0008318728	-0.1190805254	-0.0404760777	0.0972859707	0.0531465063	0.0301288278	0.0146176544	-0.1121682727	-0.0429221782	0.0	0.1138179277384097	-0.0139352555238757	0.0001941913465157	0.0129545206746658	0.1404473103191605	0.1427338226698679	0.0203729441339532	0.0197254469758865	0.1058720750522752	0.0416784466769257	0.0017370929174013	0.0112088962758745	-0.0065001226988522	-0.0013021419938232	4.2251595100133606e-05	1.6955737720781177e-06	-0.0010710842799415	0.0002530501879546	1.1472215347378017e-06	6.403439762390893e-08	0.0007910277327859	-2.50370564193e-05	6.257248740364013e-07	6.268541941432113e-10
555.4043241720434	-0.7419224514912912	0.5504489240268473	308473.96330900426	718.4539579968362	2.997346716940569	8.98408734155441	516176.0897613196	535.3327441829266	1.6081858568852567	2.586261750285767	286581.1469944227	589.1257009855557	525.3526675934608	1.047148	19.785938	0.2472523703424987	0.1473603218878318	0.0026077765	-0.0796254106	0.0693293648	-0.1273792179	0.0113374388	0.0172541059	0.1556504119	-0.0650061075	-0.1126783648	-0.1300889014	0.0559792957	-0.0461514622	-0.1102939147	-0.04052749	-0.042772794	0.1438538146	0.029106553	0.1316508844	-0.0229599739	-0.0650802094	-0.068373922	0.0307865854	0.0531559255	-0.1939145373	-0.0124914132	-0.0524878122	0.0371495835	-0.1688878464	-0.1579582525	0.0312853509	-0.0024429702	-0.0147892489	-0.10119738	0.0131376103	0.0707130495	0.0029684092	0.0226179232	-0.1727208413	-0.0681883525	0.0507661464	-0.0869327235	-0.0277290892	0.0437936419	-0.0141624591	0.0518513128	-0.0132819394	-0.0297203	0.1096208211	0.0088249803	0.0393811361	-0.0733588431	0.0264802376	0.0682783564	-0.086044063	-0.1085457746	0.0061286392	-0.0167728532	0.0243126203	-0.0312267057	-0.030947204	0.1784245626	0.2224850621	0.1043491126	0.0201275952	-0.0799373599	-0.1370486415	0.0642314051	-0.0418654931	-0.0507279817	-0.1216921313	-0.0455277299	-0.0117336136	-0.037058671	0.0596091507	-0.0650100737	0.1096670499	0.0327697725	0.0667064941	-0.1456309113	0.1859737847	-0.0367839364	-0.0877128233	-0.0958711946	-0.1513931409	0.0577838464	0.0578586578	0.1097448029	0.0320621833	-0.0219070526	0.101726178	-0.0609700084	-0.0783131906	-0.0419848498	-0.1838175378	0.0598900953	-0.0453745643	-0.0067196015	0.1785493184	0.0105510582	0.1201048924	0.1193707711	0.0543528484	0.1045723718	0.0653200962	-0.1259093661	-0.0614790826	-0.0055583853	0.046284061	-0.0689232867	0.0121913197	-0.1132911674	-0.0360339907	0.0	0.1208287814038016	0.0070108536653919	4.915206911753912e-05	0.0145995944155276	0.0288309941106064	-0.1116163162085541	0.0124582020439679	0.0008312262214058	0.0656348624019074	-0.0402372126503677	0.0016190332818709	0.0043079351625173	-0.0051050750191204	0.0013950476797317	2.606179095084716e-05	1.946158028725077e-06	-0.0009030461236245	0.000168038156317	8.154923013932357e-07	2.8236821978416545e-08	0.0009957016531008	0.0002046739203149	9.91421781987666e-07	4.1891413657070076e-08
553.2735003030012	-2.1308238690421604	4.540410360879802	306111.5661375351	716.5090510396932	-1.9449069571429616	3.7826630719430954	513385.22022180166	533.239855126107	-2.0928890568195584	4.380184604155061	284344.7430949116	588.2507242600997	518.2263542311127	1.261592	23.837887	0.0986450143389616	0.0590743361012112	0.0525289164	0.0010322707	0.0248972643	-0.1937007669	0.0311238134	-0.0111333667	0.0753659447	0.0329385039	0.1686341605	-0.0199099762	-0.0954977915	-0.0550445661	-0.0542051906	-0.0128871903	0.18685215	0.1495978921	0.0007791439	-0.0365841467	-0.0690474261	-0.0597561502	-0.0004967428	0.0514996386	-0.0823643437	0.0799988591	0.1494302383	-0.099721657	-0.0943736189	0.099414412	-0.1406722842	0.0609127905	0.0044230656	0.0243208994	-0.0683853902	-0.1565722099	0.0514898556	-0.2283602497	0.0230990529	-0.1949433332	0.0142152397	0.0075640065	-0.0658205494	0.0063483899	0.0067879847	-0.0719348233	0.0942832256	-0.0139884002	0.0365767699	-0.0130625294	-0.0980784988	-0.0522125424	0.0052166364	-0.1285794833	-0.0237713972	0.1013475848	0.038021543	-0.011461449	0.0695802527	0.0304064017	-0.0395284248	0.0381716672	-0.1832200363	0.0521686368	0.1591536682	-0.118786443	0.0031713035	-0.1405828082	-0.1118946816	-0.1311608753	0.0432498156	0.0368746167	0.0459859461	0.0435414757	0.1990279758	-0.0452363073	-0.0325794393	0.0314978424	-0.0617975528	0.1305571629	0.0771335415	0.0723832425	-0.2217898153	-0.0141051965	-0.0673602696	0.0325857177	0.0465686533	0.0511997392	0.1193273197	-0.0077102196	-0.0664161393	-0.2177775334	0.0107401877	-0.0398265283	-0.0569305474	0.0242716024	0.0573191007	0.1006736516	0.0169965827	0.0702212797	0.0566998367	0.037912431	0.0368935314	-0.0620982989	0.0546947074	0.1510079432	0.0016826406	-0.0917332777	0.107948355	-0.0870130575	0.064497693	0.0097595656	-0.1142126345	-0.029001679	0.0	0.1293754047952262	0.0085466233914245	7.304477139484596e-05	0.0167379953659286	0.0824930832670958	0.0536620891564894	0.002879619812639	0.006805108786912	0.0745251405639351	0.0088902781620276	7.903704579822659e-05	0.0055539965760742	-0.0053690444104328	-0.0002639693913123	2.882663788119969e-05	6.967983954983861e-08	-0.0010838923447233	-0.0001808462210988	1.174822614949773e-06	3.270535568571605e-08	0.0008895967929316	-0.0001061048601692	7.91382453994188e-07	1.12582413515255e-08
552.2901784335918	-0.9833218694094512	0.9669218988588978	305024.4411942087	718.8191100076368	2.3100589679436325	5.3363724353768	516700.9129121711	533.3872405552628	0.1473854291557472	0.0217224647274237	284501.9483871577	588.8123708704015	504.9064647578344	1.261295	23.832272	0.0602256063838458	0.032093724832504	0.1498453669	0.0414944546	0.022061733	-0.0795792649	0.1032356889	0.0778426724	0.063898745	0.0982005203	-0.0041686873	-0.1620904962	0.0655295073	-0.0712528109	0.0592746835	-0.160245944	-0.0349235196	-0.0139839842	0.0012458525	0.0059552144	-0.0708850386	0.1079822073	0.0905896414	0.1371646387	-0.0036511263	-0.0261560778	0.0119014313	0.1412167415	-0.1047053626	0.0275914836	-0.0527901753	0.0090525325	-0.0253179717	0.0274486368	0.0001321038	-0.0174219117	-0.0121976993	-0.0094084761	-0.0654431393	-0.0351847399	0.0171820842	-0.0484973003	-0.0532477858	-0.0595524207	-0.0447090857	-0.0145889294	-0.0449595812	-0.0083085394	-0.0124525767	0.0511357765	-0.0023599546	0.043360283	0.0461276623	-0.0352212192	-0.1008513704	-0.0343084034	-0.0252425625	0.0718133826	0.0586990969	0.1791713773	0.0270566466	0.0145363548	0.1144222103	-0.0602216879	0.0332760578	0.0686335517	-0.0646314995	-0.1479850875	-0.0017382178	0.0141080156	-0.0008483957	-0.0113183636	-0.0256462054	-0.0312514111	-0.10516482	0.0153263976	-0.0193146716	0.0544249897	-0.0552102036	-0.023035526	0.0511728411	0.0280115055	-0.0129574365	-0.1039313075	0.0107698346	-0.0531750275	0.0009624815	0.0593033194	0.0739435495	-0.0526895917	0.0990380315	0.1373173145	-0.1420447374	-0.0851768548	0.006109319	0.0335317981	0.0219092894	0.1529684474	0.024806813	-0.0525610002	-0.0803325919	0.0226859315	-0.0163564495	0.0693786319	-0.0365657078	0.0569892259	-0.2008441819	0.0243752693	0.0495279898	0.0152051096	-0.0813563178	0.0073234729	-0.1149310357	-0.0218533699	0.0	0.121081113881118	-0.0082942909141081	6.879526176785764e-05	0.0146606361386922	0.0818015406801464	-0.0006915425869493	4.782311495646618e-07	0.0066914920576456	0.0786638862403634	0.0041387456764283	1.7129215774153958e-05	0.0061880069984368	-0.0050604689459237	0.000308575464509	2.560834595265812e-05	9.521881729700669e-08	-0.001546833249681	-0.0004629409049576	2.3926931023186827e-06	2.143142814830542e-07	0.0007190926182712	-0.0001705041746604	5.170941936521298e-07	2.9071673576624193e-08
552.4891796867034	0.1990012531116463	0.0396014987400055	305244.2936708865	720.5932228233899	1.7741128157530284	3.147476283019139	519254.5927789996	533.315084430959	-0.072156124303774	0.0052065062745416	284424.979281601	588.4897144122001	504.7279248294208	1.065939	20.140993	0.0641843719021603	0.0321442564767858	0.1746253828	-0.0198912954	0.0526499444	-0.136002937	-0.0194204636	0.0821763789	-0.0393501343	0.1188767574	0.0022965252	-0.0478748936	-0.0890667638	-0.0027351111	-0.1811533969	-0.0692259442	0.1103613915	-0.0854998449	-0.013019703	0.0329507662	-0.0366560789	0.0104938334	0.0680496091	0.0895538875	-0.149024407	0.0389076865	0.1322130954	-0.0119278449	0.033343599	-0.045802439	0.0808958301	-0.1018762644	0.0933202354	-0.0873710464	-0.0637262183	0.1050452259	-0.1510979161	0.0031980567	0.0884116143	-0.01618475	0.0079548103	-0.0962622009	-0.0038797925	-0.0108162274	-0.0488986013	-0.0053851581	-0.0819902199	0.1782590247	0.0448368807	-0.0064853568	-0.0235771025	0.0007383901	-0.1398233406	-0.0854849436	-0.0802680659	-0.1749460424	-0.0688979907	0.0307120551	0.0199074257	0.1251783318	0.0066060798	0.1387192582	-0.0715177759	-0.062827746	0.0701570749	-0.0473694728	-0.2281989619	0.0069215304	-0.0287033061	0.0184694766	0.0538469818	0.0052650715	-0.0345625725	0.0355172282	-0.0235881049	0.0170259094	0.0602998944	0.0221846601	0.0170218551	-0.0949711199	-0.0208211284	0.0273539754	0.0627241937	0.0073319536	0.1002136952	-0.0316077042	0.0522231568	0.0936154264	0.0575256433	-0.0165434729	0.00909777	-0.1360119508	-0.0659856179	-0.1466022418	-0.0331668796	0.0562709431	-0.0046251262	0.1953047322	0.0359358742	-0.0277086688	-0.0039642992	-0.0678609062	-0.0988448241	-0.0398316555	-0.0302387221	0.0423492602	-0.0586617035	0.0276285112	0.0923296397	-0.0050042708	-0.0173121212	0.0048841247	-0.1154450938	-0.0146176544	0.0	0.1310219344701551	0.009940820589037	9.881991398342364e-05	0.0171667473123016	0.058186449005035	-0.0236150916751114	0.0005576725548239	0.0033856628478155	0.0597996067918416	-0.0188642794485218	0.0003558610391119	0.0035759929724588	-0.0052799636440639	-0.0002194946981401	2.787801608263653e-05	4.8177922511657496e-08	-0.0015619121549166	-1.5078905235600204e-05	2.439569579676217e-06	2.2737338310421122e-10	0.0007183826178572	-7.100004140000093e-07	5.160735856393639e-07	5.041005878801846e-13
554.4008398049108	1.911660118207351	3.654444407544543	307360.2911763904	718.9363654030117	-1.6568574203781736	2.745176511462216	516869.4974988927	534.4606936464215	1.145609215462514	1.3124204745526369	285648.23305301403	588.9964226139334	511.992681180688	1.065486	20.132437	0.0458570381961148	0.0278037798364768	0.1255830342	-0.0613591229	-0.044822734	-0.0564818025	-0.1124256212	0.0577594524	-0.1737364142	0.0339625215	-0.1012662086	-0.1337890601	-0.0427519683	0.0001430795	0.1258506731	-0.0573057587	0.0601727756	-0.0758196262	-0.0616146695	-0.0433071585	-0.1687535979	-0.0300020209	-0.0144255345	0.1355458277	-0.0821665227	0.0221259459	-0.1072424386	0.1443078755	0.1130355959	0.0717491593	-0.0357310473	-0.0680885116	0.0176854358	0.003543732	-0.1803013452	0.03073211	-0.1184520581	0.0073836189	0.0059672161	-0.0530961105	-0.0881020681	0.0758848761	-0.0520769944	0.1821329851	-0.0647644683	-0.0185682122	-0.0353511714	0.066162151	-0.1156873582	0.233114322	-0.0086758195	0.0737075584	0.0758187025	0.0745960814	-0.0864169474	0.0424922828	-0.0331416642	-0.0098609132	-0.0618146488	0.0826637558	-0.0483207754	0.1286968016	0.1412159911	-0.1962606351	0.0406545854	0.0343333827	-0.0489909102	-0.007127377	-0.0661177095	0.035620851	0.0124901043	-0.1231416766	0.0008659626	0.1177073165	0.0687903215	0.0744043634	-0.0498707779	0.060638776	0.0091818491	0.0406584274	-0.0194328648	0.0054897012	0.1057725246	0.0967503897	-0.0140617716	0.0602525179	0.0428922983	0.115928573	0.050396719	-0.0193035308	0.092833229	0.1580958055	-0.1661149104	-0.0116516703	-0.0608524522	0.0777221003	-0.0620154103	0.0546007612	0.0658745271	-0.0539655462	-0.0814900575	-0.06578465	-0.0534735626	-0.131821187	-0.0023828771	-0.0396007641	0.0599751294	-0.0623888902	0.0356654116	0.0459421879	-0.0980633209	0.0024426053	-0.1157538946	-0.0073234729	0.0	0.1243262141771168	-0.0066957202930382	4.483267024260477e-05	0.0154570075316143	0.058618100770758	0.0004316517657229	1.8632324685178121e-07	0.0034360817379707	0.0713666391546752	0.0115670323628336	0.0001337962376828	0.0050931971842336	-0.005730946667748	-0.0004509830236841	3.2843749708571906e-05	2.033856876512536e-07	-0.0016530679035595	-9.115574864289994e-05	2.7326334937786005e-06	8.309370510647554e-09	0.0007172687146938	-1.1139031634000394e-06	5.144744090784958e-07	1.240780257432615e-12
556.631289565093	2.230449760182182	4.974906132696754	309838.3925228984	719.7999139936484	0.8635485906366966	0.745716168390625	518111.9161852636	535.2724753653649	0.8117817189433936	0.6589895592106908	286516.6228837652	590.2831035669907	527.8002621059248	1.060497	20.038164	0.1403428693208552	0.0877916233855832	0.0282102986	-0.1173443818	-0.1225532584	-0.0491441943	-0.0156913273	0.037227945	0.0070769819	-0.042594358	0.0205511737	0.019398935	-0.0716047305	0.1676740756	-0.0773913042	0.0034663208	0.1040136181	-0.0590080209	-0.1003958238	-0.0780866623	0.0169569114	-0.0051691252	0.0105185454	0.0974233204	0.0309073387	-0.0739783943	-0.0161632957	-0.1185260527	0.1125860737	0.0496271075	0.0099780708	0.0048850012	0.0326484885	0.0093875344	0.0004082321	-0.0982632823	0.1439135509	-0.0048571888	-0.0972121289	-0.0751475047	0.0334004355	0.0097687386	0.10690812	0.0742983818	-0.0158529848	0.1439136136	0.1611740567	0.0102059536	-0.0396984503	0.0599062239	-0.0978858161	0.0174030046	-0.0292929266	-0.0469560679	-0.0960520824	0.1747604074	-0.1803225058	0.0100563005	-0.021071686	0.0431921335	0.0390560118	0.0681185333	0.0186426347	0.0740859265	0.0856389214	-0.0041790356	0.0059479588	0.1721978336	-0.1187289739	-0.0328962562	-0.0289426954	0.0597734172	0.0417457496	-0.0710841795	0.043428287	-0.0419900208	0.0696244788	0.0841037816	-0.0203700006	0.0600241046	-0.0399681687	-0.0292987063	-0.1143636535	-0.0173654966	-0.0671258275	0.0739373256	0.0824238152	0.1578896038	-0.0200855957	0.0360062723	-0.0627832673	-0.0461107233	-0.0742212916	-0.0861960965	-0.0262850342	0.009449765	-0.1747111266	-0.1001482261	0.0137971426	-0.0885019527	0.12769969	0.032571169	-0.0044936795	-0.0126128168	-0.0033997568	-0.0821342367	0.1055454101	0.0911903401	-0.1371877313	0.0330486365	-0.0171312361	0.0	-0.1158568893	-0.0	0.0	0.1133889986008398	-0.0109372155762769	0.0001196226845619	0.0128570650037012	-0.0192898123392666	-0.0779079131100246	0.0060696429251591	0.0003720968600841	0.0401027468279266	-0.0312638923267486	0.0009774309634185	0.0016082303031447	-0.005451961868754	0.0002789847989939	2.972388821834761e-05	7.783251806972246e-08	-0.0017198094059656	-6.674150240609995e-05	2.9577443928477497e-06	4.454428143423445e-09	0.0006583180499378	-5.8950664756000025e-05	4.333826548739077e-07	3.4751808751743034e-09
555.9525392142057	-0.6787503508872987	0.4607020388296312	309083.2258587229	718.9623273594827	-0.837586634165632	0.7015513697329122	516906.828162164	534.1654926111203	-1.1069827542446546	1.2254108181950814	285332.7734964808	589.421666432475	533.0841680881886	0.9458	17.870974	0.1462705639439193	0.0857731370642638	-0.0066995288	-0.0980996464	-0.1687937308	0.0416254059	0.0931523132	0.0601953359	0.0054479069	-0.1278304197	0.0124148619	-0.0534210902	0.1112988664	0.1257688375	0.110705465	-0.1486488179	-0.0589380552	-0.0676359844	-0.1261164857	-0.0646336212	-0.0059731638	0.0227242688	0.0843293421	0.1165087781	-0.0130819714	-0.1217386733	0.0101875955	0.0425648248	0.0666266362	-0.1129235405	-0.0247587785	0.0761548285	0.0762571701	0.042418089	0.113557048	0.0557344236	-0.0938165729	-0.0074509921	-0.0267622101	0.031728544	0.0089980654	0.0065185021	0.0590244952	-0.034610991	-0.084708811	0.0375280859	0.060557462	-0.0586621224	-0.0410543447	0.0011033016	0.0628599423	0.0787585232	0.0013685082	-0.066712263	-0.107290049	0.0165300445	-0.0052345519	-0.043237032	-0.0346685922	0.0930473454	0.1448506926	0.079246961	0.1064288967	0.0390953584	0.0346716603	0.16376472	0.0551178865	-0.0442843401	0.0053641015	0.0753985126	0.0409806656	-0.0067640247	0.0613723283	-0.119599936	-0.0535295702	-0.027132696	0.124861135	0.115902628	-0.0241002807	-0.0244688481	0.0734009222	-0.0994050687	-0.0917335414	-0.0232603222	-0.0232269277	-0.0270493058	0.0170967114	0.129520188	0.0066376096	-0.0146753584	0.0504103586	0.1011934873	-0.1063979626	0.0492590744	-0.0112529864	0.0853855514	-0.1390603113	-0.0395399979	0.0504626358	-0.1696275018	0.0527527993	0.1003961495	-0.0204036626	0.0913792936	-0.0304801508	-0.1610975154	-0.1364571803	0.0918388901	-0.0610616035	0.0099492746	-0.0056463451	-0.0024426053	-0.1157538946	0.0073234729	0.0	0.1096618642432645	-0.0037271343575752	1.3891530519418213e-05	0.0120257244693081	0.0508225814467948	0.0701123937860614	0.0049157477624117	0.002582934784916	0.0562520534311943	0.0161493066032677	0.0002608001037663	0.0031642935152259	-0.0061400830522649	-0.0006881211835108	3.770061988871065e-05	4.7351076319644163e-07	-0.0019689659077508	-0.0002491565017851	3.876826745884932e-06	6.207896238183834e-08	0.0004699611512936	-0.0001883568986441	2.20863483725206e-07	3.547832126686141e-08
555.3713613967217	-0.5811778174839901	0.3377676555354541	308437.34905964806	719.4916991979615	0.5293718384787098	0.2802345433743292	517668.30521476985	533.5790793843788	-0.5864132267414561	0.3438804724973264	284706.63395668124	589.0474127402672	533.489233302787	0.862688	16.300564	0.074739157523371	0.0397428207145851	-0.0055311739	-0.1159154836	-0.1747980422	-0.039887922	0.0859607474	0.0701297136	0.0226332411	-0.0615215562	0.0640557009	-0.0255278833	0.109702395	0.0900927958	-0.107213103	-0.0217915893	0.0673013927	-0.1116064119	0.0227752846	-0.0658755861	-0.0056118569	-0.0337878317	0.0619093428	0.133934037	-0.0994494799	0.0104620134	0.1068321196	-0.0609844405	0.0407902296	-0.0823194345	0.0355651405	0.0669365565	0.0286868177	-0.0296077002	0.020086174	-0.0098429768	0.130532461	-0.0831269008	0.1054719462	0.0848825382	-0.0706905268	0.0654092844	0.0730200583	-0.0628536144	-0.1024412082	0.0903008342	-0.0279742962	-0.0409787632	-0.081160592	0.0123035397	0.043138816	-0.0419271156	0.1448760843	0.18485505	-0.1392967888	0.0543674148	0.0620909082	-0.0316176828	-0.0299137847	0.0814243232	0.0806721365	0.0876792492	-0.0249831163	0.0362267338	0.0863447341	0.04610459	-0.0497205827	0.0435130782	-0.0528143791	0.0046658591	0.1691853683	0.0550038673	0.0381910915	-0.1644255555	0.0186849145	0.0670105255	0.1152346891	-0.0466878374	-0.0063589573	0.0502062363	0.0161956418	-0.0644116823	0.0729302661	-0.0164435723	0.0982241213	-0.0510607418	-0.0079130348	0.1186003766	0.0141634376	-0.0158929504	-0.0584912496	-0.0535697959	-0.0422132526	-0.1103862496	0.021026926	-0.0205091252	-0.1034548977	-0.048552751	-0.0141843847	-0.133135652	0.0899883913	0.1146644665	-0.063075094	0.0454001851	0.022535605	-0.1326625982	0.0172400166	0.1556658716	-0.0523604157	-0.0520507032	0.0366874176	-0.0048841247	-0.1154450938	0.0146176544	0.0	0.1042678966839929	-0.0053939675592716	2.909488603047443e-05	0.0108717942789038	0.024803420239138	-0.0260191612076568	0.00067699674995	0.0006152096555592	0.0383418854556367	-0.0179101679755575	0.0003207741169126	0.0014701001802931	-0.0057724356376165	0.0003676474146484	3.3321013190425004e-05	1.351646214976528e-07	-0.0019692764232777	-3.105155269001424e-07	3.878049631277411e-06	9.641989244607305e-14	0.000610320436736	0.0001403592854424	3.724910354976218e-07	1.9700729009901132e-08
554.6990882855177	-0.6722731112039355	0.451951136047819	307691.0785447846	718.3658621681484	-1.1258370298130558	1.2675090176982835	516049.5119285872	533.6567714124623	0.0776920280834474	0.0060360512277191	284789.549674373	589.0013682365418	528.5978525852237	0.89291	16.871603	0.1674642147407009	0.0914654798151558	0.0332172666	-0.140822693	-0.1795133454	0.0283890186	0.17077094	0.042848145	0.0067646076	-0.0711698462	0.0306351593	-0.119719124	0.1801378306	0.1156127324	-0.0169721294	-0.1730648243	-0.0176447521	-0.0341588315	-0.1039043228	-0.0513174229	0.1128640682	0.0633870599	0.1489294843	0.1238890756	-0.0570907611	-0.1298168663	0.0359102256	0.1046992863	0.0163392186	-0.1084111475	-0.0544591034	-0.0247944787	-0.0168833669	-0.0156920859	-0.0296523593	0.1339457599	0.1311145126	-0.03338964	-0.0101444489	0.0011964766	-0.0562665369	-0.0319386556	-0.0005577739	-0.0390594083	-0.0021143209	0.0055504035	0.1679738486	-0.0344577256	-0.0481861749	-0.049739442	0.1379184539	0.0474884914	0.0155897719	-0.1002711595	0.0046470373	-0.0248108961	0.0543748119	-0.095179821	0.0211237675	0.1198279889	0.1287155514	0.1194449447	0.1131758548	0.0298514973	0.0493751243	0.1721370859	0.036657375	-0.0651403483	0.0314772696	0.0091301757	0.0085928556	0.0219797819	0.0317389092	-0.0924324709	-0.0578500227	-0.0019006973	0.1443379961	0.0155966988	0.0323724892	-0.0923895631	0.1122164607	-0.1000918435	-0.0434442543	-0.0715489864	0.0506234307	-0.0061664787	0.0232124562	0.1182138843	0.0277558896	-0.0782901857	0.0369931175	0.0672386614	-0.0621283948	0.0626708811	0.0214206287	0.0486852043	-0.001192308	-0.0165101108	-0.0739504287	-0.1305008114	0.0787514901	0.1205775919	0.0558169427	0.1507286092	0.0971511145	-0.0145438023	-0.0145249257	0.1347632871	-0.0229591546	-0.0549529915	0.0178744604	-0.0073234729	-0.1149310357	0.0218533699	0.0	0.1226722040257612	0.0184043073417683	0.0003387185287302	0.0150484696405379	0.1022578260320017	0.0774544057928637	0.0059991849767255	0.0104566629847911	0.0674238411811956	0.0290819557255588	0.0008457601488233	0.004545974359627	-0.0057724362227188	-5.85102299943685e-10	3.3321019945356085e-05	3.4234470139939e-19	-0.0013770201379725	0.0005922562853052	1.896184460381803e-06	3.507675074835145e-07	0.0008685344839387	0.0002582140472026	7.54352149790664e-07	6.667449417279816e-08
