global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
546.9975143790421	-1.029757938861053	1.060401412647364	299206.28073685034	588.5798248840591	-1.180057186191334	1.3925349626818089	346426.2102605497	514.1466374870475	0.3635193045813594	264346.7648392375	0.1321462848033151	511.877331033011	466.39954976764864	1.067549	18.386299	0.0347913107362239	0.0203715855507675	-0.1461226857	-0.1028054921	-0.1122730159	-0.0214638985	-0.1067833483	0.1570136425	-0.0462036323	0.1808346644	-0.122380872	-0.0649555848	0.0141223321	0.0651954292	0.0748922367	0.0016326307	-0.0148365197	-0.0121892172	-0.0990030629	0.0112615832	-0.0374922771	-0.1070099699	-0.0645240984	0.0144366277	-0.0411001565	0.2473552738	-0.027613067	0.0528791073	-0.1533653272	0.1543571024	0.0589477318	-0.0444118386	-0.1021006318	-0.0410555631	0.0414052467	0.0315759059	0.1606400192	0.1064719405	0.088847413	0.0161646193	0.0313948484	-0.1028260124	-0.1432795259	0.0248885323	-0.0220928196	-0.2005409433	0.0226614984	0.0295651671	-0.0768597312	0.0296771767	0.072948012	0.0059499302	-0.0087967544	0.1032788238	-0.0421050231	0.0683825146	-0.0610274488	0.0714944753	-0.1114280424	-0.0239934869	0.0489122464	0.1958123107	0.0575544884	0.0959157397	-0.0517354178	0.0793157464	0.0755422844	0.0353417882	-0.0586665835	-0.1790063261	0.0260387999	0.1239178625	0.0248449981	0.0869760776	0.0042823392	-0.131778731	0.0047683533	-0.131854064	-0.0181874279	0.0611868987	0.1022513319	-0.0884134882	-0.0849883925	-0.0784219876	0.0207643667	0.0701358722	-0.1428182221	-0.0382320039	-0.0279238127	0.0049325658	-0.0665584983	-0.0152902701	-0.1441727848	0.0767811356	-0.1648554521	-0.0799722583	0.0784249034	-0.1054730735	-0.0734737171	0.1658085055	-0.0393440453	0.1189270326	-0.0442778068	-0.1220905259	-0.0308099776	0.012770149	0.0146652938	-0.0880375456	-0.0380315755	0.1085161549	0.0576784098	0.0726366316	-0.0250912069	-0.0024426053	-0.1157538946	0.0073234729	0.0	0.0737613845780629	0.0039187661539444	0.0054407418548728	1.5356728169300207e-05	0.0731961705244543	-0.0152804808880659	0.0002334930961705	0.0053576793794449	-0.0807035405256328	-0.0021908265047585	4.799720773952371e-06	0.0065130614533724	-0.0007259581321936	0.0001890093338257	5.270152096980204e-07	3.5724528273234914e-08	0.0005260577592227	5.999320236260003e-05	3.5991843297198782e-09	2.767367660384083e-07	-0.0001598089895466	-1.902220760079999e-05	3.618443820079329e-10	2.5538913139905305e-08	0.0
546.1983609165901	-0.7991534624519545	0.6386462565489475	298332.6494679696	591.1873416254076	2.6075167413484905	6.799143556412651	349502.4728981164	514.1637535386413	0.0171160515938026	264364.3654529447	0.0002929592221617	512.4020054069905	464.0344775841511	1.07619	18.535128	0.0728828944341776	0.055551488422185	-0.0888986994	0.0263042505	-0.1036941855	-0.0090703028	0.080836009	0.0577580932	0.0527272961	0.105059971	-0.0184097072	-0.0354885831	-0.026936882	-0.0730440196	-0.0906179229	0.0879569651	0.0835660862	-0.0059511652	0.0149403749	-0.1228193556	-0.0103812478	-0.0716545563	-0.1213396263	-0.0397439127	0.0011048428	-0.1130949191	-0.1367226363	-0.0127120541	-0.092626904	0.0578012646	-0.0821824844	0.012191356	-0.0854895909	0.0845402275	-0.0086519635	0.0568177231	0.0191395361	-0.008632023	-0.1224694193	-0.1242530654	-0.1587948963	0.0279049947	0.0411803091	-0.0171940017	-0.0589876738	-0.1810635886	-0.0266779924	0.0634888049	-0.1190299084	0.0627782011	0.0324518439	-0.1560626156	0.0961439763	-0.0198050642	0.0754760138	-0.1038850707	-0.0042353628	-0.0335927519	-0.0572750087	0.0216133755	0.0745528173	0.0050815441	0.0950806841	0.1421104725	0.0353261035	-0.0772760206	-0.1279811876	0.1025206029	-0.0205341502	-0.0519562996	-0.1006658468	0.1093738007	0.0481622611	-0.0162963399	0.0506715901	0.0655113656	-0.0312766284	-0.1117916617	-0.0817699365	-0.0801356561	-0.0090116575	0.0301129632	-0.1633316271	0.1312151337	-0.153619831	-0.025105057	0.0819565805	0.111023405	-0.0283408465	0.0920089241	-0.1066535746	-0.1089561912	-0.0686326527	0.0764574482	0.0878237176	-0.0109501007	-0.0878276595	-0.1159442179	0.0509125165	-0.072657546	-0.0076943262	0.0183978359	-0.0682323557	-0.0481040946	0.0687992476	-0.0338356421	-0.0898175699	-0.0304771162	0.0686292816	0.0409932593	0.1105912963	0.0212152229	0.1080319517	-0.0048841247	-0.1154450938	0.0146176544	0.0	0.0744087009285721	0.0006473163505092	0.0055366547738776	4.1901845763654956e-07	0.1245894698121077	0.0513932992876533	0.0026412712116703	0.015522535988062	-0.0784548875214028	0.00224865300423	5.0564403334326425e-06	0.0061551693759959	-0.0010154455769883	-0.0002894874447947	1.0311297198251017e-06	8.38029806937645e-08	0.0005001098631149	-2.5947896107800066e-05	6.732933124211857e-10	2.50109875184804e-07	-0.0002162461644798	-5.643717493320001e-05	3.1851547144406194e-09	4.676240365222471e-08	0.0
546.4908141849639	0.2924532683738334	0.0855289141825374	298652.20998854475	592.5396911168502	1.3523494914426235	1.8288491470051231	351103.2855488523	513.2390739207959	-0.9246796178454132	263414.34699907625	0.8550323956587396	512.9080480871817	468.40685437159465	1.15314	19.860434	0.0730532662871691	0.0593652391005153	0.0685381174	-0.0048970936	-0.1170482423	0.0702221609	0.0271601658	-0.0862649275	0.0569443059	0.0726707279	0.0219112188	-0.0482815116	0.0661494504	0.0788562438	0.0604035678	-0.1214733171	0.0260873438	0.0199211227	-0.0765380341	-0.0309424862	0.0585248201	0.0592573686	-0.0799451997	0.0487457311	-0.1171899011	-0.0267505732	0.1537989167	0.225552548	-0.0875999599	0.0334715515	0.0340518218	0.1067299628	0.0609001331	-0.0173878015	0.0305996684	0.0839968237	0.0868115841	0.0980177486	0.0270257444	0.0024114158	-0.1084629166	0.0482090653	0.0307530175	0.0042142695	0.0279238658	-0.001566834	0.0622303246	-0.0954930033	-0.1553121524	0.0810060095	0.0456433798	-0.1248540825	0.0863096688	0.0354985782	-0.0503412765	-0.0712461061	-0.0274206001	0.0080376643	0.0691896308	0.0522142784	-0.038325854	0.0266840485	0.1245124231	0.052593282	0.0536061405	0.0026532496	0.0874305751	-0.1076629949	-0.0311988365	-0.1641509333	0.0703135634	0.0063612285	-0.0286791896	0.0535999851	-0.1777086445	0.0935550322	0.0786046066	-0.2294549913	0.0682430482	0.016139737	-0.0316092711	0.0671463729	-0.0478153317	0.0537481349	-0.0559561169	-0.1368652016	0.0292651154	0.0593350133	0.0423654921	-0.0054563609	0.1745639651	0.0291434536	-0.1307531814	0.0104660578	0.0421777767	-0.1023273996	0.054302685	-0.1710595978	0.0707843812	0.1482344938	0.0033681407	-0.0437830363	0.0688326592	0.0776547095	0.0331634933	0.0108712531	-0.1148234109	-0.0085699754	-0.0147703525	-0.0451075582	0.0304476145	0.0146566135	-0.0683834876	-0.0073234729	-0.1149310357	0.0218533699	0.0	0.0786969799236345	0.0042882789950624	0.0061932146491009	1.838933673949339e-05	0.0658000467414297	-0.058789423070678	0.0034561962649831	0.0043296461511743	-0.0785090098044065	-5.412228300370747e-05	2.929221517533402e-09	0.0061636646204683	-0.0009584686193168	5.697695767150008e-05	9.186620942150528e-07	3.246373705499911e-09	0.0005420558755657	4.19460124508e-05	1.7594679605226687e-09	2.938245722352976e-07	-0.0001167402958336	9.95058686462e-05	9.901417895034808e-09	1.3628296671316448e-08	0.0
547.4227823595572	0.931968174593294	0.8685646784547565	299671.7026462792	590.244612418999	-2.295078697851181	5.267386229330275	348388.7024896544	513.3027797728095	0.0637058520135269	263479.7437224933	0.0040584355807693	512.0257842578189	464.3922919144416	1.227534	21.141718	0.0307041397564965	0.0173843932910987	-0.0353918159	-0.1342709961	0.0442763837	-0.0556928231	0.2218255419	0.0372255941	-0.1442808898	-0.0661495236	0.0059320032	0.1343111847	0.0782230058	-0.1728590713	-0.0370349726	0.0084807081	0.0536587134	-0.0056489124	-0.0185720589	0.0253297059	0.0994617235	0.106726689	-0.0738034781	-0.1529769632	0.0532530482	0.0566504067	0.0703081681	-0.2199437784	0.0769636515	0.0500005361	0.0572722037	0.0629370233	-0.1154959615	0.0370201395	0.0434211145	0.0499445316	-0.0890479499	0.1075564457	0.032364639	0.1094629241	-0.0233209119	-0.0637847	-0.0314949458	-0.0796751203	0.023547483	-0.0464772821	0.0161381931	0.0383257732	0.013400027	0.1119309164	-0.0637881605	0.0745863081	-0.1551612251	-0.063373856	-0.0457052569	0.0723532438	0.039069193	0.1214990058	0.0047656104	-0.1829066959	0.00215812	-0.1641205677	-0.0049882761	0.0663869387	-0.1015549717	0.2194933388	-0.1219066867	0.025347656	-0.0541103816	0.0331264218	-0.084315332	-0.0056516005	0.0425543597	-0.0452653729	0.0022753861	-0.0618620715	-0.0766983397	-0.0510698249	0.1678664902	0.0704473123	0.0010057957	-0.1215690842	0.0225636934	-0.0224999017	0.0003617789	0.1278609021	-0.0832793281	0.0421847507	-0.0573494691	-0.1509778004	-0.1052508708	-0.1211356669	-0.0566406741	0.0097707982	0.0247658271	0.0818968296	-0.0220103405	-0.1089477438	0.0203529706	-0.0088875476	-0.1284867194	-0.1149133827	0.0982467924	-0.0467843763	0.0823012485	-0.0223645487	-0.0696177944	0.1105792447	-0.0845920563	0.0437498933	-0.0655889871	-0.0714119981	0.1014735058	-0.0097595656	-0.1142126345	0.029001679	0.0	0.07001241286153	-0.0086845670621045	0.0049017379546933	7.54217050561905e-05	0.0517349333892127	-0.0140651133522169	0.0001978274136107	0.0026765033327862	-0.0784509624441085	5.804736029800528e-05	3.3694960375664397e-09	0.0061545535084069	-0.0009540003415753	4.468277741499923e-06	9.101166517257892e-07	1.9965505975183648e-11	0.0005779997511563	3.59438755906e-05	1.2919621924725307e-09	3.340837123367447e-07	7.757904718412546e-07	0.0001175160863054	1.3810030540547921e-08	6.018508561996765e-13	0.0
548.2171141063458	0.7943317467885436	0.6309629239561388	300542.0041990901	590.1907264418521	-0.0538859771469333	0.0029036985330798	348325.09357796115	515.4988467966327	2.196067023823275	265739.0610486582	4.822710373124017	513.3897855335921	464.7799394827255	1.304008	22.458817	0.0743879559191772	0.0475760036013793	-0.1837769224	-0.089771037	-0.0803106682	0.021213461	-0.1021298554	0.1625364837	-0.0373262772	0.1388726706	0.006016392	-0.0993724225	0.1378304137	-0.0223416134	0.1092677262	-0.0957651551	-0.0607331222	0.0505105203	0.0163027481	0.0567056445	0.0146540224	-0.2570662144	-0.1042999326	0.0237338769	-0.0456980219	0.1328791365	0.1194204953	0.0772230835	-0.0795452087	-0.031774847	-0.035476109	-0.059874571	-0.0276050777	-0.0199689474	0.0904074518	-0.0569813824	-0.1354316236	0.0202626296	-0.0972867998	-0.0154269123	-0.0277894359	-0.1364154651	-0.0540122177	0.0700247346	-0.0929876854	0.1380709754	0.0737152637	-0.0082969228	0.0472380522	0.2431734812	-0.0721847739	-0.0333329184	0.0273238286	0.1186869605	-0.0547121814	-0.0387646537	-0.0010502302	-0.059975049	-0.1551403677	-0.0369458621	0.0080487475	0.2073830637	0.1480983276	0.0623642047	0.0165818949	0.1575822531	0.1591276939	-0.0901024117	0.0109109044	0.046092306	-0.017743234	-0.017309227	0.0340337059	0.0495109192	-0.193025266	-0.0064575475	0.0015497976	0.102525522	-0.0605583278	0.1288988538	0.0452966632	0.0323702107	0.0806071724	-0.0081204194	-0.0013561279	-0.0170976475	-0.0464317471	-0.0810359192	0.1159078494	0.0622346448	-0.0280969829	0.0084050475	-0.1909330894	-0.034849754	-0.1756350874	-0.0977056977	0.0354298699	-0.0651387582	-0.1448999859	0.1265041413	0.0171063424	0.0066022561	0.0250105486	-0.0086939393	-0.0523880261	-0.1170549198	-0.0055877702	-0.0007649674	-0.0698852656	0.0766355338	-0.0179827271	-0.0866191785	0.0754266743	-0.0121913197	-0.1132911674	0.0360339907	0.0	0.0798648678536722	0.0098524549921421	0.0063783971172845	9.707086937218771e-05	0.0960481023505792	0.0443131689613665	0.0019636569433986	0.0092252379651473	-0.0929226265307789	-0.0144716640866704	0.0002094290614374	0.0086346145213786	-0.0009020003972856	5.199994428970009e-05	8.136047167033802e-07	2.703994206131913e-09	0.0006409999162364	6.30001650801e-05	3.969020800119851e-09	4.108808926150718e-07	7.890386820044401e-07	1.3248210163185458e-08	1.7551507252793042e-16	6.22582041699304e-13	0.0
546.6807065307147	-1.536407575631074	2.360548238456554	298859.7948929214	590.0374184786264	-0.1533079632257568	0.0235033315884299	348144.15520492167	514.9848933329109	-0.5139534637218048	265209.4403611096	0.2641481628716405	512.8824980903878	463.3538327861907	1.122993	19.341217	0.0263171323397088	0.0152639297784314	-0.1115164257	-0.0761707012	0.0391930171	-0.0940715147	-0.1896926606	0.1598178823	-0.0555032104	0.1122050771	-0.1667915801	0.0610995911	-0.1564746872	0.0041267374	0.0381162462	0.0134623589	-0.2066515541	0.0845076583	0.0977550234	0.0137140967	-0.0223590386	-0.2361563307	-0.0648720244	-0.0072378167	0.1431439771	0.0327525716	-0.1309501233	-0.007885052	0.1261679958	0.0600121695	0.1020658358	0.0653893562	0.008800705	-0.0473891528	0.1499952101	-0.027099338	-0.0682185352	-0.0820480255	0.1592243581	-0.0660091079	-0.0094843333	-0.0240914452	-0.0164821483	0.1323334623	-0.0253295079	0.0322837208	-0.0012963649	0.024420566	0.0787421586	0.090052195	-0.1315472561	0.0205670439	0.056162083	-0.1608738263	0.0529040795	0.1125675933	0.0501750044	-0.0228439169	-0.1246384621	-0.0643576915	0.1144535766	0.1531044916	-0.0607253845	0.169163454	-0.159068421	-0.0928332509	0.0246909859	0.0158291466	0.0813611126	0.0706229732	0.0889400604	-0.0966941202	0.1311389831	-0.0312699014	-0.1119055063	-0.0578410225	-0.0334778042	0.0926885185	0.0407014086	0.0767560928	-0.1359262176	0.1781598795	-0.0906005937	0.0437811662	-0.0914816775	0.2316010053	0.1518063667	-0.0247380575	0.0931258628	-0.0194223668	-0.2166717087	-0.0864184147	-0.0356655863	0.0307253648	0.0063986267	0.0257120423	0.0819590688	-0.0715850011	-0.1264724561	0.0604093345	0.0528998167	0.1329433415	0.0293127662	-0.0323141067	-0.1276250154	-0.0735445698	-0.0673635518	0.0617644778	-0.1045270642	0.0881445755	0.0896590461	-0.1271249845	-0.0116558601	-0.0146176544	-0.1121682727	0.0429221782	0.0	0.0755292146755408	-0.0043356531781313	0.0057046622695039	1.879788848104085e-05	0.0960610069705296	1.2904619950404594e-05	1.6652921606438027e-10	0.0092277170601921	-0.1015618452898223	-0.0086392187590434	7.463610076660741e-05	0.0103148084186738	-0.0006809998709082	0.0002210005263773	4.63760824176985e-07	4.884123265908785e-08	0.0005959994173438	-4.5000498892599984e-05	2.025044900582892e-09	3.552153054741491e-07	2.029483003320679e-07	-5.860903816723721e-07	3.435019354888669e-13	4.118801260767524e-14	0.0
545.0639778612242	-1.6167286694904988	2.6138115907525186	297094.7399619011	589.864669670493	-0.1727488081334058	0.0298421507115122	347940.32852547977	513.4961472140013	-1.488746118909603	263678.2932036233	2.216365006568405	512.2376629761168	459.9957928156017	1.084303	18.674854	0.1135755305288368	0.0730614826198503	-0.0866137022	0.0397799869	0.0591726874	0.0048874387	-0.1987895379	0.0872496066	0.0083625192	0.0036093606	0.0049723762	-0.0979317369	-0.1133168185	0.2208258811	0.0950331258	-0.1728663137	0.0305488593	-0.0065880525	0.0347512663	-0.1067987244	0.0645843916	-0.0654247519	0.0813785107	-0.0144425925	-0.0870683785	0.1248854509	-0.011174332	0.0481159368	-0.0317713584	-0.0658877639	0.0413011324	-0.0267694776	0.0699404088	0.0411997398	-0.0114524752	0.0208210544	-0.0343987391	-0.0556026926	0.0688476326	-0.0678975082	-0.0215175267	-0.0217458705	-0.1492552739	0.0346017914	-0.1108526663	0.0110449544	-0.022575331	0.1256414142	-0.1416968713	-0.0628914154	0.0544864016	0.094468932	-0.1529881738	-0.0514507504	0.0293641192	0.0718586019	0.231556962	-0.0600257658	-0.098809367	0.032348887	-0.0585370511	0.1289910971	-0.0290961766	-0.126871859	-0.0401727487	-0.0303454094	0.002498483	-0.0801974838	-0.0624168907	-0.0807349013	0.0733205318	0.0892486699	-0.0266930695	-0.0564756861	-0.1629676668	-0.1543435463	-0.0767668896	-0.0140931112	-0.0392591164	-0.0163903204	-0.0939490851	0.0708339505	0.0292864866	0.0214276354	-0.0019691109	0.0780619089	0.0613595954	-0.0975096654	0.0197007309	0.1686487474	-0.0414594001	0.0188517323	-0.1072407448	-0.1062156439	-0.076059344	0.0487502063	0.127110802	0.0204163155	-0.0593320231	0.1042689569	0.1213495034	0.0358223443	0.0265090181	0.0450745089	-0.04942243	-0.0137749993	-0.1200718777	0.0506510344	0.0544581336	-0.1094055595	-0.0348980931	-0.0577281796	-0.0284408052	-0.0170374908	-0.110845947	0.0496386907	0.0	0.083116881697336	0.0075876670217951	0.0069084160230889	5.757269083363839e-05	0.1619257817708614	0.0658647748003317	0.0043381685594984	0.0262199588021046	-0.0784699339683925	0.0230919113214298	0.0005332363684767	0.0061575305370038	-0.0008760009605816	-0.0001950010896733	7.673776829398859e-07	3.8025424973813385e-08	0.0007410001791046	0.0001450007617608	2.102522091121228e-08	5.490812654330493e-07	8.246445717326493e-07	6.216962714005814e-07	3.865062538733854e-13	6.800386696881246e-13	0.0
544.6034359954385	-0.4605418657856717	0.2120988101413476	296592.9024980377	589.960797584663	0.096127914170097	0.0092405758826935	348053.7426867318	512.9492967911349	-0.5468504228664415	263116.9810785198	0.2990453849892058	512.1971547125106	459.0437746382317	1.097305	18.898796	0.1306506482210853	0.094913009256935	-0.0008617571	0.161590594	0.0347885428	-0.1171503837	0.010440135	0.0062150415	0.1050664307	-0.0499323283	-0.0534906133	0.0398342608	-0.0588381695	-0.0156339172	-0.0970565619	0.1335599223	0.0010479991	-0.0435534012	0.1035662744	0.0690011651	-0.0557528642	-0.0142076668	0.0631639507	-0.1092167435	-0.0496159303	-0.0560631615	-0.043008528	-0.0803233145	0.0986510329	-0.005634593	0.0387352958	-0.1437007947	-0.0408504005	0.0189007614	-0.0582311085	0.1608300013	0.1540996088	-0.0145847437	0.0619799651	-0.1661934421	-0.1474575793	-0.1194318742	-0.0074491635	0.1021677229	-0.0403293423	-0.0610399448	-0.0618005779	-0.0572079737	-0.0571580859	-0.0229391339	-0.0421252182	-0.0586132031	-0.0682336165	0.0759538905	0.0784633706	-0.176483099	-0.0110831574	-0.2122317003	-0.0319103387	0.1183471828	0.1031079376	-0.0687300984	-0.0475607758	-0.0581128518	-0.0286582822	-0.0289177873	-0.1458687493	0.0410801298	0.011624787	0.0342824951	-0.0922194094	0.063095243	0.0225747082	-0.0211108945	-0.0445571627	-0.0232632332	-0.0772260348	-0.0454659489	0.0753515354	0.0575958554	-0.0097498767	-0.023817495	-0.1515994119	-0.1078245988	-0.0503971381	-0.0037690194	-0.0670322515	0.1219406013	0.0596435168	0.0467037824	-0.0180624692	-0.085407696	0.0368648972	0.1892849596	0.0534398617	0.0422090852	0.1282182404	0.0782833762	-0.0136977655	-0.0829702455	-0.1196710123	-0.01363914	0.0397489679	0.0065764587	-0.0140876837	-0.1409391738	-0.0908401027	0.096721418	0.1120715156	-0.0713657602	0.0751108008	-0.111159306	-0.0008155165	-0.0194497534	-0.1093265412	0.0561566646	0.0	0.0796767398384759	-0.0034401418588601	0.0063483828712881	1.1834576009081436e-05	0.0744120275596174	-0.087513754211244	0.007658657176146	0.0055371498455332	-0.0970340567620979	-0.0185641227937054	0.0003446266550997	0.00941560817171	-0.0004990003191356	0.000377000641446	2.490013184974306e-07	1.4212948365069544e-07	0.0006959997210258	-4.5000458078799945e-05	2.0250412273018313e-09	4.844156116679915e-07	1.731569510165414e-07	-6.514876207161079e-07	4.244361199463353e-13	2.9983329685344913e-14	0.0
545.4089112137282	0.8054752182896436	0.6487903272787491	297470.88043134444	591.8779515411894	1.917153956526363	3.6754792930246873	350319.5095205945	512.9920642357746	0.0427674446397077	263160.8579688811	0.0018290543210104	512.9771139268059	462.3479258038962	1.073132	18.48247	0.0965150975134147	0.0783787084826831	0.1110405574	0.0590305752	0.0750991065	-0.0258950194	-0.0877899115	-0.0988646159	0.0396472868	-0.0472536497	0.0175175561	-0.0016597255	0.0168252174	0.0046113788	0.0741082188	0.0078010688	-0.0750740172	-0.0838481218	-0.0531139131	-0.1303677832	-0.0739563099	0.1352809014	0.0343052512	-0.1212749065	0.0414155477	0.0422015228	0.0663826981	0.1486354851	-0.0358092862	-0.0645442247	-0.0089144658	-0.1087288172	-0.0725288467	-0.1370271547	-0.0596119622	-0.1870288289	-0.0054294686	-0.1804785798	-0.0705577715	0.1432059966	-0.1138946831	-0.0570014164	-0.1090467522	0.0310280433	-0.0914125217	-0.0439033883	-0.1515160019	0.0600341101	0.0540308136	0.0637864305	0.0566045026	-0.0043410368	0.0029942281	-0.0110454005	0.0888602968	0.0795443792	-0.0397481285	0.0407486152	0.0996242945	0.0301274234	0.0181900691	-0.0356288195	0.0097497703	-0.0896823643	0.1212695134	0.0298032789	0.1041693354	0.0221794176	0.0174793335	-0.0012824175	0.1724162713	-0.0269638737	0.0219436709	-0.1416781874	-0.2017302101	-0.0834628554	-0.0646444763	0.1186536382	0.0882512468	-0.0005158265	0.133776063	-0.0688519246	-0.0131919319	0.0061926909	-0.1121337222	0.0448287997	0.0933387438	-0.0295575106	-0.1396959518	0.05648474	0.119689131	-0.1137759213	-0.0689387916	-0.0534606342	0.071468934	0.1260369191	-0.0203753162	-0.0052001612	-0.1194309972	-0.0587751264	0.2326539489	-0.0306236382	0.072240378	0.0353959932	-0.041959835	-0.0335456401	-0.1452459248	0.0216540803	-0.0135475802	-0.0097997049	-0.0624509983	-0.0510632799	-0.0722373246	-0.0218533699	-0.1076127567	0.06245003	0.0	0.0805422867715464	0.0008655469330705	0.00648705995839	7.491714933477565e-07	0.1505670461525312	0.0761550185929137	0.005799586856887	0.0226704353870984	-0.089818742117842	0.0072153146442559	5.206076541561383e-05	0.0080674064356314	-0.0006610001023323	-0.0001619997831967	4.369211352833111e-07	2.6243929755777804e-08	0.0007790000736287	8.300035260289996e-05	6.889058532205722e-09	6.0684111471352e-07	7.573680149065734e-07	5.84211063890032e-07	3.413025671715231e-13	5.736063100035236e-13	0.0
545.5748429588432	0.1659317451150173	0.027533344036915	297651.9092695664	587.1878419003244	-4.690109640864989	21.99712844333472	344789.5616755604	513.7219373979641	0.7298731621895058	263910.22896391776	0.5327148328845087	511.7392083612412	454.4992076956569	1.151403	19.830517	0.117573116725898	0.0883933294788761	-0.0245106661	0.0132155088	0.1984233668	-0.1937297191	0.080035582	0.0575172089	-0.0468024568	-0.1473210545	-0.1709344325	0.1603134889	0.0920708721	-0.0150652112	-0.0724925109	-0.0766439406	-0.0232465036	0.0238278727	-0.0382784697	0.1178419842	-0.0917608036	0.0420678103	0.0397935464	-0.1123896719	0.1327386886	-0.1262640233	0.1320832247	-0.1170325362	0.0020016083	0.132959281	-0.009028547	0.0660237079	-0.0046996552	-0.0292766968	-0.0329930941	-0.0630877539	0.0971672933	0.1617803397	-0.0682760474	-0.0538386023	-0.0235554548	0.0796017976	-0.0088006065	0.1829736227	-0.078748595	-0.0504451816	-0.0216925247	0.0480769726	0.1448469043	0.009870221	-0.1630709652	-0.0186006391	-0.0539724352	0.0228690838	-0.0169543412	0.0710712684	0.0452906151	-0.0296052871	-0.0240882137	-0.1386337656	0.1759195227	-0.1557972845	-0.1307612542	0.0543304208	0.0025415903	0.0248495926	0.0228097999	-0.0898813321	-0.0808608355	-0.0029793365	-0.091134996	-0.0365206605	0.0425232933	-0.0201429543	-0.1173061275	0.0526097302	0.0211598812	-0.0005038562	0.007552807	0.0592405436	0.0309222371	0.0852284698	-0.0402032853	-0.0153299313	-0.1597797903	-0.1305069008	0.1331523493	-0.0756641995	0.0371492856	-0.0907036696	-0.078817641	-0.0818143698	-0.0157543227	0.0941216788	0.0305302107	0.0525086164	0.1991945582	0.0880161568	-0.053225282	0.0497008781	-0.0603567491	-0.1555106018	0.0189819687	0.0450837425	0.0727718169	-0.0215468596	-0.0860821415	-0.0036224247	-0.0862795361	-0.0044033387	0.1152929045	-0.0766178518	-0.0320235745	-0.0242472716	-0.1057076408	0.0684936154	0.0	0.0835032326668852	0.0029609458953387	0.0069727898658199	8.767200595123663e-06	0.06853466409801	-0.0820323820545212	0.0067293117055389	0.004697000183027	-0.1003163886595217	-0.0104976465416797	0.000110200582914	0.0100633778336882	-0.0002750002263573	0.000385999875975	7.562512449656624e-08	1.4899590425271537e-07	0.00083399990411	5.499983048129996e-05	3.024981352971732e-09	6.955558400554891e-07	1.1422978403964809e-07	-6.431382308669253e-07	4.136267840026385e-13	1.3048443561744641e-14	0.0
