global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
587.3828835481838	-1.6237790701594577	345018.6518853793	2.636658468687913	754.367465209961	5.2110231399536815	569070.2725673016	27.154762165132727	539.3723270219148	-1.1206390821462264	1.2558319524335368	290922.50715703535	611.1283388974374	544.5833959357683	1.199329	20.320656	0.1011868274961219	0.0638409887406589	0.108821853	0.0313564366	0.1442337843	0.0082144583	0.0955860476	-0.0370559414	-0.2464066076	-0.0984450618	-0.0167692922	0.0992268122	0.1741593954	0.1329227459	-0.0386378713	-0.0995251442	0.0455287775	0.0185545688	0.0225367806	-0.0108134824	-0.0491105309	-0.0611478404	-0.0103032898	0.0664382312	0.0740198445	0.2139581053	0.0792008017	-0.075672713	0.0881585339	-0.0625812782	0.1032853314	0.0628725118	0.0002105766	-0.0358050502	-0.027199325	-0.0050329832	-0.0172773731	0.1354927104	-0.0127798319	-0.0334117489	0.0573148599	0.1061275919	-0.0286903755	0.1255520251	0.159672185	-0.0266199642	0.0921856464	-0.1811444443	0.0898614837	0.0246149961	-0.0272430466	0.117703487	0.0306946701	0.0100810584	0.1323212268	0.0492781198	0.0651199249	-0.0665222047	0.0615188547	-0.0422782423	-0.1013730324	0.1347087406	-0.0025160394	0.072971246	0.0890453925	-0.0134203977	-0.1435992384	0.0901841549	0.1306116315	0.0738622615	0.1055058478	-0.024462833	0.0159811486	-0.1333260438	-0.0041762257	-0.0696489809	0.1093263871	0.0769208171	-0.1085966798	0.1258564164	0.1406287968	0.0505173524	-0.083753969	-0.02294354	0.0154175641	-0.0060432357	-0.1148374968	0.0180634961	-0.0004548571918405	0.0076943027589778	5.92022949468134e-05	2.0689506496902546e-07	0.1325384353222602	0.0545882964703992	0.0175664368376729	0.0029798821115401	-0.1205215531869612	0.007532427421637	0.0145254447825975	5.6737462862230446e-05	0.0008230022434769	-0.0004849653375581	2.351913786328419e-07	6.773326927680106e-07	0.0004949962547668	-9.097386029991839e-08	8.276243257869066e-15	2.450212922331588e-07	-8.70367884735695e-06	-0.0001423797054837	7.575402547792879e-11	2.0271980533641373e-08	0.0	0.0
584.9996627023701	-2.383220845813753	342224.6053618868	5.67974159992122	749.3376828193665	-5.029782390594505	561506.9628930974	25.298710896734576	539.8779390213338	0.5056119994189885	0.2556434939564672	291468.189041923	610.6900948725248	528.5655782218482	1.328775	22.513908	0.0691476679598162	0.0367182319787653	0.0309108672	0.1375394128	0.0438568438	0.0326427701	0.041979795	0.224624381	-0.0899091807	-0.0786252218	-0.1410062416	-0.098742011	0.0392842505	0.1992969054	0.0890502118	0.1572218894	0.0988928831	-0.0190001937	0.008723518	0.0013691611	0.0809146426	-0.051907777	0.0955033225	0.1276012788	0.0566663487	-0.14412066	-0.0406246975	0.0127744291	0.0292603893	-0.0929589629	-0.0341372999	-0.0396252412	0.0655487926	-0.0554401399	-0.1103876399	0.0447762667	-0.0315848625	-0.0610513343	0.1118513949	0.0161199298	0.0031069542	0.0629287887	0.1361390345	-0.0355407103	0.0556455414	0.0864878082	0.2568299191	-0.0772107146	-0.030580038	-0.0921059963	0.0399636215	0.0229390186	0.1354495467	-0.0072510607	0.070243886	-0.0331963874	-0.0127838545	0.1826629321	0.1018016304	0.0919492958	0.0467614642	0.1600998244	-0.0915292467	-0.1510112886	-0.0145795505	-0.0628543507	-0.0382890477	-0.0491818722	0.004300601	-0.0128404893	0.1537365979	-0.02335694	-0.0126602479	-0.0955675095	-0.044000067	-0.095794365	0.0800445889	0.0638203566	-0.1149920356	0.1706559494	0.1235678983	-0.0346743166	-0.0814104744	-0.0217067561	0.037102438	-0.0084568186	-0.1142313295	0.0251890118	-0.0059190840088376	-0.005464226816997	2.9857774707590253e-05	3.503555550367699e-05	0.1100025193665032	-0.022535915955757	0.0121005542669779	0.0005078675079649	-0.0955287438122525	0.0249928093747087	0.0091257408943469	0.0006246405204405	0.001121007814578	0.000298005571101	8.880732040729275e-08	1.2566585203449434e-06	0.000494981209238	-1.5045528800041938e-08	2.263679368728914e-16	2.450063974987127e-07	-3.3777378464524936e-05	-2.5073699617167983e-05	1.1409112959357526e-09	6.286904124919701e-10	0.0	0.0
581.5348404687473	-3.4648222336227263	338182.7706790114	12.004993110606378	742.031278705597	-7.306404113769531	550610.4185774632	53.38354107370833	535.6752328727746	-4.202706148559173	17.662738971137077	286947.9551133013	604.6494687607413	505.7092742510473	1.509034	25.568096	0.1579495608175122	0.1187323390783209	-0.0738119447	0.1332659361	-0.0881829856	-0.0146109902	0.1547070621	0.0048941727	-0.0657285121	-0.0022984412	-0.0659729459	0.1458964475	-0.0770874589	-0.1486009481	0.100715212	0.1914244124	0.1021267082	-0.1285093103	0.1884421913	-0.0163694305	-0.0354229959	0.0137070821	-0.0011942744	0.095183761	0.1049836071	0.1037255684	0.0802244911	-0.0725076657	-0.0630704135	-0.051323974	0.0833658511	-0.1116562572	0.143297875	0.0414838813	0.1802091381	0.0371250828	-0.0180775151	0.0112827051	0.0670826951	0.0680576982	-0.0284549011	-0.1718191727	0.0050512149	0.1487387086	-0.007480657	0.0956736723	0.1011351163	0.0712377224	0.2463306595	-0.1932611612	-0.0078719542	0.0097978135	0.0304562123	-0.0149461093	0.1189350099	0.0277939019	0.0811568816	-0.1392373209	-0.0302405151	-0.0470624292	-0.0799156162	0.068468515	-0.0733846026	0.1407102474	-0.0399064238	-0.0070712379	0.1308218868	0.1032465639	0.030927646	0.0482313977	0.0329303172	-0.3009416166	-0.0376272689	-0.1159666031	-0.227040995	0.0686693628	0.0636832112	-0.33433689	-0.092667512	-0.071694591	0.0930562559	0.0353922499	-0.2148437801	0.0470409862	0.0532835947	-0.010866692	-0.1134247617	0.032215118	-0.0082919045364633	-0.0023728205276257	5.630277256321907e-06	6.875568084182065e-05	0.0545318321926515	-0.0554706871738516	0.0029737207222875	0.0030769971355393	-0.0959386839675886	-0.0004099401553361	0.0092042310814328	1.6805093095698797e-07	0.0030610123242806	0.0019400045097026	3.763617497666425e-06	9.36979644939772e-06	0.0005449560215271	4.997481228909996e-05	2.4974818633307767e-09	2.9697706539864504e-07	-2.983444124224962e-05	3.942937222275317e-06	8.90093884237245e-10	1.554675393880419e-11	1.0	0.0
584.4531985046929	2.9183580359455163	341585.5412423659	8.516813625967771	739.6016098976136	-2.429668807983376	547010.5413631417	5.903290516487358	538.7451961946342	3.069963321859632	9.424674797563425	290246.3864227949	607.3252957536463	511.05753891114045	1.403585	23.781431	0.171692936813067	0.1100159018949386	-0.0620273217	0.1031987803	-0.0843836709	-0.0171218296	-0.0565261477	-0.0261205474	0.1449757692	-0.0558959886	0.031507862	-0.1328687671	-0.0810873902	-0.0342046995	0.1418506126	-0.1228680948	0.0556034552	0.1985839993	-0.0494984842	-0.1337334541	0.1206632625	0.0393399265	0.0441819007	-0.0913950039	0.0649837655	0.040855417	0.086680221	-0.1293050423	0.0081243777	0.0041994238	-0.0004329946	-0.0809488109	-0.0726176554	0.0917032836	0.0593090789	0.1015230844	0.084470862	-0.0926133001	-0.053819685	0.0092818662	-0.0372926082	-0.0656774854	0.0325181606	-0.1470556862	0.0124879063	0.0724264422	-0.056557767	-0.0535522634	-0.1627988337	-0.166289083	-0.0980407387	0.0098140084	-0.1620971799	0.0018950221	0.0876414986	0.0042916388	0.0804290305	0.0664115075	-0.042155307	-0.2212415135	0.0573779502	0.0910234945	-0.0920614688	-0.1190497031	0.0888584375	-0.1115021097	0.0215775936	-0.0062312421	-0.0993581293	0.0510048887	0.0407150918	-0.0860751242	-0.0252084149	0.1183026015	-0.1589883858	-0.0499579235	-0.0279108953	-0.0991822558	-0.0152296009	0.0471765197	-0.0609462016	0.0548688759	0.001030422	0.0076429724	-0.2184488397	-0.013271799	-0.1124192083	0.0391140859	-0.0014154056989355	0.0068764988375278	4.728623626252119e-05	2.0033732925790917e-06	0.1458770056761125	0.091345173483461	0.0212801007850285	0.0083439407187235	-0.1147199025799068	-0.0187812186123182	0.0131606560479433	0.0003527341725636	0.0020410028476434	-0.0010200094766371	1.0404193324296944e-06	4.165692624088468e-06	0.0004949941135454	-4.996190798169998e-05	2.496192249171856e-09	2.450191724445964e-07	-6.004908265948988e-06	2.382953297630063e-05	3.605892328246248e-11	5.678466418685991e-10	0.0	0.0
587.023146374618	2.5699478699251586	344596.1743795562	6.60463205413286	744.9256946563721	5.324084758758545	554914.2905592786	28.345878518445037	538.4238449954697	-0.3213511991644964	0.1032665932044598	289900.2368597056	609.0397823609804	525.0765741788424	1.219017	20.654243	0.1688698950235098	0.1220506083732144	0.0128557565	0.0867219274	-0.003682091	-0.0034855132	-0.0424138272	-0.067272205	-0.0163012112	-0.0869164002	-0.0193112839	-0.0283307305	0.1046469241	-0.0324211741	0.1004745945	0.0465806047	-0.046119588	0.1615715129	0.1535278873	0.0412728785	-0.0501615224	0.0778591964	0.0727888993	-0.0024504503	-0.0878974164	-0.0489634394	-0.1135644193	-0.045543753	-0.1360469966	-0.081142764	-0.0135461637	-0.0516693627	0.0713229185	-0.0054134259	-0.0280811514	0.0398051424	0.0047467669	0.0233977952	0.135516117	-0.0421646103	-0.0213988013	0.0555442261	0.0196434637	0.0368507395	0.1006961727	0.0131663853	-0.0203574022	0.1091932829	-0.1272191393	0.0197441422	-0.1713619403	-0.1010411827	-0.0297133548	-0.106068276	0.1207106802	-0.0881090981	0.0830049695	-0.0238317041	0.1418532261	-0.0081761126	0.0247839857	0.0898842488	-0.0632707709	0.0688354979	-0.0701257374	0.0482405792	-0.0327409677	-0.0283505658	0.0234887884	-0.0127654424	-0.0612434181	-0.1022773336	0.0141979222	0.0234081415	-0.0486696915	0.0428467372	0.0829618132	0.0953594747	-0.0004338959	0.0153003019	0.0286621848	-0.0040487865	0.0815416163	0.0618128586	-0.1115092204	-0.0156710845	-0.1112164334	0.0458586883	-0.0038391645129962	-0.0024237588140607	5.874606788736932e-06	1.473918415784935e-05	0.037324630312014	-0.1085523753640985	0.0013931280279285	0.0117836181971881	-0.1269222786892569	-0.0122023761093501	0.0161092648276733	0.000148897982714	0.0028880228816622	0.0008470200340187	7.17442938029209e-07	8.340676165004438e-06	0.0004948961222894	-9.799125600003495e-08	9.602286252464384e-15	2.449221718570847e-07	-7.271457771115993e-05	-6.670966944521094e-05	5.287409811712315e-09	4.4501799974893104e-09	0.0	0.0
585.7927525992749	-1.2303937753431455	343153.1489978353	1.5138688424031588	748.8019578933715	3.8762632369994208	560704.3721449466	15.025416682513228	539.2651915854597	0.8413465899899393	0.707864084487699	290806.9468557025	609.9058931961395	528.167446341199	1.031132	17.470833	0.1550671321786237	0.1103049112224072	0.0211651961	0.031793863	0.0275506781	-0.0142619253	0.1206950764	-0.051899504	-0.1669068915	-0.0312242457	0.0107514152	0.0571272797	0.1438078636	0.0100411543	-0.0461769258	0.0655376904	0.0191087162	0.0800614945	0.1006901192	-0.0189043185	-0.0282234355	-0.0351820879	-0.0401781553	-0.0224064827	-0.0039173044	-0.0514197568	0.0036120698	-0.1328430606	0.1282826897	-0.0690596308	-0.1445587678	-0.0807009679	-0.011732048	-0.0589395571	0.2307400704	-0.0499151565	-0.0902631502	-0.0058870637	-0.0579841417	-0.1418361148	0.0451005609	0.0172477183	-0.0483095363	0.1420448031	0.0754385012	0.0371116368	0.0917649694	-0.1609582568	0.0235886943	-0.0031070126	-0.1306362503	0.0242823845	0.056695814	0.0307478402	0.0880524197	-0.0400626115	0.0485938448	-0.0348222929	0.1199854131	-0.1023975395	-0.0654655373	0.0921991746	-0.0244963405	0.0909777152	0.0863754385	-0.0817929972	-0.0856363992	-0.0364742049	0.0357568295	0.1918090469	0.0775229955	-0.1054096501	-0.0061687117	-0.0224911725	-0.0533713936	0.0356534681	0.0954461229	0.0964294229	-0.0905230554	0.0432610132	-0.0151743975	0.0768253119	-0.039957998	0.0518202178	0.0241438652	-0.0180634961	-0.1098185471	0.0524223074	-0.008275114465718	-0.0044359499527218	1.9677651983052543e-05	6.847751942073531e-05	0.1377070537985076	0.1003824234864936	0.018963232665865	0.0100766309450217	-0.1208324408119736	0.0060898378772833	0.0146004787525791	3.70861253715944e-05	0.0022079984136186	-0.0006800244680436	4.624332771379811e-07	4.875256994542254e-06	0.0006140135254733	0.0001191174031839	1.4188955741275808e-08	3.770126094641509e-07	1.132196830384109e-05	8.403654601500101e-05	1.2818696627318228e-10	7.062141066131383e-09	0.0	0.0
584.8333784945712	-0.95937410470367	342030.0806013744	0.9203986727759688	747.1987857341767	-1.6031721591948551	558306.0254026281	2.5701609720174945	538.8788776107834	-0.3863139746762272	0.1492384870301447	290390.4447350577	608.8738369690744	521.8689750337004	1.211557	20.527834	0.0477483570745678	0.0308551712248453	-0.0144745172	0.1126212272	-0.0231524276	-0.026849866	0.1129638716	0.162272367	0.0791058393	-0.0595442407	-0.0161554957	-0.0930532213	-0.0989949441	0.0712632274	0.0850739662	0.0785024379	0.0583708984	0.0201832266	-0.0540956421	0.0168316309	0.1178352173	0.0715902606	-0.0499729874	-0.0909456952	0.0507612907	0.0223591023	0.0354113704	-0.0411505081	-0.0179482785	0.0453844213	-0.1007852648	-0.0917330401	0.0450795576	0.0874367883	0.1210883589	0.0158043024	0.0442403741	0.0704747396	-0.0647921148	-0.0456809708	0.0330461083	-0.0478636808	0.0879017224	-0.0673776598	-0.0157943055	0.1525066914	0.1404451447	-0.0694427768	-0.0563805654	-0.0383216434	0.0227250376	0.0077127831	-0.0945900833	0.1291080371	-0.029756224	-0.0242377436	-0.0254834545	0.0908584885	0.0377046599	-0.0595086596	-0.0912572136	0.1136444566	-0.1011139218	-0.1119658193	0.0170897848	-0.0526237976	0.041120555	-0.1027143627	-0.0850591782	0.1115253056	0.1317550259	-0.0739285006	-0.0210429077	0.0123458922	0.0044686859	0.049573314	-0.0377231025	0.0461331089	-0.0170973868	-0.0449667842	-0.0642942225	0.1033298257	0.0841864543	0.0596617347	-0.0063408944	-0.0204479845	-0.1082280018	0.0587790397	-0.0082390284388509	3.608602686709997e-05	1.3022013350530607e-09	6.78815896161939e-05	0.1116427662106787	-0.0260642875878288	0.0124641072471722	0.000679347087461	-0.117970937545337	0.0028615032666366	0.0139171421053258	8.18820094497195e-06	0.0022650037787963	5.7005365177699874e-05	3.249611659042917e-09	5.130242117961518e-06	0.0003249792905408	-0.0002890342349325	8.354078896301561e-08	1.056115392804017e-07	-1.8368035450664483e-05	-2.969000375450557e-05	3.373847263168672e-10	8.81496322942555e-10	0.0	0.0
584.7200867637663	-0.1132917308049172	341897.5798650264	0.0128350162687738	742.9157119274139	-4.283073806762786	551923.7550286162	18.344721234177467	539.5653390855413	0.6864614747578344	0.4712293563267009	291130.75514249515	609.2556405653033	517.5262945820052	0.960795	16.279097	0.0452813827602861	0.0222691702218737	-0.027953594	0.1493265027	-0.0577878078	-0.0479122192	0.0147074756	0.0017724883	0.0672986547	-0.1136756229	0.1124367144	-0.081517556	-0.128589524	0.0614357716	0.1370736897	0.0578260422	0.0963220296	0.0288829632	-0.0852688319	-0.033659398	-0.0336552231	-0.0005641633	-0.0642286802	-0.1376835162	-0.0753299617	-0.0639877014	0.0285938068	0.0533417624	0.0358392552	0.0946275822	0.1123221064	-0.0640656555	-0.1495550505	0.0823335371	0.0207293053	-0.1300854832	0.0828276597	0.1259563455	0.0387912994	0.0321472111	0.0050343118	-0.0911373226	-0.027738612	-0.1588524373	0.0458675986	0.1658498429	-0.0041728959	0.04720736	-0.0714847282	0.0195252174	0.0426322907	-0.032192747	0.0270143982	0.0568243508	-0.0521421489	0.1398142419	-0.0216775763	-0.0100201393	-0.0663542403	-0.0007488168	0.0496653601	0.0994223505	-0.0901577076	-0.0192134171	-0.0108579673	-0.0735799584	0.0502323582	-0.0510360078	-0.2053906255	0.0469797765	-0.0210645722	-0.0695874724	-0.0577694153	0.1595884752	-0.0557384262	0.0848785472	-0.0259548253	-0.0282968669	0.0155542336	-0.0303926322	0.0247036898	0.0218317329	0.0483860326	0.0984839188	-0.0752840156	-0.0228235037	-0.1064475877	0.0649037979	-0.0082569097485389	-1.7881309688000044e-05	3.1974123615816416e-10	6.817655859551673e-05	0.1164663617910548	0.004823595580376	0.0135644134288448	2.3267074323023792e-05	-0.1039684831194449	0.014002454425892	0.0108094454821582	0.0001960687299491	0.0025980141663118	0.0003330103875155	1.1089591819322352e-07	6.7496776083567966e-06	0.000494943144053	0.0001699638535121	2.888771150071657e-08	2.449687158450687e-07	-4.414282330956316e-05	-2.577478785889868e-05	1.948588849739313e-09	6.643396891712308e-10	0.0	0.0
586.3596283364811	1.6395415727148477	343817.6137428963	2.688096568660276	744.6930784225464	1.777366495132469	554567.7810504488	3.159031658019477	538.5312839960255	-1.034055089515732	1.0692699281533888	290015.9438424079	608.9894441889044	523.1272223170627	1.020744	17.294828	0.048227083146078	0.0228106278930138	0.0061100269	0.145774218	-0.0043379983	-0.0296242005	-0.0286598091	-0.066052496	0.0326226378	-0.1624089984	-0.0059951968	0.0523925293	0.1094466607	-0.0223393703	0.1253828097	0.0142589893	-0.1217564938	0.2031701086	-0.0551042093	0.0756996473	-0.0695410072	0.1139905024	-0.0343773221	-0.0319863106	0.0559677285	-0.1123993657	2.03468e-05	0.0569335648	0.0018317372	0.0913773471	-0.0835330655	-0.1281005529	-0.0477083054	0.0208517867	0.0229238058	0.0972929588	-0.0195708637	0.1135374869	0.0944801718	0.2141558789	-0.0133942958	0.0271564977	0.0273818941	0.0133189808	0.1822054446	0.0615594466	-0.0852513389	0.114309484	-0.1566795842	0.0087613305	-0.0903348521	-0.1366347716	0.0278391055	-0.0543341245	-0.0391029385	-0.1317786889	0.0593313502	0.0074514874	0.0681347308	-0.0685299132	0.0302906083	0.1274009357	-0.0573170496	0.0878400556	-0.0282963346	0.0151728274	-0.056285685	-0.1289630288	-0.0903344026	-0.0645002124	-0.0575096042	-0.054982624	0.020587617	0.1854764006	-0.0159443708	0.1447586353	0.0321337842	0.0051564979	0.0916139153	0.0296217623	0.0978606983	0.1198792841	0.1726971969	-0.0067963871	-0.0736014815	-0.0251890118	-0.1044804285	0.0707724105	-0.0083173362020687	-6.042645352979936e-05	3.6513562861890022e-09	6.917808149824258e-05	0.0994325233228323	-0.0170338384682224	0.0098868266943455	0.0002901516529614	-0.1133121731151689	-0.009343689995724	0.012839648576082	8.730454273619286e-05	0.0023720161340422	-0.0002259980322696	5.1075110589731166e-08	5.626460540156504e-06	0.0003249011281676	-0.0001700420158853	2.8914287166370614e-08	1.0556074308457925e-07	-8.388533972659745e-05	-3.974251641703429e-05	7.036750221046669e-09	1.57946761115824e-09	0.0	0.0
586.9543603540632	0.5947320175820323	344515.4211386474	0.3537061727371948	748.47926902771	3.786190605163597	560221.216164255	14.335239298629084	538.7960339809986	0.2647499849730366	0.0700925545432231	290301.1662336534	609.8131542038499	528.7910486811602	1.075594	18.224169	0.0336034963818837	0.0182165414148926	0.037969946	0.1238096198	0.0167189559	-0.0469208471	0.1372702966	-0.0962171043	0.0090577857	-0.0793793874	0.0735555644	0.058606704	-0.0058121559	-0.0016258864	-0.0373389248	0.0942535084	-0.054836023	0.1793773606	0.1192841009	0.041425815	-0.0564513667	-0.0569046081	-0.0968986737	-0.0003574425	0.0516472806	-0.0223824973	0.1232358708	0.0413278645	0.0880558513	-0.0643775951	-0.0202856979	-0.0389859811	-0.196874133	0.0792392579	-0.0177691608	0.0866418532	0.0217923722	-0.1542555925	-0.11113949	0.1108311255	0.0966530954	-0.0492056098	-0.0648075596	0.0668572946	0.0326861872	0.1634526029	-0.016292036	-0.0419443804	-0.0139691887	0.0849127769	-0.2056504021	-0.1369294521	0.0200419937	0.078431803	-0.1149530869	-0.0693525481	-0.0330464284	-0.1967300859	-0.0749705507	-0.0022964271	0.0013045193	0.1085758137	-0.0233619298	0.0996290366	-0.0135523473	-0.0275788495	-0.0358323231	-0.0512667336	-0.0699048146	0.2184582181	0.0215191975	-0.0020994287	-0.0045723374	0.1044313426	0.0430467727	0.1368114541	-0.0535544824	0.0301022133	0.0954675152	-0.0744056932	0.0732110592	-0.0383529132	0.016199684	-0.0158526276	-0.0533218702	-0.0275434712	-0.102329975	0.0763617167	-0.0132276064267671	-0.0049102702246984	2.411075367955968e-05	0.0001749695717814	0.099505841485282	7.331816244970923e-05	0.009901412489694	5.375552945001953e-09	-0.1251441001056363	-0.0118319269904674	0.0156610457912495	0.0001399944963077	0.0025330179868977	0.0001610018528555	2.5921596622904144e-08	6.4161801219472775e-06	0.0004949003513097	0.0001699992231421	2.889973586891751e-08	2.449263577264645e-07	-7.91267956388327e-05	4.7585440877647486e-06	6.2610497880695955e-09	2.2643741835200843e-11	0.0	0.0
587.1019649975977	0.1476046435345779	344688.7173040405	0.0217871307929698	750.2421831607819	1.7629141330719449	562863.3333938562	3.107866240584807	538.4296754181928	-0.3663585628057717	0.1342185965411106	289906.51537094044	610.6571079346172	535.488727282966	1.044206	17.692358	0.0552653853568907	0.0327545211368903	0.0517793628	0.0694014848	0.0928446275	-0.0713762462	-0.0121881454	0.0137532201	0.1177513535	-0.0566479995	0.0598948169	-0.074995757	-0.1008853591	0.0713847935	0.0219748119	0.0182340667	-0.1669223416	0.1243361757	0.0858294852	0.0312194832	-0.1806787468	-0.1005526581	0.0051139358	-0.1010233015	-0.1413106538	0.0377980612	0.0564317482	0.0897894784	0.120875502	0.1489018039	0.0275712723	-0.1166379945	0.1114296114	0.1251753422	0.0909310718	-0.0832889448	-0.0846929346	-0.1328749068	0.0626993014	0.0213372538	0.0949215668	0.0021348287	-0.0132048177	-0.1510015729	0.0244347159	0.139967749	-0.049685885	-0.0268228168	0.0144889411	0.1880382242	-0.0315089669	-0.1567776311	-0.0089318172	0.0504198397	0.0016674319	0.0784870559	-0.1021133413	-0.2233195316	-0.0489361331	-0.0305075375	-0.0398586555	0.0972359186	-0.0399688179	0.0076027093	0.0363456361	0.0680063521	0.0368696247	0.0226594801	-0.1925652531	0.1820907102	-0.1562210752	-0.015274187	0.017661333	0.0533688158	0.0671007091	0.1025096777	-0.0564321361	0.14001897	0.0718273448	-0.1352915552	0.0039780523	-0.1310561058	0.0441399519	-0.0376316767	-0.010070862	-0.0298858491	-0.1	0.0816496581	-0.0112335925662989	0.0019940138604681	3.976091275739293e-06	0.0001261936019456	0.0992827568566099	-0.0002230846286721	0.0098570658090487	4.976675154977443e-08	-0.1402384036363884	-0.015094303530752	0.0196668098544825	0.0002278379990784	0.0029270476894014	0.0003940297025036	1.5525940645515428e-07	8.567608176030075e-06	0.0008363523554937	0.0003414520041839	1.1658947116127034e-07	6.994852625398603e-07	-0.0001027247556911	-2.3597960052267297e-05	1.0552375431796182e-08	5.56863718628403e-10	0.0	0.0
587.7710751365391	0.6691101389413916	345474.8367671631	0.4477083780341683	753.0123810768127	2.7701979160308383	567027.646054971	7.673996493981599	539.682569022599	1.2528936044061538	1.5697423839618438	291257.2753068323	611.7432605300033	539.2683976843873	1.223905	20.737059	0.090084847434445	0.0456057919614934	0.0702140009	0.0895056657	0.0808865176	-0.0076377944	0.0996640864	0.0289306904	-0.0949295497	-0.1840420872	0.0123867698	0.0698904875	0.2003231442	0.0548586994	0.0817399909	0.1462522757	0.0907096202	0.0424714364	0.0285668501	-0.0368043904	-0.0139733624	-0.041491403	-0.0199631684	-0.2067900129	0.0968808423	-0.1296940816	-0.0173202206	-0.1006440423	0.0259217012	-0.0265312589	-0.0969935102	0.0083241384	-0.0111045898	-0.0727826391	-0.0583787557	-0.0427833606	-0.0085534583	-0.1927819599	-0.0561558585	0.1143720222	0.0216971806	0.0830344217	-0.021086598	0.1189952544	0.1540935619	0.0512341397	0.0979054948	0.0625046513	-0.2111021555	0.0717798881	0.051896302	-0.1653564034	0.0920535584	0.0562163972	-0.1115691451	0.0631213745	0.027443798	-0.0182905274	0.0312964962	0.0089260644	-0.0989555579	0.1270381552	-0.0158464065	0.1048335968	-0.0953045402	-0.0221144423	-0.1248304026	-0.2097932354	-0.1321678214	0.0175303968	0.013950278	-0.0990647911	0.0388062666	0.2206517124	-0.0799723639	0.0090870941	0.080791991	0.0725642152	0.0137747347	0.0270636939	0.0060964254	0.0270832021	0.0531792516	0.0374765943	0.1348689946	-0.032215118	-0.097494591	0.0866153656	-0.0082562911298396	0.0029773014364593	8.864323843542616e-06	6.816634322066806e-05	0.1159431572784512	0.0166604004218413	0.0134428157196956	0.000277568942216	-0.129937700695109	0.0103007029412794	0.0168838060619317	0.0001061044810844	0.0023009726673232	-0.0006260750220782	3.919699332702189e-07	5.29447521576844e-06	0.0004951534126613	-0.0003411989428323	1.1641671858994733e-07	2.4517690207013164e-07	0.0001329301320956	0.0002356548877867	1.7670420018953663e-08	5.5533226137762164e-08	0.0	0.0
